CVE_MUN,GM,IM,SOM labels
31012,Medio,53.7340024023425,0
31013,Muy bajo,58.8830841950992,1
31014,Alto,52.6031192064331,0
31015,Alto,51.7112428233544,0
31016,Alto,52.3038560460195,2
31017,Alto,49.8884484015607,3
31018,Alto,52.5760722796216,0
31019,Alto,48.7793371874385,2
31020,Bajo,55.6889639392364,0
31021,Alto,50.1713292322921,1
31022,Alto,49.0889458378362,3
31023,Bajo,54.8270678530427,0
31024,Alto,51.2264456097306,3
31025,Bajo,54.9583229625714,1
31026,Bajo,55.0888696794745,0
31027,Muy bajo,56.7109714416638,1
31028,Bajo,54.9039494576125,0
31029,Bajo,55.4621829769392,1
31030,Alto,49.2620186668522,3
31031,Alto,51.2622940367818,2
31032,Alto,52.251815023814,1
31033,Alto,52.1099507305459,1
31034,Alto,50.9666741662071,2
31035,Medio,52.6601571389383,1
31036,Medio,53.0303898657951,1
31037,Medio,54.0880772842783,1
31038,Medio,54.4931812120775,1
31039,Bajo,55.1057406418157,0
31040,Bajo,55.0226455444762,1
31041,Muy bajo,58.1220187891718,1
31042,Alto,52.5371522522648,0
31043,Alto,51.9408331092958,2
31044,Medio,53.8417356501315,1
31045,Bajo,54.6742960350614,0
31046,Alto,51.8632356982559,2
31047,Alto,51.9982247690659,2
31048,Medio,53.775413786013,1
31049,Muy alto,46.5053986922235,3
31050,Muy bajo,59.9136202879157,1
31051,Bajo,55.489157746077,0
31052,Bajo,55.3838778121845,1
31053,Bajo,55.2898211359705,1
31054,Medio,53.9250031289327,0
31055,Medio,53.7479749863579,1
31056,Medio,53.4986471068607,1
31057,Medio,54.5529252086478,1
31058,Medio,53.4322397498304,1
31059,Muy bajo,57.6372012213706,1
31060,Medio,53.3604242980965,0
31061,Medio,54.1858680286034,0
31062,Medio,53.8611209868849,0
31063,Medio,53.7658150156367,0
31064,Medio,53.8418070724091,0
31065,Bajo,55.8982553989578,0
31066,Alto,51.8906868964079,2
31067,Bajo,55.445318645897,1
31068,Medio,54.3185875212958,0
31069,Alto,52.1657962742296,1
31070,Medio,54.5580867667941,0
31071,Alto,52.1308633542215,2
31072,Bajo,55.3705088828567,0
31073,Alto,49.4453324912743,3
31074,Medio,53.4107347662162,0
31075,Alto,50.657433654324,1
31076,Medio,52.9894936634856,1
31077,Alto,50.6677580363417,2
31078,Medio,52.699620408264,0
31079,Medio,53.7973245706733,1
31080,Medio,54.1478164371423,1
31081,Alto,50.9301522867029,3
31082,Bajo,55.3705998474218,0
31083,Bajo,55.268992057507,0
31084,Medio,53.2971545292461,1
31085,Alto,51.7476566748206,2
31086,Alto,50.617111523905,2
31087,Alto,51.1397437500784,2
31088,Alto,52.5405473360637,0
31089,Bajo,56.0262301483597,1
31090,Alto,51.8840725621149,2
31091,Medio,53.4527508801609,1
31092,Alto,48.9457723262077,3
31093,Muy bajo,56.8232198029765,1
31094,Alto,50.5089680215383,2
31095,Bajo,55.0001326669543,0
31096,Medio,53.4162083988111,1
31097,Alto,51.5400208621158,2
31098,Medio,53.404542909139,1
31099,Alto,49.6852777840841,3
31100,Medio,54.3792227958554,0
31101,Muy bajo,57.1401154036144,1
31102,Medio,54.5170751115967,1
31103,Alto,51.4620460751333,2
31104,Alto,49.3282473222593,3
31105,Bajo,55.8128582131954,0
31106,Medio,54.3573427494902,0
32001,Bajo,55.8369468594386,0
32002,Bajo,54.9584352941588,0
32003,Bajo,56.3166482612223,0
32004,Bajo,56.0659289901139,0
32005,Muy bajo,58.5021418476113,1
32006,Muy bajo,57.4868772754336,1
32007,Muy bajo,58.091735398705,1
32008,Bajo,56.523245295041,1
32009,Bajo,56.0677832371266,0
32010,Muy bajo,58.0156378810876,1
32011,Bajo,56.5318720947488,0
32012,Medio,54.0866108312078,0
32013,Bajo,56.5051037229595,0
32014,Bajo,56.3053100855622,0
32015,Bajo,55.2293121333621,0
32016,Bajo,54.984672540717,0
32017,Muy bajo,59.9701297323817,1
32018,Bajo,55.7099032382257,0
32019,Muy bajo,57.4091916850675,1
32020,Muy bajo,58.3051129047624,1
32021,Alto,51.6941690263279,0
32022,Muy bajo,57.6334323911871,1
32023,Muy bajo,57.7246132752812,1
32024,Muy bajo,57.4878453167782,1
32025,Muy bajo,57.0955779967321,1
32026,Medio,53.942804550421,0
32027,Medio,54.2063800946685,0
32028,Bajo,55.5519898024995,0
32029,Muy bajo,57.5407174343056,1
32030,Bajo,56.4136637416333,0
32031,Bajo,56.0908848267684,0
32032,Muy bajo,58.5232435073699,1
32033,Bajo,55.9501793832225,0
32034,Muy bajo,57.6771504130737,1
32035,Bajo,55.2669970443873,0
32036,Bajo,56.4313744592673,1
32037,Bajo,55.136736951268,0
32038,Medio,54.2747962240987,0
32039,Muy bajo,57.6814077850477,1
32040,Bajo,55.8668873250988,0
32041,Alto,52.5728580397351,0
32042,Muy bajo,57.2527914433674,1
32043,Medio,54.5594454259276,0
32044,Muy bajo,56.7716067832619,1
32045,Bajo,56.4735109575509,0
32046,Bajo,55.6653788450576,0
32047,Muy bajo,56.9215124815505,0
32048,Muy bajo,57.5596733436326,1
32049,Bajo,54.7415027947388,1
32050,Bajo,56.1901174668915,0
32051,Bajo,55.7077961430648,0
32052,Muy bajo,57.3528509139622,1
32053,Bajo,56.4519056192696,1
32054,Bajo,55.044146321649,0
32055,Muy bajo,56.7470582490846,1
32056,Muy bajo,60.1761907534925,1
32057,Muy bajo,56.9580726388201,1
32058,Bajo,56.0558028216658,0
