CVE_MUN,GM,IM,IMN,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 400 Component 1,Perplexity 400 Component 2
7105,Medio,53.8027392757174,0.84247601841311,12.105337,-7.538793,7.095701,0.584392,4.3911605,-2.8710966,2.9446647,-2.143524
7106,Alto,50.853665914174,0.796297633871962,19.778925,-3.4786713,11.55263,-3.3040693,9.274924,-2.3770847,7.448886,-2.226339
7107,Alto,51.1558305458545,0.801029111473853,3.8063655,10.609537,1.8291211,-5.4178205,3.1039398,3.6077783,2.7919989,2.7786937
7108,Medio,53.7093421570287,0.841013549517598,1.5216393,9.490671,-2.578784,-5.3595676,0.53054506,4.0088544,0.14156555,2.6515207
7109,Alto,49.1812077809565,0.770109267108421,24.779947,-2.713544,14.609397,-5.0530186,11.859175,-2.1961536,9.528525,-2.1284344
7110,Alto,50.3962000959717,0.789134355825762,21.700209,-6.166846,13.020928,-2.8968666,10.006217,-2.8492591,7.9977756,-2.5089476
7111,Muy alto,46.9222208672218,0.734736675929044,24.570192,1.4841017,13.143641,-7.244201,11.680056,0.4038919,9.500974,-0.28711528
7112,Muy alto,44.1093576214964,0.690691152234511,25.157448,2.8127117,13.589638,-8.073614,12.288258,0.16670656,10.0349655,-0.3589325
7113,Alto,49.4393330730197,0.774151149942576,23.036419,-6.179306,14.00186,-3.157438,10.845593,-3.1104887,8.685293,-2.789828
7114,Alto,51.4193366673905,0.805155250608916,4.1489673,10.515161,9.771155,-4.3557706,3.081681,4.0985403,6.3647013,-0.69383407
7115,Muy alto,48.6718646044325,0.762133661829946,22.295868,-0.0147661,12.558823,-5.637741,10.702132,-1.1440173,8.68246,-1.3106939
7116,Alto,49.0872296767312,0.768637700787977,18.60663,3.327286,9.505924,-7.12471,9.166153,1.1215545,7.58987,0.55354655
7117,Alto,50.9137510583727,0.797238483608086,20.141214,-5.8921137,12.436375,-2.1069117,9.276283,-3.1812615,7.345428,-2.796797
7118,Alto,49.319821722491,0.772279768520293,23.994715,-7.7743964,15.171943,-2.4303963,11.33183,-4.1077003,9.029725,-3.7013154
7119,Muy alto,47.997792091263,0.751578624397621,27.156895,-6.6519046,16.191591,-3.5267684,12.207178,-3.7605948,9.695868,-3.4548242
7120,Alto,50.038163850557,0.783528006510743,24.549498,-4.682836,14.378928,-3.792012,11.069422,-2.8098004,8.783816,-2.658634
7121,Alto,49.8625241675954,0.780777733517792,24.19967,-2.8553443,14.849535,-4.5433364,12.195874,-2.970664,9.709903,-2.7708426
7122,Medio,53.5005063060139,0.837743470732887,0.17635879,13.089796,-3.4703476,-6.846683,0.43517995,5.176421,0.25093225,3.7437346
7123,Medio,53.2020823971516,0.83307056764427,2.009929,9.530065,-1.5887046,-6.0332127,1.3630079,4.1849065,0.8367995,2.8102422
7124,Alto,51.2981525524098,0.803257676023342,18.87971,-4.231443,10.847501,-3.0225616,8.576658,-2.0030732,6.790791,-1.712581
7125,Alto,50.0151909816176,0.78316828335508,23.96657,-5.019123,14.154554,-3.5531871,10.89397,-2.9062846,8.67947,-2.6861253
8001,Muy bajo,57.8792460709196,0.906308441447489,-16.744991,0.9089375,-10.614267,4.6718607,-8.267276,0.19699603,-6.7317796,0.16576445
8002,Muy bajo,59.6189434907829,0.933549681861274,-26.479452,7.0869823,-17.016926,3.134951,-11.865162,2.938982,-9.489967,2.1042874
8003,Muy bajo,57.199977652043,0.895672043363067,-9.048338,-17.722492,-2.157503,11.030686,-5.238511,-5.812553,-4.5343127,-4.155851
8004,Muy bajo,59.7382969251766,0.93541859053666,-26.394796,7.6635084,-17.009773,2.7098508,-11.709209,3.2332928,-9.362609,2.3392265
8005,Muy bajo,57.103885926836,0.89416738067963,-14.689588,1.6659579,-8.78485,3.4291363,-6.492214,0.43891102,-5.113953,0.5908021
8006,Bajo,56.4884627618087,0.884530710415418,-5.708321,-21.459368,0.37244752,12.557505,-4.2372346,-7.6993647,-3.77709,-5.6859365
8007,Muy alto,37.0071329897794,0.579480198849004,31.445234,3.773815,15.084357,-11.310637,14.146422,2.1504343,12.51556,0.16199338
8008,Muy alto,21.4066346942113,0.335198107151815,31.988922,4.628498,15.315027,-11.84333,14.421628,2.3886487,12.698848,0.35358053
8009,Alto,51.0463984941947,0.799315557844239,9.133926,4.4072175,2.828329,-4.968021,5.0288296,5.7069607,4.0406246,4.3255167
8010,Muy bajo,57.6734348889874,0.903085724771102,-17.538977,0.8949685,-10.781891,4.7552557,-8.26289,0.12700851,-6.643306,0.029532354
8011,Muy bajo,59.1702578267324,0.926523888809526,-24.542578,8.63405,-16.033665,1.741998,-10.749463,3.6139755,-8.594649,2.6558247
8012,Muy alto,36.2118547830645,0.567027248940815,30.968094,4.2663693,15.451539,-11.245176,14.31548,1.9772897,12.353684,0.3933726
8013,Muy bajo,57.3475230143538,0.897982398394209,-18.825306,2.6754642,-11.598236,3.4985676,-8.272183,1.2797886,-6.572667,0.97322816
8014,Bajo,56.5218322717029,0.885053230499164,-3.1772203,-17.864422,1.213226,9.80439,-2.5605636,-6.385122,-2.372311,-4.696709
8015,Bajo,55.9134308710109,0.875526511292076,-1.8985678,-20.072357,2.9289682,10.719133,-1.5337098,-7.6585207,-1.4843292,-5.7925067
8016,Muy bajo,57.2047721222766,0.895747118094339,-7.5006547,-17.302927,-1.3397843,10.464524,-4.484273,-5.756379,-3.901825,-4.1348042
8017,Muy bajo,59.7550793825456,0.935681380462485,-30.43927,6.5915637,-19.143114,3.5450375,-13.297547,3.322978,-10.594664,2.3906207
8018,Bajo,55.5399045676485,0.869677609227504,-2.7135363,-21.095589,2.6287894,11.471409,-2.0691783,-7.9865623,-1.8738691,-6.029098
8019,Muy bajo,61.1241347126691,0.957118881582995,-35.662674,13.426221,-23.218115,0.6788303,-15.206325,6.692212,-12.150647,5.219332
8020,Muy alto,46.9759049848856,0.735577294498103,30.723518,2.3866913,14.781595,-10.442188,13.692283,1.6899648,12.204187,-0.3357738
8021,Muy bajo,59.8239321190413,0.936759518491897,-28.681469,9.227268,-18.487303,2.1803308,-12.500427,4.061811,-9.967306,3.016679
8022,Bajo,55.1876973474337,0.864162534334713,-1.9268745,-20.886349,2.975929,11.255554,-1.8117989,-8.008027,-1.7161156,-6.0572147
8023,Bajo,56.0690248832298,0.877962896979267,-8.16117,-21.680414,-0.9346812,12.886781,-5.262538,-7.276969,-4.642259,-5.168775
8024,Muy bajo,57.73560443975,0.904059213413096,-8.862399,-20.144917,-1.5549972,12.674244,-5.4467754,-7.1146812,-4.765685,-5.1878486
8025,Muy bajo,57.0518593120914,0.893352716299496,-5.6497736,-18.804712,0.19537933,10.878946,-3.636791,-6.692282,-3.2533472,-4.9191027
8026,Bajo,56.1824495534136,0.87973896945834,-3.6723046,-20.966642,1.8353506,11.719105,-2.887044,-7.8254886,-2.6527755,-5.8595853
8027,Muy alto,40.5223159301178,0.634523071524942,31.454037,3.3217838,14.920381,-11.15177,14.013191,2.0999773,12.481082,0.025175223
8028,Bajo,56.2443673197374,0.880708515506436,-0.4845529,-16.887726,2.6642723,8.782461,-1.1591296,-6.3074946,-1.1825206,-4.6712723
8029,Muy alto,39.3476294612872,0.616129116264177,31.571001,3.3610919,14.968028,-11.204432,14.074421,2.1073682,12.5159445,0.015010581
8030,Muy alto,45.9632185719232,0.719720034652625,30.399275,2.5665197,14.98514,-10.333482,13.749542,1.5557616,12.088968,-0.24930534
8031,Bajo,55.9626734119232,0.876297580950661,-12.951323,1.3003286,-7.7091055,4.2545853,-6.1627464,-0.5158435,-4.9944267,-0.52771175
8032,Muy bajo,59.787543846929,0.936189728793106,-27.980618,8.872022,-18.077536,2.2464764,-12.25947,3.9103746,-9.784375,2.9100122
8033,Bajo,56.1289051917859,0.878900539274304,-1.9702365,-19.842323,2.820283,10.569922,-1.5681682,-7.503304,-1.5159235,-5.6556735
8034,Muy bajo,56.6376640852616,0.886866995493405,-2.718192,-19.7559,2.133451,10.835322,-2.31297,-7.418544,-2.1581745,-5.5672812
8035,Bajo,55.7900940274089,0.8735952279723,-2.8438423,-21.129606,2.5530283,11.420977,-2.0562327,-7.863164,-1.8139666,-5.896092
8036,Muy bajo,58.8406142114328,0.921362128567362,-23.506636,9.045416,-15.601486,1.2760744,-10.333149,3.8006392,-8.258982,2.824298
8037,Muy bajo,59.0676837282585,0.924917721182414,-36.544334,15.200193,-24.090828,-0.046761937,-15.598159,7.3980875,-12.487764,5.75473
8038,Muy bajo,57.1009447936851,0.894121326627736,-6.6123424,-19.227013,-0.35879493,11.315494,-4.196189,-6.7153325,-3.69742,-4.8864107
8039,Muy bajo,56.6285335688641,0.886724024313792,-6.5013084,-16.944706,-0.7786922,9.963011,-3.8574605,-5.6194863,-3.3470871,-4.0231357
8040,Muy bajo,57.308730023454,0.897374954145914,-18.987972,1.3226033,-11.859217,5.06248,-9.141058,0.289074,-7.3479476,0.12564941
8041,Muy alto,43.8861029969325,0.687195295522998,31.312408,2.7087207,14.7427,-10.836716,13.819327,1.9416627,12.383775,-0.21997207
8042,Bajo,54.9020494158249,0.859689685269232,2.2621655,-19.893085,5.1807113,9.901551,0.30793402,-8.125394,0.060928416,-6.2249274
8043,Bajo,56.3693172154256,0.882665056976955,-3.4275186,-18.799118,1.476009,10.322193,-2.50062,-6.7557173,-2.2602077,-4.9717464
8044,Bajo,56.5311710069503,0.885199462096183,-6.090464,-16.894258,-0.44853503,9.724506,-3.5225751,-5.593857,-3.0609593,-4.016067
8045,Muy bajo,58.5300430129362,0.916499015828764,-20.297798,3.7799354,-13.348016,3.5275805,-9.555213,1.8893808,-7.6447725,1.4580913
8046,Muy alto,39.5596311496211,0.619448767655328,31.249557,3.4122076,15.073975,-11.074934,14.078741,1.9827614,12.417094,0.02958715
8047,Medio,52.8473147515901,0.827515400053958,4.103071,-8.02489,3.794356,2.8388565,1.8641651,-3.0853739,1.3904027,-2.869243
8048,Muy bajo,57.3583167051025,0.898151412569479,-7.819536,-19.974768,-0.7387757,12.374037,-4.8198423,-7.181207,-4.244416,-5.2368727
8049,Alto,49.1095128896613,0.768986624890346,8.887856,2.781484,3.7221327,-3.400479,4.6586666,1.2445425,4.078185,1.3102758
8050,Muy bajo,59.7135984544129,0.935031846857992,-26.627884,8.079924,-17.240444,2.5077238,-11.80457,3.4527388,-9.438199,2.5202563
8051,Medio,53.6372905228771,0.839885321202882,-11.907116,-7.778229,-6.496785,8.756601,-7.8845563,-3.8997035,-6.847951,-3.3516371
8052,Muy bajo,58.592368680844,0.917474949047979,-18.911575,14.972304,-12.894038,-0.8881384,-8.15456,3.9618301,-6.6563916,2.7943661
8053,Bajo,56.1029084642484,0.878493466701374,0.2594429,-18.005629,3.3953075,9.235072,-0.87532663,-6.8907614,-0.9736068,-5.157726
8054,Muy bajo,57.3957015514393,0.89873680723367,-6.3434787,-22.463722,-0.0443282,13.523185,-5.0738792,-8.196049,-4.5769353,-6.0934134
8055,Muy bajo,57.7002206334115,0.90350515225038,-17.753061,3.204865,-10.781557,3.5050757,-7.7367964,0.46968898,-5.974661,-0.39265022
8056,Bajo,55.0714721618796,0.86234260968249,2.0218992,-19.065609,4.67996,9.409089,-0.12516,-7.49218,-0.37759927,-5.6595936
8057,Medio,53.8065434665338,0.842535586746907,-0.9595062,-21.300909,3.7872052,11.25185,-1.3127882,-8.285794,-1.2925308,-6.2564764
8058,Muy bajo,57.522137155796,0.90071661283424,-8.751243,-18.25264,-1.8557543,11.307584,-5.1457376,-6.1052065,-4.4674788,-4.389488
8059,Muy bajo,57.9758583067828,0.907821254603393,-11.33162,-17.545027,-3.6115077,11.687518,-6.5469594,-5.701992,-5.693306,-4.0596204
8060,Muy bajo,59.0695487231787,0.924946924407303,-26.97772,6.2450085,-17.188335,3.7104754,-12.14803,2.6152391,-9.705938,1.8512032
8061,Bajo,56.3293489861721,0.88203921013165,-4.603242,-21.022902,1.1475846,12.007207,-3.5083778,-7.694788,-3.172474,-5.7136784
8062,Muy bajo,58.2701677860254,0.912429731450323,-21.760715,2.527866,-13.301149,4.91939,-10.057095,0.5500943,-8.038439,0.008479025
8063,Medio,53.9090226568948,0.844140268245057,-0.9658849,-22.163038,3.7872021,11.844855,-1.756552,-8.703893,-1.7322248,-6.5939655
8064,Bajo,55.0102836569811,0.861384482853384,-0.75940806,-19.909151,3.572387,10.2926035,-1.165174,-7.565905,-1.2286513,-5.649681
8065,Muy alto,36.7851601354547,0.576004412875563,31.709694,3.6816058,15.045901,-11.373791,14.161593,2.1889064,12.570332,0.10898094
8066,Muy alto,41.6391520113259,0.652011170227399,31.383268,3.0293503,14.878759,-10.9976635,13.952305,2.0008543,12.432697,-0.10028627
8067,Bajo,56.0284819036415,0.877328050343614,-3.7989578,-20.371992,1.5983957,11.340759,-2.8600276,-7.4540615,-2.58843,-5.5336676
9002,Muy bajo,60.637957252589,0.949506019183713,-32.68202,11.992056,-21.276468,1.238509,-14.100626,5.585041,-11.273337,4.2675643
9003,Muy bajo,60.8769530595478,0.953248360904127,-33.98874,12.763405,-22.178556,0.9564216,-14.620712,6.1051764,-11.685989,4.726042
9004,Muy bajo,60.4421617230741,0.946440133685141,-31.147419,9.36915,-19.943108,2.563092,-13.613319,4.2424064,-10.88563,3.1644697
9005,Muy bajo,60.0921224607171,0.940959005995201,-35.933044,14.558956,-23.582354,0.18503444,-15.334984,7.083139,-12.273528,5.508391
9006,Muy bajo,60.4422454901315,0.94644144536068,-32.286694,12.02886,-21.044514,1.1530827,-13.9189825,5.56575,-11.123306,4.24361
9007,Muy bajo,59.5445475030509,0.932384744232185,-36.90679,15.111021,-24.224396,-0.041223105,-15.684151,7.452158,-12.562539,5.8021183
9008,Muy bajo,59.6833405260121,0.934558049809966,-30.006104,11.529684,-19.539383,1.1758817,-12.891284,5.0419307,-10.273584,3.8057122
9009,Muy bajo,57.2813027602769,0.896945481375781,-15.038351,16.193773,-15.372988,-3.0082376,-9.712865,6.333413,-7.8655357,4.7634687
9010,Muy bajo,60.4870520786772,0.947143054178834,-34.767742,13.303023,-22.688358,0.68703234,-14.875691,6.476207,-11.892075,5.037755
9011,Muy bajo,59.325104804355,0.928948576974607,-31.420547,13.120566,-20.660042,0.33020037,-13.38837,6.0017548,-10.686091,4.587551
9012,Muy bajo,59.5683005202987,0.932756683424605,-34.034473,13.910597,-22.345245,0.2831916,-14.554384,6.5792904,-11.656143,5.0859976
9013,Muy bajo,58.5571719595363,0.916923817376475,-31.603628,13.930629,-20.922167,-0.095875464,-13.444547,6.3721876,-10.73609,4.8939977
9014,Muy bajo,62.3971454880912,0.977052458644538,-33.861637,10.67233,-21.750439,2.3091223,-14.7634735,4.953842,-11.8242655,3.7297738
9015,Muy bajo,61.3285335133283,0.960319482334293,-34.022312,11.835087,-22.048336,1.5051907,-14.703683,5.6676693,-11.754069,4.356905
9016,Muy bajo,61.2214578697982,0.958642826776515,-33.09329,11.284453,-21.396538,1.7430096,-14.339546,5.269747,-11.464373,4.008926
9017,Muy bajo,60.3845963564287,0.945538740158663,-32.5632,12.374039,-21.251705,0.9863725,-14.00719,5.7503386,-11.196001,4.40258
10001,Muy bajo,56.6960494329267,0.887781228781461,-13.569622,5.440316,-9.443127,2.0538626,-6.470099,1.2235436,-4.9454694,0.44944125
10002,Alto,50.8021460659875,0.795490904750848,15.997727,-4.768674,9.042467,-1.6166946,6.5908556,-1.810359,5.4993997,-1.5549967
10003,Bajo,55.3986423304642,0.867465639191456,-3.3967757,-6.1473866,0.98002046,7.2634625,-1.5600255,-4.772485,-1.3723229,-3.4504974
10004,Muy bajo,56.9816697852868,0.892253645994292,-17.066473,4.646053,-10.714309,2.543526,-7.476643,1.2740176,-5.8472223,0.5954816
10005,Muy bajo,59.5910145755833,0.933112353918632,-33.8406,14.102822,-22.264458,0.14370608,-14.460883,6.635698,-11.588314,5.122866
10006,Medio,54.341867581474,0.850918017362644,0.5457045,-6.2759566,1.4653367,3.1826196,0.13158539,-2.8292513,0.096836604,-2.3188753
10007,Muy bajo,59.2730388873649,0.928133297176008,-31.088726,13.123602,-20.47325,0.284287,-13.247062,5.962683,-10.566101,4.5447087
10008,Muy bajo,57.895155666715,0.906557563575854,-17.09046,5.821543,-11.317592,2.1481164,-7.891041,1.9287376,-6.354767,1.3908015
10009,Medio,52.9964160469859,0.82985011883178,3.866846,-7.7241125,3.4406478,2.7496192,1.5332464,-2.661496,0.9810123,-1.7065712
10010,Muy bajo,56.6751793788539,0.887454432780069,-6.6826816,-16.189762,-1.1023244,9.579244,-3.9272518,-5.255844,-3.3968751,-3.7321506
10011,Bajo,55.6061648400237,0.870715152876789,-3.8296938,-18.209135,1.2839402,10.011571,-2.5083797,-6.43149,-2.2493222,-4.678081
10012,Muy bajo,58.8038790671402,0.920786907332978,-27.45732,10.735571,-17.841936,1.2807813,-11.760235,4.323415,-9.337677,3.1059957
10013,Muy bajo,56.7490494471011,0.888611135241961,-11.77528,8.844217,-9.153071,0.02524316,-6.2215877,2.3804436,-5.0695205,1.7619292
10014,Muy alto,28.2229952282718,0.441932826612379,31.912563,4.470194,15.23451,-11.74799,14.335308,2.3510408,12.654031,0.30996206
10015,Bajo,55.8717551228194,0.874873927076598,-3.0130627,-14.343835,0.6358933,7.6940503,-2.0258038,-4.757504,-1.7911522,-3.3905802
10016,Muy bajo,56.885686159889,0.890750676003421,-13.039288,4.9233413,-8.907838,2.1479347,-5.8566384,0.67309165,-4.108264,-0.6148257
10017,Bajo,55.5609313837748,0.870006859904487,-3.2195356,-16.287493,0.19688277,8.757612,-2.7673123,-5.316259,-2.4443882,-3.8453891
10018,Muy bajo,57.9369748090193,0.907212393143574,-19.127708,3.0961876,-12.048688,3.62251,-8.872876,1.3048228,-7.141935,0.92949975
10019,Alto,50.5858068355353,0.792103333486792,8.666266,1.1632638,4.1794777,-2.560267,4.5208774,0.3844673,3.8996878,0.55322546
10020,Muy bajo,57.3430224858356,0.897911926381115,-13.326157,5.2548003,-9.545813,1.900316,-6.614382,1.4684434,-5.2389092,0.90380603
10021,Muy bajo,56.7246617952508,0.888229258554902,-12.457124,6.086704,-8.996711,0.76293546,-5.9322186,2.1995718,-4.763937,1.5904701
10022,Muy bajo,57.3596245514937,0.898171891623803,-13.475829,4.7977023,-9.816548,2.2251,-6.9319773,1.3631046,-5.5470605,0.87083894
10023,Alto,51.5504064424081,0.807207620872542,8.188212,3.9801404,2.6292415,-4.450118,4.697771,5.7763944,3.5997298,4.4065986
10024,Muy bajo,56.9146939292816,0.891204897301256,-12.913522,5.446256,-9.0632105,1.5265142,-6.0105996,1.4196275,-4.661321,0.78842455
10025,Bajo,55.0338068365764,0.861752823108038,-0.41809425,-18.721895,3.3657086,9.695567,-1.0534123,-7.170364,-1.0961528,-5.3783455
10026,Bajo,54.9460377012624,0.860378480599564,-12.0171,-7.2977166,-6.87268,8.336881,-8.07274,-3.3344672,-7.0512667,-2.6729407
10027,Alto,52.2075436392665,0.817497474820746,14.270397,7.002637,5.891854,-7.96868,7.1742435,3.168489,6.04356,2.470493
10028,Muy bajo,56.5545756981802,0.885565946987937,-5.883278,-16.30895,-0.6378407,9.651457,-3.6713777,-5.458599,-3.1949782,-3.8697882
10029,Bajo,55.8256287374821,0.874151652077484,-0.35465273,-17.27201,2.815833,8.856115,-1.0637417,-6.3545322,-1.0853741,-4.6768265
10030,Bajo,55.7312859224862,0.87267437489395,-0.034911394,-17.632376,3.1322215,9.061661,-0.96474344,-6.652022,-1.0281919,-4.95277
10031,Bajo,55.7855929243672,0.873524746962966,-2.024211,-13.92653,0.91442424,7.2261457,-1.6651353,-4.592281,-1.4743695,-3.291474
10032,Bajo,56.4002460342517,0.883149359235346,-19.303545,2.458223,-13.519714,5.4191504,-9.809697,0.7142762,-7.8332357,0.39996517
10033,Medio,53.5585706988264,0.838652678314634,-1.4552366,-4.3652115,0.008807236,2.2666075,-0.08670628,-1.4537615,0.07230734,-1.0484229
10034,Muy alto,47.0905774506537,0.737372905719436,29.858286,2.811322,15.349624,-10.064208,13.855238,1.2070739,11.864797,-0.1956478
10035,Medio,54.1944274563485,0.848609310199363,-2.2870529,0.55024457,-3.1056356,0.7875541,-1.5779287,0.5458343,-1.0223767,0.4056073
10036,Muy bajo,57.0767291965583,0.893742144078195,-15.624616,6.371174,-10.443502,1.6144357,-7.0223994,1.9078325,-5.573676,1.284212
10037,Alto,51.8223254394095,0.81146549392898,7.8652864,3.6032608,3.6196675,0.67445636,4.2361593,1.8507051,1.5229236,0.7999664
10038,Muy bajo,58.469883553421,0.91555700241821,-20.037455,10.539669,-13.8444,-0.0071794325,-8.888862,3.970586,-7.1213913,2.9364367
10039,Muy bajo,57.3614835396817,0.898201000791625,-13.1017275,3.0337965,-9.2448435,3.0495403,-6.811546,0.5278084,-5.4315248,0.1862903
11001,Bajo,55.5402606919792,0.869683185638896,-7.2891,-0.2817183,-4.7349367,2.4462147,-3.372158,-0.13038811,-2.580609,-0.08108484
11002,Muy bajo,56.9612217570423,0.891933458330025,-11.203963,4.9572935,-8.6296625,1.5254346,-6.247931,1.6441637,-5.149822,1.3582199
11003,Bajo,56.201217751103,0.880032853313976,-22.614618,0.9949222,-14.010456,6.1070065,-10.75304,0.100018,-8.580087,-0.109951615
11004,Muy bajo,56.7235853688555,0.888212403215642,-18.714983,-0.52596974,-11.116947,4.389473,-8.273896,0.40698722,-6.5608435,0.1824225
11005,Muy bajo,57.409175625332,0.898947792478617,-18.831093,5.7280335,-12.713782,2.2692997,-8.873279,2.2053761,-7.1412277,1.590523
11006,Alto,49.6157618202359,0.776913778583595,17.288666,7.7644978,7.14205,-9.926608,8.662104,4.0098886,7.3395925,3.0955634
11007,Muy bajo,58.8389938098381,0.921336755333543,-32.528755,13.870121,-21.450125,0.066273786,-13.867207,6.4306464,-11.097149,4.943207
11008,Bajo,55.7576546289023,0.873087272138425,-9.400933,-0.97301406,-6.8902683,4.261937,-5.605802,-0.7527009,-4.6102624,-0.6465279
11009,Medio,54.1045646023985,0.84720218297093,-3.8247604,0.77851623,-3.9846985,0.5356859,-2.0081327,1.059034,-1.4302077,1.1012166
11010,Bajo,55.4795869955235,0.868733119993531,-2.270268,-14.715581,1.0780867,7.773779,-1.7414447,-4.972956,-1.5416694,-3.5680566
11011,Muy bajo,57.5912510275716,0.901798839878707,-18.55177,9.574922,-13.292924,1.0583843,-8.810805,3.1691341,-7.0593348,2.3117886
11012,Bajo,56.2000969935609,0.880015303810654,-10.920676,2.538551,-7.3708644,2.469575,-5.224524,0.6144733,-4.146307,0.5562371
11013,Bajo,55.5459682282103,0.869772557712951,-6.8615913,-3.5240333,-3.2953508,4.159471,-3.1120827,-1.3308176,-2.6087043,-0.8187218
11014,Bajo,55.0125571352096,0.861420082358384,-5.3307853,0.3652445,-4.773333,1.522522,-3.1216238,0.59291285,-2.5879471,0.54802275
11015,Muy bajo,58.5616972804428,0.916994677603866,-29.642134,10.209801,-19.124619,1.8939081,-12.810861,4.3500047,-10.2050705,3.1783953
11016,Bajo,56.1618594066586,0.879416556415989,-9.823945,1.6367226,-4.593695,3.561704,-3.679871,-1.1403053,-2.8175092,-1.0142275
11017,Muy bajo,58.7609194025885,0.920114218774159,-33.198597,13.907309,-21.85229,0.14752021,-14.173833,6.501957,-11.352814,5.007895
11018,Muy bajo,56.9345416463024,0.891515684927229,-11.819683,6.0453267,-9.066863,0.6329212,-6.1509795,2.424938,-5.0218496,1.8099049
11019,Medio,53.9809899283802,0.845267175557831,0.8913932,-5.449395,1.374372,2.5181391,0.32451624,-1.8391635,0.28731963,-1.2727242
11020,Muy bajo,59.0793372109962,0.925100198503638,-36.853794,15.010387,-24.178247,-0.012696267,-15.659874,7.416563,-12.54107,5.771858
