CVE_MUN,GM,IM,IMN,Component 1,Component 2,Component 3
20243,Bajo,55.1909726983336,0.864213821771415,-0.7646883,0.18700211,-2.0214705
20244,Alto,52.4573367132723,0.821408886716285,2.9208224,-0.5597861,-0.22570787
20245,Alto,48.7736475645481,0.763727441331414,3.0378265,1.7279649,2.9252703
20246,Medio,52.9864585900361,0.829694198913994,3.608582,-0.5297373,-1.4763492
20247,Muy bajo,57.6974997126782,0.903462546418472,-2.8995326,-0.6050396,-2.9986808
20248,Muy alto,38.5469763638553,0.603592003047731,4.6204176,0.98378533,3.5517964
20249,Alto,50.5870982469375,0.79212355519206,4.566308,-1.0455563,0.91006124
20250,Medio,54.0389472848692,0.846174707099716,2.9030833,1.2234504,-1.2234753
20251,Alto,49.6894717289195,0.778067973169619,5.1037803,-1.7719996,0.25098464
20252,Alto,50.046044323747,0.783651403753444,5.08864,0.23232184,0.09718006
20253,Muy alto,44.950677296844,0.703865047464404,3.7862277,-1.5966848,3.5209064
20254,Alto,51.4580981482366,0.805762201453624,2.7073572,-1.7951354,0.4500324
20255,Alto,51.0976839718127,0.80011861704843,4.666063,-1.3830078,0.16544244
20256,Medio,54.1803790601044,0.848389331865691,1.6996922,-1.3566284,-1.4952772
20257,Alto,50.5228974367453,0.791118259854356,5.330567,-1.1398069,-0.89844143
20258,Alto,52.5189117034454,0.822373065366911,3.9369502,1.0209364,-1.3935635
20259,Alto,48.8923983586943,0.765586913499234,5.8581834,-1.7526479,-0.41692457
20260,Alto,51.6430011775482,0.808657525558381,4.754108,-0.3846933,-0.56410855
20261,Alto,49.7764240023264,0.779429524757475,3.5874393,-1.9859419,0.64928734
20262,Bajo,54.8612656957314,0.859051068972311,2.0099556,0.067792654,-2.758271
20263,Alto,49.6306110506632,0.777146296866033,5.551829,-0.57755286,0.46146923
20264,Alto,49.5193260765046,0.775403729048848,4.266213,0.47883523,0.82353216
20265,Alto,49.4017980791693,0.773563404177288,3.004223,0.5076427,1.7746533
20266,Alto,50.828917715961,0.795910111530645,4.164013,-0.41801393,0.28808585
20267,Bajo,54.9865774015841,0.861013275886467,2.2899141,0.6394817,-3.1052096
20268,Medio,52.899233702561,0.828328378569234,1.7821742,-0.8706603,-0.61679363
20269,Medio,53.1428375914754,0.832142876439887,2.0921144,1.7949553,-1.1787865
20270,Muy alto,46.8971516543939,0.734344126945622,4.5813546,0.8544782,1.999175
20271,Muy alto,48.523345268306,0.759808055724353,5.300382,-1.1233493,1.0351901
20272,Alto,51.7386771961527,0.810155678854973,5.074481,-2.4227974,2.1008198
20273,Muy alto,47.269059327979,0.740167683520569,5.864926,0.43148717,1.5123059
20274,Alto,48.9661426242979,0.766741646066811,4.211779,1.5298749,1.877716
20275,Alto,49.0606703594234,0.768221818842216,5.6842737,-1.1195232,-0.3764622
20276,Muy alto,47.2418640853462,0.739741843869253,6.2314806,-1.735139,0.017467428
20277,Alto,49.4468624814672,0.774269049999995,5.7537146,0.53818095,0.60465145
20278,Alto,49.7756830096573,0.779417921843535,3.3337393,0.45238888,2.004347
20279,Medio,53.0972058717847,0.83142834721636,2.3363793,-1.1266572,-0.12531935
20280,Medio,54.34150637698,0.850912361402966,2.5243313,0.46679628,-2.4201527
20281,Bajo,55.5490683855603,0.869821101862485,0.96948177,0.064815745,-3.4593396
20282,Alto,51.9027207537724,0.812724372663694,2.6877005,0.6111604,-1.7249533
20283,Medio,53.6719929226672,0.840428712487379,2.4288392,-0.8458063,-1.2034098
20284,Muy alto,46.3475384588448,0.725737949214026,6.224814,-1.4853271,0.8362981
20285,Alto,50.709168331092,0.79403500282187,2.1738987,-1.0915886,1.3240542
20286,Alto,51.9604872808828,0.813628916083094,4.0356064,-1.0430521,-1.5157708
20287,Medio,53.550859906398,0.838531938036512,2.234042,-0.32202873,-2.1056938
20288,Alto,52.5196819263618,0.822385125985843,4.2567306,0.38337955,-0.8286885
20289,Alto,51.0491183760023,0.799358147408017,4.158919,-0.99143106,-0.28379947
20290,Medio,53.2467117267401,0.833769400833849,2.575523,-0.6699664,-2.4651036
20291,Alto,52.589636983477,0.82348052482203,3.4349422,-0.06404134,-0.55471593
20292,Muy alto,48.6992771711282,0.762562904473631,4.505428,0.9564394,1.8719764
20293,Muy bajo,58.8988536274167,0.92227407676839,-6.5009494,1.1497482,-1.4981253
20294,Muy bajo,57.2850570323075,0.897004268050865,-4.6421423,0.92085963,1.3998743
20295,Muy bajo,57.0414850344605,0.893190269549943,-3.8653202,1.1732191,1.3875358
20296,Medio,54.5513714183356,0.854198555876064,1.521229,-0.021464529,-2.6744428
20297,Muy alto,47.5669384478965,0.744832055972508,5.428986,0.84424955,1.1689794
20298,Medio,53.4313866494277,0.836661153106336,0.05816619,0.74676716,2.5493588
20299,Medio,53.6068943318134,0.839409359153978,2.7450626,-0.75026166,-1.5216937
20300,Alto,50.8011468272046,0.795475258062175,4.0479984,-0.44742346,0.04924874
20301,Medio,52.7893927924627,0.826608422785491,3.9703217,1.4418004,-1.0483371
20302,Muy alto,48.3996098124331,0.757870530691173,5.0599823,-0.9164457,1.1370232
20303,Medio,52.9416250443961,0.82899216798526,3.8711808,0.90032923,-1.1736176
20304,Alto,51.5914795658191,0.807850768822646,3.7454479,1.090017,-0.1990567
20305,Bajo,56.4557380770907,0.884018287396514,-2.9709082,-0.4171854,-2.8506608
20306,Muy alto,48.1619717003709,0.754149448583301,5.7211766,-0.97325367,1.1417402
20307,Alto,52.2420864602107,0.818038367322608,1.4217508,-0.5297385,0.20267506
20308,Alto,51.9926821720513,0.814133043272342,3.8051443,1.1181333,-0.10666268
20309,Muy alto,46.9858139705765,0.735732455423434,5.2856297,0.0853323,2.0949202
20310,Muy alto,48.7265683301703,0.762990246042429,2.9457111,2.1607616,2.789241
20311,Muy alto,47.8230109057491,0.748841794279908,6.6881475,0.16124621,0.80226094
20312,Muy alto,46.9607271736682,0.735339631097786,3.442587,1.4781733,2.8814366
20313,Alto,50.634721241479,0.792869265008444,5.3570147,-0.68238497,-0.85834837
20314,Medio,54.0939934127565,0.847036652853332,2.3852177,0.2768859,-2.261515
20315,Muy alto,47.1380611251779,0.738116433978244,6.073182,1.0291251,1.9884006
20316,Medio,53.5344254027423,0.838274596581582,3.2619936,1.4170749,-1.0782021
20317,Alto,51.8538626620502,0.811959322944377,2.439024,1.9376267,1.0534757
20318,Bajo,55.0903064133824,0.862637527848917,-2.5370228,1.4988528,2.6093867
20319,Alto,51.0560128139934,0.799466104711792,4.7760124,0.15453358,-0.30476937
20320,Medio,53.1293059271352,0.831930989408683,3.0251682,0.78745216,-1.8545694
20321,Alto,52.5285452980084,0.822523914050449,3.3194485,-0.62509805,-1.181147
20322,Muy alto,47.4097094203431,0.74237006822067,6.2086854,-1.2913578,0.42947924
20323,Alto,51.6506203606087,0.808776831361298,4.041498,-1.4471421,0.103723444
20324,Alto,52.178716970936,0.817046089313501,1.1704941,-0.5540546,1.9711223
20325,Muy alto,48.661800040139,0.76197606476022,5.3408275,-0.5531929,1.0824568
20326,Alto,49.0109646846964,0.767443497152647,4.3916054,-0.19217898,1.3623433
20327,Medio,52.9007482096349,0.828352093642233,0.45430985,0.11269098,1.8441846
20328,Alto,49.7217061954916,0.77857272005461,4.364897,-0.57135576,1.9049127
20329,Alto,50.8827202143745,0.796752583777491,4.649265,0.9030294,-0.39479306
20330,Alto,51.7173019635777,0.809820972461304,3.766396,-0.8762434,-0.2985115
20331,Alto,51.4319658423504,0.805353005912444,4.36004,-0.7218966,-0.77107495
20332,Medio,54.2764232252853,0.849893249825309,2.617815,0.2706613,-2.7895646
20333,Bajo,54.9787896226522,0.860891330106845,-0.46399295,1.0029045,-2.0726666
20334,Medio,52.894359256912,0.828252051534262,0.6991848,-0.35344163,1.5411447
20335,Alto,51.8210830994088,0.811446040613566,4.5838633,0.14080569,-0.62146485
20336,Medio,52.8351803080602,0.827325391556094,3.7878168,-1.1059116,-2.344169
20337,Muy alto,47.2293319903789,0.7395456087033,6.4497576,-0.49034056,-0.034180082
20338,Muy bajo,56.9821096412451,0.89226053352644,-4.7336283,1.3594683,1.5929564
20339,Bajo,55.6341582780187,0.871153491156609,-1.422474,-0.6312019,-2.252702
20340,Medio,52.7085208072624,0.825342080048859,2.445905,0.36074036,-1.6824292
20341,Medio,53.3629336470293,0.835589274356567,2.3198774,0.96443754,-1.446026
20342,Muy bajo,56.631783852539,0.886774919232637,-3.5022333,-0.26083055,-3.1119041
20343,Medio,54.1368791854952,0.847708184369195,2.321336,0.41967887,-1.6943562
20344,Alto,50.82088666831,0.795784356501445,2.762529,0.8741724,1.5088208
20345,Alto,51.878152700038,0.8123396711342,2.1070435,0.58699244,0.66674054
20346,Alto,52.5098698457851,0.822231482459735,3.6095629,-1.1419086,-1.4505002
20347,Medio,52.9561460213299,0.829219546274829,2.8416085,-0.83197784,0.06281539
20348,Alto,50.7964080029673,0.79540105466976,4.5169606,-0.47611237,-0.1976676
20349,Alto,52.0470251628168,0.814983978877203,2.3643258,1.5854305,1.0059148
20350,Muy bajo,60.7781072895856,0.951700573712699,-7.4944916,1.2472392,-0.53161186
20351,Alto,51.7344870163757,0.810090066471246,4.146686,-1.1258739,-1.561265
20352,Muy alto,46.0418417009038,0.720951163430646,5.8495045,-2.3004067,1.0660962
20353,Alto,52.5033612783691,0.82212956735214,3.202489,-0.7050963,-0.82025284
20354,Muy alto,48.4828729146059,0.759174314991817,5.900368,-1.3197728,-0.09437153
20355,Alto,50.806467074437,0.795558565729509,4.869411,-1.1763878,-0.6808923
20356,Medio,53.019420174159,0.830210331447881,3.0071433,0.26668325,-2.1418872
20357,Medio,52.8052412759881,0.82685658798076,3.5954084,0.47701517,-0.854922
20358,Alto,52.2896594214521,0.818783293687144,3.566513,-0.21846887,-1.7516763
20359,Alto,50.9479658597759,0.797774239780449,5.4255614,0.2514902,-1.257702
20360,Alto,52.0155293004577,0.814490797506254,2.7061272,0.61292505,0.02337644
20361,Alto,50.2577499095684,0.786966418591342,4.772101,-0.7532267,-0.007246105
20362,Medio,53.3564225932454,0.835487320315912,2.1522467,0.779404,-2.2065187
20363,Medio,54.5242268769378,0.853773510135524,2.5605173,1.2094946,-1.393704
20364,Alto,52.2277125755336,0.817813292293067,3.7456875,-1.1008441,1.2918366
20365,Medio,53.4915531468688,0.837603276721016,2.9102874,1.173945,-1.2845292
20366,Alto,50.2459886096789,0.786782253003575,4.981648,-0.8764236,0.65366536
20367,Muy alto,48.4107011491627,0.758044205588262,3.5652452,0.5306631,2.269961
20368,Alto,52.2256656395788,0.817781240124788,2.4838228,0.7332943,0.36953554
20369,Medio,54.1772143001168,0.848339776128761,1.8094033,1.6587743,-1.7746066
20370,Bajo,54.5908214866612,0.854816289042376,1.8048067,1.6050031,-1.2961311
20371,Alto,50.954892999416,0.797882709146535,4.6556053,-0.30068448,-1.0917065
20372,Muy alto,48.2717177281597,0.755867918642128,3.5295684,0.17306939,2.9041703
20373,Alto,50.8057522501962,0.795547372576737,4.574993,1.0536371,-0.10417676
20374,Muy alto,47.6036316714101,0.745406620785836,6.3750234,0.049334172,1.3389939
20375,Muy bajo,58.5347969918961,0.916573456523042,-6.0897455,1.0995245,0.84849644
20376,Alto,52.244526200821,0.818076570265116,3.673667,-1.5367408,-1.7115536
20377,Alto,49.3177498894513,0.772247326498313,4.4759965,1.1266863,1.4984581
20378,Alto,51.9025439579238,0.812721604286757,3.1570246,0.5328645,-0.023451123
20379,Alto,51.6825946306106,0.809277503930121,4.4306254,0.7856088,-0.514064
20380,Medio,54.0630639684229,0.846552340800363,1.9242883,-0.21389891,-1.8512863
20381,Medio,54.5356858134997,0.85395294113439,1.6423616,-0.1398847,-2.8182147
20382,Alto,52.4884961070652,0.821896799457759,3.1693563,-1.083781,-0.13919275
20383,Medio,53.1442585592703,0.832165126817959,3.7620094,1.362791,-1.1348968
20384,Alto,50.8953733456253,0.796950714203194,5.116924,0.017602531,-0.8214256
20385,Muy bajo,56.6961261437307,0.887782429965892,-4.7423067,1.7275765,2.04736
20386,Muy alto,47.3549432350158,0.74151250597794,6.459286,-0.0142995,1.1988329
20387,Medio,53.9889097519205,0.845391188972251,1.3540688,0.05030759,-2.3781989
20388,Alto,49.2878599922242,0.77177929230627,4.4421268,0.021507965,1.5906949
20389,Alto,50.6267966410976,0.792745176795341,5.6269464,-1.2389115,-1.0741912
20390,Muy bajo,59.2376750764187,0.927579549113307,-6.4642024,0.99689394,0.28369507
20391,Muy alto,46.2649006059431,0.724443955446794,6.28701,-1.0973924,1.1083528
20392,Muy alto,47.4820780115397,0.743503259641594,4.68614,0.7492035,1.8467109
20393,Alto,51.8444318706952,0.81181164987683,4.5968475,-0.5313199,-0.60464144
20394,Alto,51.357334555443,0.80418438382574,2.7295392,1.4568142,1.1526723
20395,Muy alto,45.9089767935002,0.718870683892186,5.695347,-0.5209754,2.166777
20396,Muy alto,44.8422391340918,0.702167056751861,6.43146,-1.8476918,0.70251805
20397,Medio,54.5630199976586,0.854380956416636,-1.7741114,1.2681736,2.4950132
20398,Alto,52.6369304103301,0.824221074067081,3.5657244,-0.43475828,-1.7229043
20399,Bajo,55.8540974297137,0.874597432177226,-4.2908554,1.6490037,2.1184886
20400,Medio,53.1680311710493,0.832537372833467,1.9545854,-0.4722899,-1.8200175
20401,Medio,53.756400468584,0.841750417184302,-0.025757145,-0.7789499,1.585607
20402,Alto,51.4295469223902,0.805315128992339,1.7366403,-2.5329263,0.61202914
20403,Bajo,56.1721848198107,0.879578238015809,-2.6326952,-0.43611395,-2.752292
20404,Bajo,55.6239920102871,0.870994301552586,0.18778183,-0.6503325,-2.9037333
20405,Medio,53.394499444537,0.836083550814613,2.8661728,-0.31992522,-2.078338
20406,Muy alto,40.8112840713157,0.639047910451769,4.5916533,1.1475034,3.2635179
20407,Alto,48.8081408183251,0.76426755768042,3.9208572,0.3257316,1.7101152
20408,Medio,53.3651955720257,0.835624692954032,2.2790816,0.67328686,-1.1439134
20409,Muy bajo,59.1520989315474,0.926239545783127,-6.2121744,0.28139427,0.30022874
20410,Medio,52.8262604843605,0.827185719530903,2.2386549,0.7068019,-0.38397738
20411,Bajo,55.279739345339,0.865603783924713,1.3581392,1.3867317,-2.050811
20412,Alto,50.3096351600402,0.787778869403704,3.3413274,-1.6626197,0.87739354
20413,Bajo,55.610652529718,0.870785423851769,-3.158516,1.2333748,1.9470906
20414,Medio,52.80277783685,0.826818013952288,0.7790365,0.03510092,0.9343574
20415,Medio,52.7107982916197,0.825377742284261,3.3960094,-0.8311708,-1.8620206
20416,Alto,50.8390377886686,0.796068577784883,5.158583,0.60261387,-0.6668963
20417,Alto,51.4458804966845,0.805570890033937,2.882581,0.8126431,0.7774898
20418,Bajo,54.7900826274877,0.857936441190906,-1.9462605,0.1839242,2.0665202
20419,Bajo,55.413818795446,0.867703281511599,1.7959573,0.70728743,-3.0128841
20420,Alto,50.0945324757257,0.784410660731232,5.52041,-0.13539635,0.09973621
20421,Bajo,54.7177461520833,0.856803752658592,-0.50705147,-0.8133578,-1.5667338
20422,Medio,54.4357959993165,0.852388805663483,0.77487695,-1.1545329,-1.5582209
20423,Alto,51.8901631445987,0.81252773798078,4.0480895,0.636389,-0.8840438
20424,Alto,50.1231360769611,0.784858553318216,5.092904,-0.5133403,0.4166561
20425,Alto,51.4299964218825,0.805322167528809,4.292582,-0.7230981,-0.21336493
20426,Muy alto,48.6004743002607,0.761015789022322,5.646914,0.43914244,1.0369232
20427,Medio,53.0481071216159,0.830659529120699,1.3836899,0.2814168,-0.085102856
20428,Alto,50.2302012319628,0.786535044640236,4.357025,-1.2464695,0.53873426
20429,Alto,50.7899803118819,0.795300405972945,3.7615364,0.5671741,0.49529693
20430,Medio,53.0337428951625,0.830434605325499,3.2620914,0.23531076,-0.5485116
20431,Medio,53.9154945203507,0.844241608619719,2.2217813,1.1705846,-1.2348657
20432,Bajo,54.9434987781757,0.86033872459751,1.7791318,-0.06781809,-2.866191
20433,Muy alto,47.6199911986166,0.745662788213918,6.1721063,-1.1919676,0.38556698
20434,Alto,49.7014575104752,0.778255653827864,5.7350025,-1.3739836,-0.54214734
20435,Muy alto,48.4845928358274,0.759201246564487,6.108965,-0.78986335,0.14846373
20436,Muy alto,45.092783383954,0.70609023101588,3.4776404,1.5846292,3.210949
20437,Alto,50.3660609714925,0.788662419081806,5.6971345,0.008814607,-0.18190944
20438,Alto,50.2964176637473,0.787571901806885,5.290192,-0.9701502,0.3441533
20439,Alto,48.7982205220227,0.764112219646654,5.0692883,0.33409134,1.2529025
20440,Alto,52.541761775247,0.822730865690296,3.2296703,-0.92474824,-2.118882
20441,Medio,53.262042239936,0.834009455334631,-0.06396787,-0.5877615,3.564429
20442,Medio,53.756333386356,0.841749366769971,2.9709103,-0.10295577,-2.1685898
20443,Bajo,55.8759046278587,0.874938902550543,0.50267583,-0.62476766,-3.4002333
20444,Medio,53.7290543995454,0.84132221580138,2.064397,-0.08008188,-1.7984117
20445,Medio,53.5535314203014,0.838573770226226,2.1038783,-0.67862445,-0.40729123
20446,Alto,52.5173177386999,0.822348106097358,2.903339,-0.009572716,-0.41148853
20447,Alto,51.8377854330154,0.811707575912782,3.8225303,-0.9298069,0.4411555
20448,Muy alto,48.3442703894791,0.757003992344999,6.5069284,0.12360329,1.3145953
20449,Alto,52.1495671686957,0.816589643978941,3.88327,-0.4033975,-1.4980906
20450,Muy alto,44.1186431724611,0.690836551039681,6.6896796,0.19803384,1.5232369
20451,Muy alto,44.4291367505471,0.695698448350676,3.7340856,1.371194,3.2074535
20452,Muy alto,48.4040264456717,0.757939689020949,6.6826105,0.12856434,0.86082566
20453,Alto,52.2569610942902,0.818271283390886,1.0945874,-1.4696933,0.080946185
20454,Alto,50.1776973947895,0.785712907621031,5.277941,-0.30074516,0.2777236
20455,Alto,49.9234229838912,0.781731324226548,1.9358342,-3.176567,0.9163953
20456,Alto,52.1929545013752,0.817269029225444,3.4172235,-1.6529592,-1.4201367
20457,Alto,51.7341915541368,0.810085439943787,4.5784745,0.39591607,-0.8980071
20458,Medio,54.5213860391446,0.853729026569349,1.6485453,-0.12001883,-2.6394627
20459,Medio,54.1773430228497,0.848341791747613,0.1227545,0.040711734,-1.5182992
20460,Alto,49.4988304758647,0.775082796467077,5.25467,-0.5784088,0.4254662
20461,Alto,49.6208829508289,0.776993968361473,5.529149,-0.749373,-1.0884281
20462,Bajo,54.7586371979169,0.857444049527234,0.047825567,-0.7587526,-1.8535573
20463,Medio,53.0819304203056,0.831189154905432,2.656165,0.56672454,-2.7438204
20464,Medio,53.0205289183895,0.830227692839463,2.4274108,-0.5963758,-2.8042786
20465,Alto,50.2138824372691,0.786279515026615,5.155859,-0.51355886,0.14916989
20466,Muy alto,43.7481213509579,0.685034694979612,6.4074297,-0.17703871,1.65997
20467,Medio,52.8457154791546,0.827490357673367,0.39814728,-0.15281671,1.7721257
20468,Alto,49.8649844722351,0.78081625846438,5.330026,-0.95497924,-0.49995187
20469,Alto,49.1408928451377,0.769477991320822,3.628322,-2.0196242,1.858798
20470,Alto,50.6875641619017,0.793696711599423,4.283662,0.15583369,-0.31130525
20471,Medio,54.1298786487458,0.847598565706526,2.333072,-0.9994403,-1.6624721
20472,Bajo,55.1268808613649,0.86321023280273,-0.9352225,-0.3002642,-2.2441156
20473,Bajo,54.6516242189044,0.855768375208591,2.6744359,0.7040956,-2.517242
20474,Alto,52.3542038367847,0.819793969403144,1.9284042,-1.7281983,-0.45332864
20475,Alto,51.3465944047261,0.804016208012855,4.2972856,-0.5616697,0.036245048
20476,Medio,53.6561067159525,0.840179956599466,1.826517,-1.0259864,-1.5554024
20477,Alto,50.7690022916533,0.79497191937181,5.165865,-0.7403652,-1.3181906
20478,Medio,52.98765344698,0.829712908710823,2.9042091,0.4139726,-2.6406746
20479,Medio,53.2512253219745,0.833840077453534,2.9317822,-0.2564864,-2.8415036
20480,Muy alto,48.0230459550292,0.751974064757754,4.9946885,1.5156493,1.0573059
20481,Alto,52.3134293543232,0.819155497754684,3.4967573,-0.47582948,-0.86547667
20482,Alto,52.519989421088,0.822389940925307,0.6507603,0.4319596,2.5212677
20483,Bajo,55.8357156701387,0.874309599404645,-3.12999,1.1501436,2.0074017
20484,Alto,51.6063108661805,0.808083006345206,2.3952422,-1.0517755,0.14201939
20485,Muy alto,48.1332158058393,0.753699171295248,2.6169481,-3.1509783,1.4068253
20486,Medio,53.6505596835076,0.840093097791325,1.7781641,-1.105722,-0.8718338
20487,Medio,53.0426663947868,0.830574334910554,3.0442502,2.104341,-0.7966962
20488,Medio,54.4258691471755,0.852233364974407,2.3225825,-0.35050693,-2.8962393
20489,Alto,50.6875080323753,0.793695832689156,3.806454,-0.7961112,0.3054875
20490,Alto,50.2237078805819,0.786433367794574,5.355444,-1.8544242,-0.11275402
20491,Alto,52.0912398392836,0.81567631917598,4.4170966,1.2363968,-0.63608694
20492,Alto,49.3792887808089,0.773210939891729,3.9694645,0.6998804,1.0860963
20493,Bajo,54.949829315233,0.860437851997458,0.47832352,-0.5860051,-1.9834083
20494,Muy alto,48.5927597890768,0.760894990513664,4.8568573,0.21494678,1.5574113
20495,Muy alto,47.5692714238263,0.744868587128705,5.6160016,0.2306881,1.0582454
20496,Bajo,55.9422894145845,0.875978395921267,-0.4281117,-0.9975395,-3.0132282
20497,Muy alto,46.8524520228997,0.733644192926041,6.2946086,-1.8228577,0.5511094
20498,Muy alto,47.5112566808134,0.743960156993721,3.270644,1.6171923,2.8100624
20499,Bajo,55.648676519915,0.871380826619297,-1.169014,-1.0458512,-2.1304133
20500,Alto,51.0794466846879,0.799833046513352,4.0172057,0.30564502,-0.24438395
20501,Alto,52.5539267132105,0.82292135168855,3.9404223,-1.0064677,-2.2879097
20502,Muy alto,45.7940075417243,0.717070425415016,6.6740484,0.011685492,1.1339787
20503,Bajo,55.0567640353756,0.862112300891113,1.4058741,0.29476395,-3.1883857
20504,Medio,53.671572928247,0.840422135959275,3.8641508,1.3902603,-1.5618916
20505,Bajo,56.2139112768298,0.880231616260955,-2.6211338,1.6063869,0.44402686
20506,Medio,53.177916491188,0.832692163189187,3.3562672,0.017838862,-1.5787611
20507,Alto,50.7852211460312,0.795225884059175,2.3524854,-2.8890228,0.56725496
20508,Bajo,55.1514138561123,0.86359438535728,-1.1841056,-0.07992635,-2.1927657
20509,Muy alto,47.1044270182945,0.737589770673895,4.628185,0.09595715,2.399396
20510,Alto,50.7343198802279,0.794428841077285,4.8259797,1.3415866,-0.11589416
20511,Muy alto,48.2469529241055,0.755480136276449,3.2200859,1.8590865,2.5577853
20512,Alto,50.9489728844747,0.79779000838573,5.14495,-0.6703374,-0.50749
20513,Medio,53.1250978241592,0.831865096372602,0.2359834,-0.27887386,2.2635555
20514,Muy alto,47.4991211588905,0.743770131609725,6.6881046,0.19826582,1.2188377
20515,Bajo,55.2154760768848,0.864597510577551,-2.3749719,0.3740591,1.9229112
20516,Alto,51.8718498461093,0.812240977213519,4.3717523,0.0025683322,-0.30217844
20517,Muy alto,46.6709890286738,0.730802734983141,6.540954,-0.18676561,0.8673267
20518,Bajo,55.0780817116493,0.862446106033206,2.0244777,0.69398403,-2.9550824
20519,Medio,54.5397240877879,0.854016174889573,1.2961181,1.3218168,-1.6029315
20520,Medio,52.7208836589929,0.825535665101263,2.9074984,-0.9740475,-1.9648259
20521,Medio,53.1254366960545,0.831870402634867,2.981885,-0.36676794,-0.9488125
20522,Alto,50.1929983998036,0.785952500064754,5.2888756,-0.022072408,0.5883525
20523,Medio,54.5164901319105,0.853652363475822,1.1462631,1.1507535,-1.3059732
20524,Bajo,55.0360332770858,0.861787686067821,2.457646,-0.21245395,-3.261309
20525,Medio,53.8857244800083,0.843775451219681,-0.30808395,0.7462537,1.5055323
20526,Alto,51.7194107270272,0.809853992762104,3.9896274,-0.829854,0.54096884
20527,Alto,50.8722696747953,0.796588942871963,4.928689,-1.597382,0.92730975
20528,Alto,50.9613356433133,0.797983591983575,5.465529,-1.613181,-1.4310327
20529,Muy alto,47.591830827377,0.745221835991812,4.347446,-2.0718699,1.9130634
20530,Alto,49.786181722265,0.779582317071646,2.8330183,1.8940935,2.6066973
20531,Medio,54.5464834139844,0.854122016530684,1.4935771,0.64411956,-1.6044658
20532,Alto,50.223222776954,0.786425771746893,5.0322895,-0.06748448,-0.062971465
20533,Medio,53.213162172348,0.83324406150384,2.047131,0.11423253,-0.6201675
20534,Alto,48.8382679263955,0.764739306264139,5.7276964,-1.1666696,0.57298607
20535,Alto,51.1740238493043,0.801313993285792,4.635941,-0.73291385,0.11130846
20536,Bajo,54.751967187128,0.857339606441105,2.1245708,0.1990193,-3.110603
20537,Alto,52.3851429865836,0.820278433430191,3.5446484,-0.85659677,-1.567457
20538,Medio,53.3916838727478,0.836039462878896,2.3787627,-0.9826742,-1.215228
20539,Bajo,55.0669643867351,0.862272024197314,-2.6360798,-1.3845235,-2.5500512
20540,Bajo,56.5393484361019,0.885327509255959,-3.6631281,0.63412076,1.6747214
20541,Medio,53.794266002626,0.84234333874897,3.6575375,1.0839212,-1.7318923
20542,Medio,53.0141542466249,0.830127874351422,3.0668645,-0.69128346,-1.6167758
20543,Alto,49.3746947228528,0.773139003337804,4.755047,-1.0188704,0.94908357
20544,Alto,52.6182245066547,0.823928165649007,4.202794,1.1077406,-1.206711
20545,Bajo,55.692267844041,0.872063406087953,-3.0885024,0.41555476,2.0888758
20546,Alto,52.064601362043,0.81525919769584,3.554553,1.7022986,-0.28537604
20547,Medio,54.3033371157521,0.850314683893271,1.860187,0.072424084,-2.3172963
20548,Alto,49.6856358646832,0.77800790887415,3.067169,1.9926875,1.4609905
20549,Alto,51.6898038116708,0.809390389672323,3.7887356,-1.0236509,-1.0510138
20550,Medio,53.687085210756,0.840665036714527,1.1969712,0.9738681,-0.382553
20551,Bajo,55.9767002010425,0.87651722094683,-3.303066,1.2717086,1.5206891
20552,Medio,54.4568370435835,0.852718279133346,2.2320967,0.09324533,-2.781685
20553,Muy bajo,57.0684831864466,0.893613023036029,-4.4161224,1.5066572,1.5972221
20554,Alto,50.7311560242598,0.794379299496044,5.065969,-0.6535454,-0.116607316
20555,Medio,53.2272341100064,0.833464408463296,1.8456763,1.6286277,0.5360832
20556,Medio,54.1172918618237,0.847401474140678,1.3163803,-0.08214295,-2.5815482
20557,Muy bajo,57.402700187761,0.898846396138286,-4.5030327,0.5429326,1.2703632
20558,Medio,53.905758832112,0.844089161291306,1.4214586,0.3912212,-1.3258075
20559,Medio,53.6106634174365,0.839468377789303,0.97992796,0.41805893,0.041264933
20560,Alto,52.0265824626296,0.814663874642898,4.323465,0.013763888,-0.83587277
20561,Alto,49.8365052381525,0.780370313293923,3.244956,-1.7460778,1.4473946
20562,Medio,53.998055275422,0.845534395142226,1.2555022,-1.3002373,-1.3272026
20563,Muy alto,47.0043418380691,0.736022576042663,3.387698,-3.174756,1.3321916
20564,Alto,50.6256169489425,0.792726704457999,4.4472384,-0.6878218,0.15161276
20565,Alto,51.8806135514583,0.812378204642612,1.2371802,2.1568456,2.8360417
20566,Alto,49.6370734554883,0.777247489131701,5.026106,-0.44364962,0.8024936
20567,Muy alto,48.1187576430958,0.753472776588479,4.2620015,-0.29382664,2.106678
20568,Medio,52.7085923713286,0.825343200642538,2.9584212,-0.7861714,-2.328854
20569,Alto,49.8131705337607,0.780004924298652,2.655798,1.7185657,2.5232294
20570,Medio,54.1300585255153,0.847601382326397,-1.2222229,1.3065679,2.6827102
21001,Medio,54.1870446725267,0.848493706079521,-0.6802658,-0.104932114,2.6828277
21002,Alto,51.505070239247,0.806497719026591,2.7472005,0.5921221,0.35483286
21003,Medio,53.981285833308,0.845271809017182,-0.22691192,1.0371789,1.6746469
