CVE_MUN,GM,IM,IMN,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 200 Component 3,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 300 Component 3,Perplexity 400 Component 1,Perplexity 400 Component 2,Perplexity 400 Component 3
28020,Bajo,55.3517569464596,0.86673147932953,1.5390897,2.8844554,-3.2175322,1.3689553,3.3637784,-0.98653865,0.48862064,2.2716599,-1.5912129
28021,Muy bajo,58.014984968223,0.908433923667975,-6.1141343,0.20355758,1.0003098,-4.9349,0.037596155,1.0542275,-4.7491417,-0.24001065,0.17791365
28022,Muy bajo,58.2648585290046,0.912346595874406,-10.308046,0.12225428,-1.1472822,-8.299546,-0.30946288,-0.81454134,-7.867873,-0.5279566,1.0261401
28023,Medio,53.7019372120909,0.840897598385523,1.0255798,2.6512809,-0.5332872,1.4938891,3.540236,-2.0964682,1.2666762,1.3961108,-3.0267255
28024,Muy bajo,58.5850303497704,0.917360040996309,-5.988119,0.1262012,2.9764519,-4.520553,-0.21983323,2.8258264,-4.4917507,0.7554284,2.3116627
28025,Muy bajo,58.3864639994001,0.914250768299365,-5.6895623,0.49459052,2.9366267,-4.1721034,0.14686614,2.7128606,-4.203814,1.0134702,1.9129556
28026,Alto,50.6235134569275,0.792693766700528,3.3987162,-0.53775656,3.1765118,3.3607123,-3.496542,-1.3419566,4.0067215,-1.4806154,-2.2991073
28027,Muy bajo,58.9366825363089,0.922866424834183,-9.947311,0.29892895,-0.9377142,-8.032829,-0.15742727,-0.54978037,-7.574693,-0.32633722,0.9406664
28028,Bajo,55.7564781407134,0.873068849970734,-0.73329353,2.0645876,-2.8505695,-0.649376,2.667139,-1.6651589,-1.0049365,1.2171825,-2.188712
28029,Bajo,55.2870720187535,0.865718603385317,-2.3586874,-0.20720237,0.7064721,-1.9096167,-0.2154131,0.17510504,-1.8922211,-0.16133298,0.20670937
28030,Bajo,56.4847240106659,0.884472166775838,-3.282216,-0.34592998,-0.034134038,-2.5078535,0.1787757,-0.025808051,-2.4769075,-0.16447891,-0.33820522
28031,Medio,53.8277164096378,0.84286712556899,0.9933591,2.7931435,-0.6652903,1.5051594,3.4328191,-2.1305292,1.0664594,1.5255412,-3.014386
28032,Muy bajo,58.7743459251207,0.92032445943098,-10.778698,0.26774535,-1.3170109,-8.6949,-0.15723363,-1.0300926,-8.292187,-0.49711332,0.91774285
28033,Muy bajo,57.6803958872068,0.90319472431542,-5.862716,-0.90336806,2.2363925,-4.4093513,-0.8662487,2.0957491,-4.5178175,-1.3416673,0.6083618
28034,Medio,52.9324701447164,0.828848814997383,2.9258983,0.9008618,0.69806397,3.2358117,-0.3208268,-2.1307206,2.3636687,-0.044474456,-2.19136
28035,Bajo,56.3489440828454,0.882346042074558,-4.052853,0.4726927,1.1832479,-3.5488806,-0.19586347,0.042566698,-3.3294547,0.3343559,0.54606783
28036,Muy alto,43.8773408541018,0.687058092560766,4.3924885,-1.7527918,5.033221,4.59172,-5.134231,-1.2846576,5.310004,-2.8828738,-2.2495875
28037,Bajo,55.0740539875972,0.862383037480036,-1.996371,0.042760585,1.2910945,-1.7250773,-0.3321985,0.41805473,-1.7610974,-0.089327574,0.6019619
28038,Muy bajo,60.1111421258806,0.941256827481509,-9.695355,1.5322087,-0.38452515,-8.007088,0.8281668,0.12943748,-7.4473033,0.5589568,0.35559532
28039,Medio,53.7081541270041,0.840994946620825,0.7944041,-0.30090418,3.0699055,1.2115517,-3.2998428,-0.56772226,-0.76705724,-1.5791453,0.73668605
28040,Muy bajo,57.5390707114233,0.900981768748501,-5.533884,-0.30813545,2.2606144,-4.082666,-0.33059958,2.0289907,-4.1834097,-0.98095423,0.33331457
28041,Muy bajo,59.5270115010553,0.932110154846235,-9.798828,1.1049578,-0.6154512,-8.038496,0.49291995,-0.13747261,-7.5283217,0.26283947,0.5666545
28042,Bajo,54.693548864187,0.856424856806118,1.2688563,2.465532,-2.1134415,1.2260864,2.8029392,-0.9582642,0.59074175,1.7761298,-1.699218
28043,Muy bajo,57.3351958155491,0.897789371617004,-5.184694,0.8144479,-0.49710625,-4.2876844,0.96593404,-0.1504952,-4.066012,0.38301402,-0.7439653
29001,Muy bajo,58.891702562831,0.922162101049296,-7.080501,0.01864813,1.7845279,-5.757504,-0.29471728,1.7809435,-5.413954,-0.6610193,-0.08227676
29002,Muy bajo,57.8933208429541,0.906528832789331,-3.0625505,2.6494608,-3.7066312,-2.8194785,3.2835743,-2.1769738,-3.0809257,1.288367,-2.8322842
29003,Bajo,55.0604290999821,0.862169690702087,-0.47504702,0.26129448,-3.167824,-0.430282,1.4420607,-2.5010433,-0.7701611,-0.06832579,-2.0958526
29004,Bajo,54.6331887222251,0.855479700987744,1.4132017,-0.14731309,-3.5138328,1.1866666,1.001107,-2.4360387,0.29186797,0.07366931,-0.70637643
29005,Muy bajo,59.4146598346966,0.930350884113737,-7.9689684,1.0632014,1.1639483,-6.5284705,0.4516639,1.3998506,-6.0053935,0.09700854,-0.2332929
29006,Muy bajo,57.817941947762,0.905348504197353,-5.8995132,-0.4340485,1.0741793,-4.744319,-0.42111194,1.0803361,-4.536587,-0.60980755,0.14199542
29007,Bajo,55.2114599163845,0.864534623093509,-2.8425632,-3.1594965,0.863717,-1.9762394,-2.625556,-0.018723262,-1.8849604,-1.9201672,1.5362576
29008,Bajo,56.4760247070218,0.884335947787814,-3.190752,-1.9359878,1.2283866,-2.419037,-1.2088245,1.2479682,-2.4351907,-0.7614806,1.0785024
29009,Bajo,56.4619193272822,0.884115077171909,-1.5984285,1.2015048,-3.7566035,-1.3997252,2.2950687,-2.6792507,-1.7978301,0.36543095,-2.5667598
29010,Muy bajo,58.2734705798185,0.912481448604541,-6.207945,-0.31640828,1.1203171,-5.039318,-0.37566945,1.1680468,-4.818175,-0.65106523,-0.070974335
29011,Muy bajo,56.5438819652774,0.88539849801342,-1.4411376,1.4642221,-3.8109534,-1.2375557,2.5605328,-2.624024,-1.6820598,0.5931915,-2.6313949
29012,Bajo,55.6413315360806,0.871265814394652,-0.34794676,0.5449913,-3.5831022,-0.4031915,1.7667305,-2.5906184,-1.0310631,0.20976491,-1.8983965
29013,Muy bajo,57.0789567173746,0.893777023954082,-4.9399767,-1.3627592,1.5247265,-3.8339672,-1.156485,1.3474482,-3.7768323,-1.0266829,0.9162519
29014,Muy bajo,56.5719272713802,0.885837648475622,-3.2725713,-0.33289707,-0.17443886,-2.4723563,0.28761953,-0.15867916,-2.4225335,-0.1221667,-0.4726699
29015,Muy bajo,56.9170718376537,0.891242132036968,-3.8095703,0.109778784,-0.9366789,-2.9587111,0.97305834,-0.8713901,-2.8570697,0.04126766,-1.3199614
29016,Muy bajo,57.5389075263234,0.900979213496946,-5.840767,-1.1972215,2.0384705,-4.476103,-1.1090374,1.9610153,-4.441052,-1.3741131,0.7042059
29017,Bajo,56.1788851614457,0.879683156040777,-2.94389,-2.977675,2.651322,-2.0291128,-1.9931254,2.3084776,-1.6315471,-0.7307362,2.72488
29018,Muy bajo,57.3545692915535,0.898092733288673,-5.396872,-1.3838423,1.6022431,-4.120127,-1.1673095,1.6207931,-4.044334,-1.3275447,0.5751378
29019,Muy bajo,57.9384034489893,0.907234763657229,-5.93207,-0.5771674,1.3892796,-4.6916046,-0.5856622,1.3535757,-4.509208,-0.74559516,0.29512793
29020,Muy bajo,57.2179634646176,0.895953676156671,-4.574271,-0.5486061,0.3016742,-3.6271114,-0.17204145,0.44958052,-3.5390754,-0.4789828,-0.09363961
29021,Muy bajo,57.3313327882354,0.897728881985545,-5.1356444,-0.6902196,1.6839807,-3.7509015,-0.5054703,1.5558927,-3.7530015,-0.8193126,0.36940974
29022,Muy bajo,56.9665240519108,0.892016484888327,-1.9446121,1.452034,-3.918973,-1.7398132,2.5443397,-2.7509074,-2.1600854,0.47681186,-2.7419553
29023,Bajo,56.1135160939383,0.87865956741941,-1.0877699,1.089576,-3.7159045,-0.9628697,2.219082,-2.6272957,-1.4738468,0.39339143,-2.3041918
29024,Muy bajo,57.946105462749,0.907355366473617,-5.6993113,1.3294307,-1.5637469,-4.6898437,1.8086414,-0.94825476,-4.353957,0.72778594,-1.7315782
29025,Muy bajo,56.9465889194542,0.891704328458289,-4.576513,-1.8047912,2.8011935,-4.2464027,-2.0598285,1.3435416,-3.799149,-0.26504314,2.0605388
29026,Muy bajo,58.0929039417132,0.909654026351008,-5.991026,0.4657525,0.12325579,-4.946309,0.4468767,0.40647274,-4.712432,-0.043364156,-0.40525866
29027,Muy bajo,57.5464178743406,0.901096815094553,-5.403944,-0.87358195,2.4219494,-3.898327,-0.72183746,2.2036424,-4.0676374,-1.1278883,1.0377796
29028,Muy bajo,57.3528286386331,0.898065477086451,-5.4645343,-0.9370603,1.4459273,-4.226129,-0.7968466,1.4097037,-4.1117377,-0.9711221,0.37534505
29029,Muy bajo,57.1056071635492,0.89419433285107,-1.9370874,1.5024784,-3.9590888,-1.7340218,2.614298,-2.7687027,-2.1650884,0.5154577,-2.7974598
29030,Bajo,55.4180584921153,0.867769669260946,-1.9933497,-1.4750782,0.5227042,-1.2033023,-0.5534407,0.31203663,-1.1471018,-0.29384148,0.25796822
29031,Muy bajo,58.2600939724683,0.912271989550002,-6.5128045,-0.058292516,1.6517998,-5.2119875,-0.2786854,1.6241648,-5.0017815,-0.6265999,0.17800409
29032,Muy bajo,56.9211003907198,0.891305213571344,-1.7837716,1.5897111,-3.8248897,-1.5850587,2.6492336,-2.599214,-1.9925501,0.6615005,-2.6979952
29033,Muy bajo,60.1643980330608,0.942090740870346,-8.973058,2.16877,0.72500974,-7.4715796,1.2737873,1.1705412,-6.746976,0.8872148,-0.46784556
29034,Bajo,55.678776494884,0.871852150336409,-2.1691427,-1.3091466,0.35594803,-1.3727969,-0.43629158,0.17455223,-1.3485627,-0.34066823,0.13160676
29035,Muy bajo,57.7717840463185,0.904625735699876,-5.676569,-1.2609304,2.1051645,-4.2614675,-1.1069064,2.0513258,-4.288224,-1.457965,0.7165882
29036,Muy bajo,58.4627884710793,0.915445903303146,-5.951681,1.3159322,-1.5832096,-4.9983177,1.7827854,-0.9557884,-4.6776443,0.63132685,-1.7344556
29037,Medio,54.3949011272132,0.851748448880781,-1.439359,-3.1976588,2.3729608,-0.47103286,-2.1592124,2.0213845,-0.39498302,-0.869969,2.5086682
29038,Muy bajo,58.1091210646074,0.909907963925748,-6.3683195,0.36297092,0.40177387,-5.24797,0.23052698,0.6493981,-5.0048923,-0.1830999,-0.358025
29039,Muy bajo,57.1498257498042,0.894886734371689,-4.372323,-0.5017082,-0.32103658,-3.4750113,0.10982565,-0.30591556,-3.424497,-0.54735595,-0.59578365
29040,Bajo,56.1342870559077,0.878984811776374,-1.2783623,1.2447871,-3.8688307,-1.063198,2.4049318,-2.7660723,-1.5478213,0.39129418,-2.6100085
29041,Muy bajo,58.0867388581702,0.909557489722829,-6.2062426,-0.5012982,1.592806,-4.9151425,-0.58271027,1.5438777,-4.7306867,-0.8016143,0.33541626
29042,Muy bajo,58.963338074148,0.923283813459553,-7.09255,0.21049741,1.9371907,-5.768638,-0.15334292,1.9224313,-5.48914,-0.63278145,-0.0053418055
29043,Muy bajo,58.8116700194908,0.920908902803921,-6.3332534,0.8421289,-0.74441844,-5.3741145,0.9885334,-0.32349747,-5.1912327,-0.00015120476,-0.9893888
29044,Muy bajo,58.3706059123732,0.914002452726627,-6.5224833,-0.5886697,2.132816,-5.1340485,-0.7550365,2.0698404,-5.0217466,-1.2129604,0.301114
29045,Muy bajo,58.1492893682079,0.910536943656879,-6.6748567,-0.5145294,1.8776324,-5.1863766,-0.738599,1.7183095,-4.8563776,-0.58496726,0.9449856
29046,Medio,54.5066594241866,0.853498428274513,1.4826589,-0.091733314,-3.576117,1.2788486,1.0768315,-2.486403,0.3572101,0.18367353,-0.6993604
29047,Bajo,55.7408015271256,0.872823376019493,-0.09724127,0.38941446,-4.1167483,-0.16748708,1.8644537,-3.1464064,-1.1324812,-0.12606065,-2.2057605
29048,Muy bajo,58.7572009774468,0.920055993411467,-7.006707,-0.19637448,1.9270277,-5.659232,-0.49329063,1.8869674,-5.377701,-0.88014317,0.11782466
29049,Muy bajo,59.0539727388004,0.924703026169435,-7.1660647,0.3079685,1.7867268,-5.8439317,-0.060056645,1.799602,-5.5158587,-0.47367498,0.0141980145
29050,Muy bajo,57.6532902226771,0.90277028733253,-5.699435,-1.3604007,2.0130985,-4.350583,-1.2052215,1.9566346,-4.3295317,-1.439191,0.7860179
29051,Muy bajo,57.1190160268769,0.894404296989325,-2.295794,2.0339801,-3.6875305,-2.0837624,2.8957582,-2.3519518,-2.4072714,0.9573691,-2.735529
29052,Muy bajo,56.8116396393322,0.889591210543933,-5.099344,-1.8575087,1.9258543,-3.701713,-1.5310675,1.8919785,-3.6485424,-1.6595758,1.0534271
29053,Muy bajo,58.3422032182058,0.91355770606472,-7.0262346,-0.5177664,1.7122648,-5.576811,-0.7904431,1.6188836,-5.205653,-0.85735977,0.6280277
29054,Muy bajo,59.0089591698113,0.923998176325598,-6.8533506,0.06975034,2.0908725,-5.5072136,-0.24548316,2.063879,-5.3276954,-0.8184582,0.034986902
29055,Bajo,56.321957131931,0.881923463981667,-1.4532021,1.5242672,-3.6946912,-1.2628595,2.559106,-2.505168,-1.6747928,0.66846657,-2.5798314
29056,Muy bajo,58.1559235921782,0.910640826371235,-6.640185,-0.554001,1.9012747,-5.269768,-0.7567624,1.8093607,-5.0483513,-0.99628615,0.45437276
29057,Muy bajo,57.0483346134692,0.893297524424485,-2.418461,2.0769908,-3.733652,-2.195204,2.9311414,-2.385911,-2.5076966,0.9547122,-2.7807746
29058,Muy bajo,58.1952827574857,0.911257136122796,-6.1855063,-0.50580096,2.135333,-4.8100815,-0.60504854,2.043875,-4.759068,-1.0864822,0.45346785
29059,Muy bajo,57.4355558315506,0.899360869793994,-5.2782564,-1.1310091,1.8828701,-3.76054,-0.8782854,1.8754001,-3.827671,-1.3121983,0.35521045
29060,Muy bajo,58.539152389493,0.916641655987892,-6.4617286,-0.5738991,2.134056,-5.0611277,-0.7225101,2.086328,-4.9439054,-1.2117289,0.2952793
30001,Medio,53.0621821957701,0.830879925193314,3.8025942,-0.70822895,-2.203681,2.9419727,0.13154106,-0.25435427,2.0391822,0.23577069,0.29359254
30002,Medio,54.3811306807476,0.851532822853813,3.0805001,0.2497678,-3.155188,2.5597262,1.1848189,-0.85343784,1.3460885,0.9893438,-0.10832449
30003,Bajo,54.971724525608,0.860780700519808,-2.0822892,-0.53020316,1.8140703,-1.7601098,-0.91372454,0.7390247,-1.8005958,-0.37379843,1.1175611
30004,Bajo,54.9864349287468,0.861011044960118,1.6686974,2.8953202,-2.0794458,0.95723206,2.7916143,-0.08445492,0.7218091,2.1114917,-1.7033216
30005,Alto,51.8152532016716,0.811354752528618,2.6087055,-0.5971559,1.7478938,2.5930665,-2.6848662,-1.1492889,3.120234,-0.5342703,-2.4136872
30006,Alto,51.1589761925847,0.801078367923772,2.2828515,-1.810873,2.9723563,2.357502,-3.4236805,-0.11513225,3.6272557,-2.2535775,-1.3143742
30007,Medio,53.0588371697282,0.830827546740856,1.4849296,-1.7181214,-1.9978595,1.3514454,-0.5325945,-3.0744588,1.0133634,-1.7834787,-1.7512047
30008,Alto,51.4628808515527,0.805837091931345,4.188698,-0.7027798,0.88758856,3.557885,-1.431731,-0.13346325,3.6208313,-0.013402887,-0.81743306
30009,Bajo,54.63709168268,0.855540815916618,2.4126973,3.0033162,-1.9752206,1.49651,2.5714312,0.6554257,1.6351554,2.2532065,-1.6136705
30010,Medio,53.0061860988904,0.830003104247374,0.1738402,-2.8200798,1.8814734,1.3268496,-1.509556,1.30227,1.3011681,-0.5271167,1.5878038
30011,Muy bajo,57.5604597311725,0.90131669103013,-6.136623,3.1107268,-0.24413724,-5.257643,2.5967975,0.49150255,-4.9563093,2.0110445,-0.610023
30012,Medio,53.207634967301,0.833157513165156,1.8044012,1.780326,-0.5202264,1.2620863,1.6379391,0.57220507,2.158953,1.0180779,-2.2908344
30013,Muy bajo,56.9675632906693,0.89203275792095,-5.3796697,0.06957378,0.9924477,-4.3841457,-0.18365511,0.7778531,-4.1496687,-0.1549157,0.5615854
30014,Bajo,55.483302719256,0.868791303055914,-2.3034432,-0.015364617,0.4013576,-1.8864264,0.008312293,-0.090722084,-1.8586581,-0.060628533,-0.06724325
30015,Medio,53.9098981307141,0.844153976946648,-0.15650208,0.91621643,1.1053907,0.2449122,0.8729164,1.2186041,-0.36996222,1.3296884,0.69065154
30016,Muy bajo,57.8429325470823,0.905739822202654,-5.4486365,0.9823658,0.9671584,-4.4333587,0.6667848,1.0791901,-4.2560296,0.48861703,0.2716023
30017,Bajo,55.6939923923123,0.872090410113783,0.4034606,2.3657799,-3.1150966,0.268455,2.9461248,-1.4335251,-0.28256246,1.6023495,-1.9953568
30018,Alto,49.7817115637169,0.779512320610017,6.88896,-2.7735388,-1.52523,4.650321,-1.3837177,2.5922005,4.5223308,-0.16243964,2.258437
30019,Alto,49.1695124632876,0.769926134710398,8.081307,-1.4225779,-0.10808643,6.043487,-0.34194618,2.2721775,5.633451,0.10686601,1.086616
30020,Muy alto,48.2813415085533,0.756018613649431,7.6491585,-2.508073,0.8110282,6.3173614,-1.6274403,1.8738616,5.5906615,-0.9712911,1.4203044
30021,Bajo,55.0374615248938,0.861810050440765,-0.703867,-0.09427695,3.0316272,-2.0019164,-1.8935062,-0.15886538,-1.8734812,-1.4564164,1.0765028
30022,Medio,53.1583508504644,0.832385792485457,-0.60468185,-3.3566835,2.3676903,0.49541652,-2.0525525,2.0693336,0.5525484,-0.80229247,2.4902894
30023,Alto,51.5812814478897,0.807691080488853,5.2996845,-0.69970423,-1.6758536,3.6804638,-0.0008255769,0.8543257,3.3229363,0.27216688,0.23296633
30024,Medio,53.018026480671,0.830188508147497,4.993781,-0.51747566,-2.9602292,2.2851536,-0.22044349,1.483956,1.8431612,0.3175917,1.3810867
30025,Alto,49.6222928365234,0.777016045209275,7.857277,-2.0514746,-1.3271976,5.201367,-0.69227093,2.897567,5.5703273,0.31429914,1.4274099
30026,Muy bajo,58.3917062825881,0.91433285515827,-7.1336555,1.1379182,1.1695408,-5.8192244,0.527535,1.2552053,-5.360908,0.5184467,0.5396348
30027,Alto,48.9790001977968,0.76694297777359,4.5667543,-0.8787484,3.0814934,4.3008814,-3.4202716,-0.9884075,4.710853,-1.4834288,-1.6608746
30028,Muy bajo,59.9383548010404,0.938551218447039,-8.885336,2.1052806,0.35102466,-7.393421,1.2702955,0.8494968,-6.7731276,0.98152864,0.012987869
30029,Alto,50.2982267223291,0.787600229146562,6.926411,-2.0687685,-0.80062217,5.022174,-0.9333507,1.9925871,4.68516,-0.17567101,1.3988345
30030,Bajo,55.9229698962634,0.875675879151826,-3.7937694,-0.92999274,2.3790228,-3.577579,-1.766731,0.5425844,-3.3230991,-0.6530503,1.7124798
30031,Alto,50.7052031188846,0.793972913117189,2.348205,-3.2921774,-1.5057507,1.5714746,-1.8681659,-3.0841885,1.757415,-2.7460563,-0.627777
30032,Medio,54.1313422847645,0.847621484209598,-0.6707004,-0.17440417,1.7340375,-0.18551184,-0.27128124,1.5996927,-0.5485021,0.39068267,1.5165566
30033,Alto,51.7466695734049,0.810280828359547,3.0213919,-0.24599823,2.826268,3.065007,-3.1477942,-1.4665312,3.5332801,-1.3284737,-2.3136852
30034,Muy bajo,57.3423392974746,0.897901228602193,-5.7914863,-0.5722448,2.0650585,-4.4103227,-0.61356366,1.9186941,-4.3997693,-1.0891837,0.37642908
30035,Medio,53.1968008395521,0.832987865802741,0.03073337,-0.5158343,1.4934081,0.73520786,-0.33805504,1.4967135,0.3802272,0.419392,1.4557639
30036,Bajo,54.8633037949111,0.85908298276899,-1.4833446,-3.0115461,2.2898269,-0.5619186,-1.8357021,1.9956187,-0.5287953,-0.6368826,2.3454525
30037,Alto,49.369583499505,0.773058968693598,6.738519,-2.2086325,-0.9385711,4.788683,-1.2745687,1.8790183,4.6744866,-0.57326573,0.92552084
30038,Muy bajo,57.6573520249301,0.902833889502898,-6.001802,1.0764496,0.5173277,-4.993552,0.73048604,0.65541965,-4.662629,0.6089967,0.27350578
30039,Muy bajo,58.7811576958087,0.920431122279839,-9.3617735,0.83934546,-0.6451984,-7.6519566,0.32089606,-0.16888303,-7.2058573,0.18888189,0.77567846
30040,Muy bajo,57.0567698945525,0.893429609186653,-6.5983734,-0.04133365,-0.36186033,-5.319974,-0.037253477,-0.19197251,-4.939224,0.46204582,0.9308948
30041,Muy alto,47.7451125609964,0.747622014614194,4.55368,-1.6997106,3.9464712,4.5261908,-4.2691317,-0.8502389,4.9461718,-2.4064121,-1.6047899
30042,Alto,51.4520140111073,0.805666932333629,2.2573524,-2.441576,-1.2445748,1.6170529,-1.2878981,-2.2459478,1.7806958,-1.8653172,-0.94022304
30043,Alto,50.1457971533641,0.78521339423669,3.1039565,-2.3717945,0.8114422,2.8701193,-2.5586364,0.25292587,2.942193,-2.0822487,-0.67914706
30044,Muy bajo,57.7341582231041,0.904036567673157,-7.980749,0.12922497,-0.30827728,-6.3256106,-0.14823145,-0.042105462,-5.9569354,-0.20769082,0.92814255
30045,Bajo,55.8650223492314,0.874768501212382,-2.9386563,0.7185199,1.0639483,-2.4513805,0.5053433,0.81142145,-2.5695577,0.53290147,0.46089506
30046,Medio,52.8314891374496,0.827267592961428,4.7723045,0.36069882,-2.2548866,3.1713517,0.9615551,0.5771122,2.7816112,0.9981376,-0.2732274
30047,Alto,52.610975125848,0.823814650434722,0.07657088,-3.6623366,2.597018,1.4060632,-1.6560112,2.1900468,1.3729253,-0.7445493,2.451174
30048,Muy bajo,56.7042527764036,0.887909681723508,-6.573444,-1.1014011,-0.2319257,-5.0454664,-0.88851357,-0.30409583,-4.783673,-0.26768288,1.441002
30049,Medio,53.5498089396363,0.838515481359682,1.3970469,-0.61988896,-1.7998675,0.98610526,0.42001653,-1.1494364,1.0792644,-0.3357556,-1.3841263
30050,Muy alto,47.0940515356414,0.73742730505537,4.9765463,-1.7715485,3.689552,4.7446837,-4.0697875,-0.52797735,5.1344132,-2.2054985,-1.3028489
30051,Alto,50.9503067372707,0.797810894664158,5.2401185,-2.1393902,0.4641897,3.3952188,-1.4159187,2.0214243,3.3547542,-1.0439309,1.6312248
30052,Medio,54.506740144576,0.853499692243469,1.239469,0.99412376,-2.355589,1.0918082,1.5918975,-1.3057926,0.5388348,0.80204004,-1.2761257
30053,Bajo,56.0612989906812,0.877841920254279,-2.607931,1.1325157,1.0360744,-2.1106925,0.83299786,1.028721,-2.2618284,0.87407774,0.49336562
30054,Medio,53.8543274927286,0.843283818094868,1.820191,2.1800828,-1.3147753,1.2664201,2.1889732,-0.019351872,1.4707682,1.5083809,-2.052777
30055,Alto,50.6519470361844,0.793138996979952,3.6619163,-0.48204416,3.269951,3.5302951,-3.563066,-1.3413951,4.1994734,-1.3960292,-2.322906
30056,Alto,50.3500132998861,0.788411134878404,4.575555,-0.8184142,1.6928623,4.0121937,-2.255259,-0.4064559,4.4119644,-0.25799644,-1.0556891
30057,Alto,51.0061671657417,0.79868559123163,5.302244,-1.842215,-1.5629046,3.8118587,-0.9911942,0.9076338,3.3948026,-0.46495166,0.70792776
30058,Alto,52.0779826471611,0.815468729997713,3.5753946,0.21160002,2.2939613,3.5919266,-2.4942021,-1.661425,3.5689332,-0.6606032,-2.1737373
30059,Medio,54.1765347564981,0.848329135421431,-0.6223529,-0.6326827,3.1060271,-1.2447768,-2.333548,0.08474735,-1.3781779,-1.5317453,1.3827925
30060,Alto,52.1024064864253,0.815851173329311,1.6620058,-0.75674933,3.023909,1.9171907,-3.2777016,-0.5636844,3.2512128,-1.6948551,-2.1000383
30061,Alto,52.4686953830419,0.821586747676726,0.5919875,-1.4179851,3.4079454,0.4478894,-3.278719,0.19332337,-0.064778015,-2.0840425,1.8440197
30062,Medio,53.8800907158998,0.843687234314394,-0.6503958,-2.6067753,2.278634,0.21867882,-1.4917618,1.8041887,0.116927974,-0.44787744,2.079837
30063,Alto,52.2970294198516,0.818898697605066,4.8976526,1.4580445,-1.1288508,4.023295,1.6239595,0.31908315,3.178596,1.2051433,-0.71827
30064,Muy alto,45.9446827556425,0.719429789566436,4.786911,-1.4831661,4.4684615,4.516831,-4.784426,-0.76159745,5.360524,-2.4207149,-1.9218888
30065,Muy bajo,57.9180984558644,0.90691681572387,-5.743141,2.5061197,-1.1469735,-4.8690176,2.465623,-0.37630314,-4.55447,1.6308149,-1.3980314
30066,Alto,50.9405757282137,0.797658520605219,3.4209547,-0.6024095,3.2072463,3.3204782,-3.5376792,-1.2319996,3.979072,-1.5811471,-2.2206306
30067,Alto,48.854444037164,0.764992601646066,7.5461373,-4.1162996,-0.8825324,5.245594,-2.7070055,2.9147587,4.9494014,-0.8153989,3.1325903
30068,Muy bajo,57.6026104299342,0.901976712310536,-5.710493,0.62645906,0.2445766,-4.7148485,0.51659137,0.40991238,-4.4443994,0.24229299,-0.12192538
30069,Bajo,54.8675235247525,0.859149057865601,-0.35075954,-0.0005098743,3.2986436,-2.4180536,-2.1072261,-0.36038893,-2.0792215,-1.7903275,1.09467
30070,Alto,49.701965680115,0.778263611057191,3.749655,-0.92519724,4.049509,3.6411312,-4.310734,-1.2433866,4.550449,-2.027395,-2.4137592
30071,Bajo,54.8656146485489,0.859119167520884,-1.6675373,-1.310136,1.7416575,-1.0709146,-1.103755,1.1168581,-1.1354352,-0.3660217,1.3751987
30072,Alto,52.3385952700858,0.81954956097148,1.2312171,-0.5146474,0.75430423,1.3222855,-0.9258694,0.054655254,1.1696262,-1.0118568,0.086657606
30073,Alto,52.4786068366963,0.821741947246932,5.3934298,0.5262462,-1.6702967,2.4896705,0.43811306,1.1148406,3.1354914,0.6986412,-0.7200561
30074,Bajo,55.6190103332648,0.870916295423544,-0.36017278,0.84222585,-3.6167524,-0.2858329,2.0056856,-2.5648034,-0.9485322,0.39970905,-1.9074479
30075,Alto,51.6037242117298,0.808042502936421,2.805386,-0.54860264,1.8311676,2.848551,-2.6633198,-1.0646055,3.3316944,-0.4683709,-2.2668848
30076,Muy alto,45.6066667983378,0.714136930100474,5.5949636,-1.5140545,4.0670505,4.886188,-4.5388803,-0.1415197,5.7527795,-2.084496,-1.3463376
30077,Bajo,55.0426045386878,0.861890582879115,-1.7156539,0.5912832,1.7992744,-1.1752902,0.15425053,1.6088747,-1.4036474,0.6631122,1.2970275
30078,Alto,50.8736037088946,0.796609831989349,4.204046,-0.011519898,2.220863,4.0543933,-2.4255009,-1.3674523,3.9916809,-0.93000346,-1.5523726
30079,Alto,52.1614453649608,0.816775640001263,5.611195,-0.6392585,-1.3647628,4.162983,0.21739171,0.8478,3.4365523,0.6084153,0.7340874
30080,Medio,53.3038972974176,0.834664847284042,0.89308673,-1.0002446,1.6224434,1.3441416,-1.0527452,0.5804891,0.9734665,-0.25125626,0.8777393
30081,Bajo,55.2327739456133,0.864868371127953,-2.4831502,-0.5523591,2.092506,-2.0320823,-0.94278336,0.86288226,-2.117653,-0.15045996,1.3509264
30082,Bajo,55.0801602038577,0.862478652328499,-5.7892976,-2.42447,-0.08531017,-3.3874779,-2.098962,-0.5166888,-2.5664349,-1.6165084,1.8163084
30083,Alto,49.8763796571413,0.780994691201042,4.731502,-0.73049784,2.3512728,4.384966,-2.7307458,-0.79265344,4.501353,-1.159205,-1.1706005
30084,Medio,52.8517744294471,0.827585232402552,1.9572432,1.3050858,-0.46873754,1.4592487,1.1913097,0.33838665,2.2660666,0.6190764,-1.9730549
30085,Muy bajo,56.7286961183117,0.888292430439365,-4.360111,0.2648138,0.37750202,-3.6037536,0.25345394,0.23638156,-3.4201167,0.1458093,0.048505537
