CVE_MUN,GM,IM,IMN,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 400 Component 1,Perplexity 400 Component 2,SOM labels
7105,Medio,53.8027392757174,0.84247601841311,11.530691,-7.954783,4.346616,1.8902994,4.9643893,0.29704085,3.3895214,0.29057825,0
7106,Alto,50.853665914174,0.796297633871962,19.437374,-4.5464845,11.915566,0.72441566,9.025461,-2.4463232,7.4419227,-1.7881069,2
7107,Alto,51.1558305458545,0.801029111473853,4.3371997,10.211979,11.254376,-1.9555241,1.0805261,-4.4559207,1.0855838,-3.7600372,4
7108,Medio,53.7093421570287,0.841013549517598,2.10709,9.47476,-0.06670714,4.588437,-1.2500921,-3.4076796,-0.95363045,-2.7630997,4
7109,Alto,49.1812077809565,0.770109267108421,24.31518,-4.0865912,15.978598,-0.14341547,11.170536,-3.8374062,9.054983,-3.0298338,2
7110,Alto,50.3962000959717,0.789134355825762,21.222559,-6.7496142,13.367394,-0.11923619,9.887918,-2.4026988,7.9534297,-1.9636333,2
7111,Muy alto,46.9222208672218,0.734736675929044,24.524168,0.31610528,16.372513,-3.3247736,9.905995,-5.776372,8.085195,-4.5732536,2
7112,Muy alto,44.1093576214964,0.690691152234511,25.198586,1.6004969,17.08126,-3.4114594,10.427806,-6.0643854,8.572503,-4.7797284,2
7113,Alto,49.4393330730197,0.774151149942576,22.507948,-7.1136875,14.18475,0.4298428,10.728996,-2.5652146,8.67792,-2.057089,2
7114,Alto,51.4193366673905,0.805155250608916,4.6133447,10.307822,11.598366,-1.8067725,7.368759,-3.2423458,5.7290397,-2.7150915,2
7115,Muy alto,48.6718646044325,0.762133661829946,22.23341,-1.0186734,14.79369,-1.9756341,9.748984,-4.161688,7.917518,-3.313003,2
7116,Alto,49.0872296767312,0.768637700787977,18.754251,2.468783,13.634921,-5.200249,7.440845,-5.3795605,6.0786347,-4.3363194,2
7117,Alto,50.9137510583727,0.797238483608086,19.59798,-7.334415,12.115168,0.13795169,9.411048,-1.7578956,7.511568,-1.4256049,2
7118,Alto,49.319821722491,0.772279768520293,23.612501,-8.855002,14.455024,1.6521567,11.588968,-1.919755,9.410781,-1.4274077,2
7119,Muy alto,47.997792091263,0.751578624397621,26.504133,-7.9345255,15.755701,1.7498658,12.194883,-2.600432,9.828501,-1.9770995,2
7120,Alto,50.038163850557,0.783528006510743,24.108034,-6.001288,14.880707,0.19409588,10.822807,-2.9060347,8.6790905,-2.2647243,2
7121,Alto,49.8625241675954,0.780777733517792,23.450726,-4.6284027,16.039091,0.8233694,11.631028,-3.3431678,9.528662,-2.5654273,2
7122,Medio,53.5005063060139,0.837743470732887,1.0358223,13.094078,0.38790768,6.26926,-2.026277,-4.4802737,-1.5118701,-3.6990108,4
7123,Medio,53.2020823971516,0.83307056764427,2.5561807,9.512556,0.6506644,4.610764,-0.80946136,-3.8445406,-0.54047614,-3.1962636,4
7124,Alto,51.2981525524098,0.803257676023342,18.430573,-5.203133,11.572396,-0.93828744,8.222019,-2.4589486,6.555834,-2.022628,2
7125,Alto,50.0151909816176,0.78316828335508,23.509892,-6.2221584,14.55121,0.29768202,10.701395,-2.7471502,8.610592,-2.1579666,2
8001,Muy bajo,57.8792460709196,0.906308441447489,-16.50529,2.2345204,-11.328223,1.0324452,-7.3301,3.7069163,-6.1668596,2.7694259,1
8002,Muy bajo,59.6189434907829,0.933549681861274,-29.057652,10.9756975,-17.203257,6.3272414,-12.752678,3.0716805,-10.18354,2.2195814,1
8003,Muy bajo,57.199977652043,0.895672043363067,-10.175853,-16.710295,-7.4854755,-6.8153524,-1.9447471,7.316448,-2.165615,5.5322924,3
8004,Muy bajo,59.7382969251766,0.93541859053666,-28.683279,11.70442,-16.93516,6.7971063,-12.759884,2.6742442,-10.17018,1.8910059,1
8005,Muy bajo,57.103885926836,0.89416738067963,-14.401163,2.9597778,-9.231386,1.1917714,-5.8741784,2.5403945,-4.8749514,1.5783812,1
8006,Bajo,56.4884627618087,0.884530710415418,-7.0653634,-20.637453,-6.2519073,-9.2192955,-0.21017754,8.441473,-0.7948498,6.477066,3
8007,Muy alto,37.0071329897794,0.579480198849004,31.49163,2.0584724,20.880663,-3.1581397,12.678647,-8.030572,10.388428,-6.4961557,2
8008,Muy alto,21.4066346942113,0.335198107151815,32.08031,2.8694985,21.299498,-3.4924984,12.730298,-8.379123,10.446388,-6.742843,2
8009,Alto,51.0463984941947,0.799315557844239,8.180832,4.3144417,9.070846,-11.884285,1.6392515,-7.22573,6.2328095,4.9255495,4
8010,Muy bajo,57.6734348889874,0.903085724771102,-17.324717,2.009539,-11.504925,1.0376788,-7.2491193,3.8118393,-5.9914284,2.8553019,1
8011,Muy bajo,59.1702578267324,0.926523888809526,-25.799053,11.467606,-15.119932,6.652783,-11.693286,2.0027916,-9.3357115,1.353635,1
8012,Muy alto,36.2118547830645,0.567027248940815,31.055244,2.5723348,20.754898,-3.5494454,12.388402,-8.164018,10.13754,-6.6068673,2
8013,Muy bajo,57.3475230143538,0.897982398394209,-18.967752,3.8088255,-11.729966,2.4999197,-7.8526235,2.8249774,-6.4103246,1.9480964,1
8014,Bajo,56.5218322717029,0.885053230499164,-4.2970877,-17.246838,-4.2546053,-7.2205224,0.63945705,6.516287,0.0038455168,4.9883614,3
8015,Bajo,55.9134308710109,0.875526511292076,-3.193475,-19.521505,-3.9560707,-8.849122,2.0953891,7.128266,1.2581494,5.50904,3
8016,Muy bajo,57.2047721222766,0.895747118094339,-8.607257,-16.395994,-6.5120955,-6.724397,-1.3196084,6.9045,-1.6149327,5.2113953,3
8017,Muy bajo,59.7550793825456,0.935681380462485,-30.583103,8.5679035,-18.353992,5.4397883,-13.104074,4.056017,-10.493091,2.9715886,1
8018,Bajo,55.5399045676485,0.869677609227504,-4.058788,-20.482447,-4.363776,-9.378333,1.7493802,7.6818733,0.9963911,5.905378,3
8019,Muy bajo,61.1241347126691,0.957118881582995,-34.750965,11.8776865,-20.136566,7.53734,-15.002237,3.449089,-11.932732,2.4314516,1
8020,Muy alto,46.9759049848856,0.735577294498103,30.68973,0.7534655,20.193792,-2.5230792,12.664072,-7.318884,10.38153,-5.921311,2
8021,Muy bajo,59.8239321190413,0.936759518491897,-29.765951,11.85624,-17.489107,7.0753293,-13.204234,2.682653,-10.50168,1.8765025,1
8022,Bajo,55.1876973474337,0.864162534334713,-3.2504408,-20.32446,-4.00968,-9.325905,2.0055556,7.565913,1.1683702,5.8429728,3
8023,Bajo,56.0690248832298,0.877962896979267,-9.526596,-20.692038,-7.5346327,-8.9987755,-1.3034892,8.576276,-1.7756445,6.4321003,3
8024,Muy bajo,57.73560443975,0.904059213413096,-10.111631,-19.139801,-7.8500214,-8.386266,-1.5200824,8.5193205,-1.8826551,6.515359,3
8025,Muy bajo,57.0518593120914,0.893352716299496,-6.838742,-18.010021,-5.599396,-7.6814823,-0.15150179,7.3018756,-0.6846574,5.5770698,3
8026,Bajo,56.1824495534136,0.87973896945834,-4.9966917,-20.285997,-4.8669887,-9.173467,1.0040064,7.9151735,0.2569849,6.104016,3
8027,Muy alto,40.5223159301178,0.634523071524942,31.470669,1.6146808,20.77493,-2.9371643,12.732971,-7.8633976,10.42793,-6.364684,2
8028,Bajo,56.2443673197374,0.880708515506436,-1.5288787,-16.452213,-2.625619,-6.1836343,1.8271192,5.7761908,1.0276469,4.4045625,3
8029,Muy alto,39.3476294612872,0.616129116264177,31.589333,1.6448791,20.82857,-2.9334118,12.768882,-7.8808165,10.462389,-6.3737574,2
8030,Muy alto,45.9632185719232,0.719720034652625,30.37159,0.93425125,20.050724,-2.7141876,12.494311,-7.332081,10.245113,-5.932055,2
8031,Bajo,55.9626734119232,0.876297580950661,-12.4560375,2.3743122,-8.508464,0.31729475,-5.04524,3.2506747,-4.16845,2.5330057,4
8032,Muy bajo,59.787543846929,0.936189728793106,-29.62848,12.1106415,-17.364086,7.2393093,-13.225891,2.491853,-10.531804,1.698117,1
8033,Bajo,56.1289051917859,0.878900539274304,-3.2516565,-19.291948,-3.969083,-8.647184,1.991783,7.0159283,1.1666722,5.4059806,3
8034,Muy bajo,56.6376640852616,0.886866995493405,-3.9776917,-19.160042,-4.302528,-8.521323,1.3143114,7.2939296,0.55516243,5.620385,3
8035,Bajo,55.7900940274089,0.8735952279723,-4.1916113,-20.507015,-4.36995,-9.322605,1.7018913,7.5678267,0.989058,5.76305,3
8036,Muy bajo,58.8406142114328,0.921362128567362,-23.058823,12.039556,-14.363309,6.836954,-11.368821,1.5455518,-9.085552,1.0099845,1
8037,Muy bajo,59.0676837282585,0.924917721182414,-19.420397,15.107069,-11.796212,8.201089,-10.488803,-0.37048107,-8.475453,-0.4769299,1
8038,Muy bajo,57.1009447936851,0.894121326627736,-7.8270493,-18.366024,-6.22629,-7.8423476,-0.6239406,7.5857077,-1.0934442,5.7561,3
8039,Muy bajo,56.6285335688641,0.886724024313792,-7.576292,-16.10714,-5.768621,-6.5766892,-0.8319297,6.485443,-1.169721,4.8570275,3
8040,Muy bajo,57.308730023454,0.897374954145914,-19.180397,2.311637,-12.572674,1.2876514,-8.122603,4.1555386,-6.695548,3.1128435,1
8041,Muy alto,43.8861029969325,0.687195295522998,31.292288,1.0330184,20.551805,-2.6094925,12.788348,-7.5577235,10.469991,-6.111766,2
8042,Bajo,54.9020494158249,0.859689685269232,1.042456,-19.577148,1.4622561,-2.0154302,4.0027227,6.572666,2.8490896,5.1399283,3
8043,Bajo,56.3693172154256,0.882665056976955,-4.6141906,-18.16239,-4.451445,-7.7100463,0.8502129,6.8123436,0.19702025,5.160822,3
8044,Bajo,56.5311710069503,0.885199462096183,-7.1658945,-16.077694,-5.361627,-6.5145116,-0.54794216,6.3052783,-0.9159303,4.7213635,3
8045,Muy bajo,58.5300430129362,0.916499015828764,-19.668133,4.2981668,-13.14411,3.250948,-9.321656,3.0190325,-7.6435122,2.0781019,1
8046,Muy alto,39.5596311496211,0.619448767655328,31.277603,1.7119523,20.693935,-2.999812,12.663633,-7.835351,10.372789,-6.3363447,2
8047,Medio,52.8473147515901,0.827515400053958,3.591849,-7.901554,-1.2889785,-9.553451,2.7978163,1.3251076,2.4060316,1.6390195,3
8048,Muy bajo,57.3583167051025,0.898151412569479,-9.063168,-19.02382,-7.0809703,-8.47707,-0.9510293,8.2725115,-1.4086878,6.30876,3
8049,Alto,49.1095128896613,0.768986624890346,8.22992,2.4035463,7.6540117,-11.617874,3.5077739,-3.489464,3.0873222,-2.7880385,0
8050,Muy bajo,59.7135984544129,0.935031846857992,-28.675451,11.623511,-16.902718,6.7426534,-12.739162,2.670849,-10.159305,1.881285,1
8051,Medio,53.6372905228771,0.839885321202882,-12.539743,-6.5839734,-9.142943,-9.38763,-5.1361103,7.0101805,-4.599514,5.771941,3
8052,Muy bajo,58.592368680844,0.917474949047979,-16.965889,12.729586,-10.757791,6.679219,-9.133681,0.47022384,-7.323084,0.37003928,1
8053,Bajo,56.1029084642484,0.878493466701374,-0.85890543,-17.602154,-2.6530375,-6.820332,2.327034,6.1475163,1.4330199,4.7198277,3
8054,Muy bajo,57.3957015514393,0.89873680723367,-7.7739706,-21.597363,-7.2879753,-9.7926235,-0.7082197,9.264378,-1.30519,7.201998,3
8055,Muy bajo,57.7002206334115,0.90350515225038,-18.047274,4.8137064,-10.901518,2.079339,-5.615149,4.943419,-4.69952,3.5801103,4
8056,Bajo,55.0714721618796,0.86234260968249,0.86950076,-18.744265,1.3489039,-2.7153816,3.2777388,6.2988687,2.211767,4.874037,3
8057,Medio,53.8065434665338,0.842535586746907,-2.2916245,-20.774588,-2.6984499,-9.518759,2.599059,7.5502844,1.6474429,5.789581,3
8058,Muy bajo,57.522137155796,0.90071661283424,-9.910012,-17.258436,-7.3828025,-7.1779766,-1.7317953,7.517468,-2.0015159,5.696257,3
8059,Muy bajo,57.9758583067828,0.907821254603393,-12.440588,-16.361052,-9.052862,-6.638911,-3.165312,7.8625,-3.2543855,6.001384,3
8060,Muy bajo,59.0695487231787,0.924946924407303,-29.931515,9.437496,-17.882784,5.878683,-12.987735,3.563698,-10.374472,2.567546,1
8061,Bajo,56.3293489861721,0.88203921013165,-5.9411097,-20.277979,-5.4305058,-9.108387,0.40715832,8.093073,-0.25639904,6.214926,3
8062,Muy bajo,58.2701677860254,0.912429731450323,-21.875336,4.7527213,-13.802579,2.2466645,-9.143497,4.5560684,-7.299551,3.6366713,1
8063,Medio,53.9090226568948,0.844140268245057,-2.3287377,-21.613688,-2.2635436,-9.733159,2.4396582,8.084338,1.4394636,6.258278,3
8064,Bajo,55.0102836569811,0.861384482853384,-2.0195687,-19.425817,-3.4617262,-8.753699,2.3623064,6.8787665,1.4185328,5.2607584,3
8065,Muy alto,36.7851601354547,0.576004412875563,31.746351,1.9528027,20.955662,-3.0743866,12.762103,-8.01725,10.460801,-6.4790726,2
8066,Muy alto,41.6391520113259,0.652011170227399,31.382364,1.3345456,20.664959,-2.785379,12.759385,-7.712196,10.4506035,-6.2365465,2
8067,Bajo,56.0284819036415,0.877328050343614,-5.089809,-19.68469,-4.8084335,-8.726857,0.86011106,7.583692,0.16572079,5.7918587,3
9002,Muy bajo,60.637957252589,0.949506019183713,-32.598587,12.934996,-18.862383,7.997758,-14.450751,2.594616,-11.504939,1.7280093,1
9003,Muy bajo,60.8769530595478,0.953248360904127,-33.34553,13.1092415,-19.245539,8.147346,-14.727505,2.6881835,-11.720974,1.8196493,1
9004,Muy bajo,60.4421617230741,0.946440133685141,-33.381702,11.043206,-19.426004,7.0329065,-14.403384,3.4008098,-11.509425,2.3209503,1
9005,Muy bajo,60.0921224607171,0.940959005995201,-30.869957,12.451493,-17.89672,7.7423096,-13.802036,2.2704659,-11.007436,1.4361566,1
9006,Muy bajo,60.4422454901315,0.94644144536068,-31.757633,12.881116,-18.461712,7.923733,-14.188443,2.4488652,-11.300467,1.5945545,1
9007,Muy bajo,59.5445475030509,0.932384744232185,-26.831919,13.921243,-15.957589,8.083728,-12.753507,1.3679314,-10.1601715,0.7862305,1
9008,Muy bajo,59.6833405260121,0.934558049809966,-28.971756,13.04954,-17.07765,7.8375373,-13.346638,1.9656507,-10.643709,1.2363033,1
9009,Muy bajo,57.2813027602769,0.896945481375781,-16.428518,17.89397,-10.609153,9.839571,-10.599114,-1.5692885,-8.676309,-1.1790472,1
9010,Muy bajo,60.4870520786772,0.947143054178834,-33.086506,11.254855,-19.259579,7.1350856,-14.359904,3.2587075,-11.474667,2.220252,1
9011,Muy bajo,59.325104804355,0.928948576974607,-27.312357,13.82232,-16.18339,8.136981,-12.917894,1.4503632,-10.28417,0.8478447,1
9012,Muy bajo,59.5683005202987,0.932756683424605,-29.82659,13.857738,-17.382866,8.272088,-13.695534,1.8360496,-10.890721,1.1460832,1
9013,Muy bajo,58.5571719595363,0.916923817376475,-25.58098,16.09882,-15.372128,9.170548,-12.848203,0.5421244,-10.205247,0.14998585,1
9014,Muy bajo,62.3971454880912,0.977052458644538,-35.70536,11.88866,-20.682507,7.7010713,-15.444092,3.5767238,-12.317619,2.5512722,1
9015,Muy bajo,61.3285335133283,0.960319482334293,-34.89671,11.793613,-20.188118,7.6022162,-15.070776,3.4145432,-11.996015,2.3943045,1
9016,Muy bajo,61.2214578697982,0.958642826776515,-34.3755,12.725501,-19.802395,8.023064,-15.002856,3.01117,-11.938997,2.0881186,1
9017,Muy bajo,60.3845963564287,0.945538740158663,-31.527039,12.773473,-18.342167,7.8889914,-14.117907,2.3970459,-11.24412,1.5477341,1
10001,Muy bajo,56.6960494329267,0.887781228781461,-14.253582,5.8145013,-8.858241,2.4424248,-6.108236,1.9494247,-4.619262,1.66208,4
10002,Alto,50.8021460659875,0.795490904750848,15.53824,-5.3549356,10.406989,-2.145912,6.4601903,-1.6459008,5.23401,-1.5265056,0
10003,Bajo,55.3986423304642,0.867465639191456,-3.6829438,-5.8263974,-1.3232511,-7.3933706,0.7697354,4.6227946,0.3197793,3.4613414,3
10004,Muy bajo,56.9816697852868,0.892253645994292,-17.991095,6.1205196,-10.379811,2.7504766,-7.024587,2.4557323,-5.4505854,2.0034053,4
10005,Muy bajo,59.5910145755833,0.933112353918632,-28.735899,14.181528,-16.718332,7.9646893,-13.137629,1.7554171,-10.446342,1.0800664,1
10006,Medio,54.341867581474,0.850918017362644,0.075362034,-6.0361342,0.8364121,-6.597838,1.3173018,2.051786,1.0451643,1.7809402,3
10007,Muy bajo,59.2730388873649,0.928133297176008,-26.510323,11.96777,-15.667595,6.8900285,-12.089971,2.0554624,-9.632485,1.36812,1
10008,Muy bajo,57.895155666715,0.906557563575854,-16.771957,6.0689254,-10.697813,3.4913716,-7.8226295,2.0485952,-6.34497,1.4800594,1
10009,Medio,52.9964160469859,0.82985011883178,3.378552,-7.6123133,-1.2280931,-9.548912,2.3119054,1.1101848,1.551246,0.88300395,3
10010,Muy bajo,56.6751793788539,0.887454432780069,-7.6965604,-15.339746,-5.7847667,-6.145819,-1.0616425,6.202629,-1.3462843,4.6226206,3
10011,Bajo,55.6061648400237,0.870715152876789,-4.9879904,-17.507708,-3.7332277,-7.931131,0.70466745,6.530311,0.082466014,4.904512,3
10012,Muy bajo,58.8038790671402,0.920786907332978,-25.69356,10.124164,-15.517279,5.7877884,-11.575476,2.688919,-9.258228,1.9001493,1
10013,Muy bajo,56.7490494471011,0.888611135241961,-11.18862,9.647782,-7.653849,4.5347037,-6.4238386,0.6949046,-5.2921586,0.5301244,1
10014,Muy alto,28.2229952282718,0.441932826612379,31.995407,2.716507,21.214952,-3.4246197,12.7169075,-8.300871,10.430387,-6.6847315,2
10015,Bajo,55.8717551228194,0.874873927076598,-3.874646,-13.780162,-3.2767463,-5.407658,0.36510003,4.847535,-0.0841263,3.579496,3
10016,Muy bajo,56.885686159889,0.890750676003421,-13.64899,5.563755,-8.369201,2.0834002,-5.1950583,2.1944046,-3.4269657,2.1605074,3
10017,Bajo,55.5609313837748,0.870006859904487,-4.221418,-15.704531,-4.1319942,-6.336453,-0.010531794,5.6965218,-0.42794952,4.2936254,3
10018,Muy bajo,57.9369748090193,0.907212393143574,-18.988525,4.138837,-12.219378,2.6778877,-8.5288515,3.1524658,-6.9910545,2.2709968,1
10019,Alto,50.5858068355353,0.792103333486792,8.170776,0.56339264,6.828946,-10.48095,3.7008202,-2.7912104,3.1253917,-2.4252355,0
10020,Muy bajo,57.3430224858356,0.897911926381115,-13.970646,5.842006,-8.830659,2.6706293,-6.328421,1.8020883,-5.0969725,1.3727952,4
10021,Muy bajo,56.7246617952508,0.888229258554902,-12.445823,6.9159365,-7.9127216,3.379522,-6.0987806,0.92532194,-4.961178,0.58442825,4
10022,Muy bajo,57.3596245514937,0.898171891623803,-14.274623,5.4714527,-9.193271,2.539053,-6.556738,2.0503306,-5.3459587,1.5545393,4
10023,Alto,51.5504064424081,0.807207620872542,7.416515,3.76792,8.321085,-12.28459,1.2119528,-7.1366396,0.68915296,-2.0358305,4
10024,Muy bajo,56.9146939292816,0.891204897301256,-13.386992,6.163464,-8.31569,2.6987782,-5.765635,1.5800912,-4.471405,1.2338504,4
10025,Bajo,55.0338068365764,0.861752823108038,-1.5739138,-18.270834,-2.8656678,-7.8319216,2.3066666,6.479636,1.4241931,4.96612,3
10026,Bajo,54.9460377012624,0.860378480599564,-12.610115,-6.112548,-11.009421,-3.4517767,-5.564472,6.637721,-5.0981135,5.3178167,4
10027,Alto,52.2075436392665,0.817497474820746,14.557574,6.362684,11.668881,-7.894557,4.7782145,-6.265953,3.8859608,-5.2251835,0
10028,Muy bajo,56.5545756981802,0.885565946987937,-6.903962,-15.5296955,-5.4656262,-6.4098496,-0.74506384,6.2664514,-1.1074818,4.6540284,3
10029,Bajo,55.8256287374821,0.874151652077484,-1.4192245,-16.836727,-2.610405,-6.296793,1.9271172,5.772265,1.1129655,4.358021,3
10030,Bajo,55.7312859224862,0.87267437489395,-1.1237519,-17.21641,-2.524776,-6.675848,2.1477342,5.98288,1.2918973,4.5690207,3
10031,Bajo,55.7855929243672,0.873524746962966,-2.8531773,-13.431476,-2.666526,-5.1137013,0.6083461,4.5290365,0.15545134,3.3505504,3
10032,Bajo,56.4002460342517,0.883149359235346,-20.930943,3.0656252,-14.1911745,1.9294057,-9.097105,4.193414,-7.361697,3.2123444,1
10033,Medio,53.5585706988264,0.838652678314634,-1.6933075,-3.994731,0.57139105,-8.659466,0.57978445,0.977881,0.42669898,0.67813873,3
10034,Muy alto,47.0905774506537,0.737372905719436,29.852512,1.164531,19.774912,-2.937903,12.234103,-7.2594895,10.030479,-5.8579626,2
10035,Medio,54.1944274563485,0.848609310199363,-2.8907785,1.8645889,-3.690553,0.9043875,-1.6002145,0.19082418,-1.2436683,-0.027589852,4
10036,Muy bajo,57.0767291965583,0.893742144078195,-16.100866,7.015105,-9.6623955,3.395289,-6.9467635,1.6686889,-5.5277405,1.2226983,4
10037,Alto,51.8223254394095,0.81146549392898,7.1905375,3.3493433,7.873862,-12.394621,0.7684121,-1.513577,0.7938465,-1.5265484,3
10038,Muy bajo,58.469883553421,0.91555700241821,-19.800283,13.036646,-11.943063,6.827168,-9.86523,0.66455317,-7.901347,0.40371403,1
10039,Muy bajo,57.3614835396817,0.898201000791625,-13.32282,4.1472316,-9.016736,1.639923,-5.987501,2.6985795,-4.8759575,2.1221814,4
11001,Bajo,55.5402606919792,0.869683185638896,-7.473722,0.5893096,-4.4387326,-0.18103762,-2.547908,1.6688802,-2.0218956,1.1461715,4
11002,Muy bajo,56.9612217570423,0.891933458330025,-11.8593855,5.4903884,-7.8417945,2.6867247,-6.0244474,1.4913387,-5.098414,0.99987257,1
11003,Bajo,56.201217751103,0.880032853313976,-22.419031,3.029334,-13.887905,1.4232363,-8.082903,5.28307,-6.382037,3.8511722,1
11004,Muy bajo,56.7235853688555,0.888212403215642,-18.625145,0.655007,-11.516344,1.5079905,-7.223982,3.7105224,-5.86621,2.7483337,4
11005,Muy bajo,57.409175625332,0.898947792478617,-19.153181,6.830915,-11.570987,3.7375534,-8.546825,2.3618639,-6.9244723,1.7260085,1
11006,Alto,49.6157618202359,0.776913778583595,17.59979,6.964251,13.853302,-8.522527,5.684221,-7.669589,4.6264634,-6.3782306,0
11007,Muy bajo,58.8389938098381,0.921336755333543,-26.515493,11.762441,-15.579416,6.813364,-12.005895,2.0657508,-9.564724,1.3711838,1
11008,Bajo,55.7576546289023,0.873087272138425,-9.404875,-0.26533335,-7.8928037,-0.10311801,-4.4748507,3.2022445,-3.765502,2.4914865,4
11009,Medio,54.1045646023985,0.84720218297093,-3.2801003,0.45452386,-4.5616226,0.9384431,-2.1079216,-0.08155695,-1.7236226,-0.50669485,4
11010,Bajo,55.4795869955235,0.868733119993531,-3.1576352,-14.207223,-2.9342058,-5.580831,0.71357256,4.896057,0.21168904,3.6159613,3
11011,Muy bajo,57.5912510275716,0.901798839878707,-18.120447,10.810252,-11.565561,5.43542,-9.088226,1.486402,-7.3096356,1.0647665,1
11012,Bajo,56.2000969935609,0.880015303810654,-10.501741,3.9307282,-6.919222,1.8123826,-4.7453814,1.6815081,-3.8910995,1.1855482,4
11013,Bajo,55.5459682282103,0.869772557712951,-7.4441776,-2.9147415,-5.5845656,-1.238522,-2.1561103,2.3380344,-1.958859,1.6507925,3
11014,Bajo,55.0125571352096,0.861420082358384,-4.8991146,0.5791954,-4.7308536,0.5466593,-2.5040004,0.77654976,-2.1613007,0.44938713,4
