CVE_MUN,GM,IM,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 100 Component 3,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 200 Component 3,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 300 Component 3,Perplexity 400 Component 1,Perplexity 400 Component 2,Perplexity 400 Component 3
26031,Bajo,-0.774,-3.9464312,-2.1452365,3.231641,-1.9521785,2.7701,-2.9355292,-1.3097202,4.392206,-0.97039294,-2.0414867,-0.9656569,-3.4682014
26063,Bajo,-1.05,-5.0638347,-2.3815532,3.7081954,-2.6649473,3.014529,-3.5620394,-1.9237113,4.9379244,-1.1747574,-2.6357965,-0.83046263,-3.9032252
26065,Bajo,-0.585,-2.912897,-1.7803532,3.3308995,-1.3088342,2.3261337,-2.8100019,-0.5887612,4.165733,-1.0809963,-1.3805778,-0.943013,-3.435027
26068,Muy bajo,-1.225,-6.524232,-3.3916097,3.9703348,-3.4383743,3.8713384,-4.0633483,-2.9509697,5.106951,-1.507595,-3.456626,-0.3653606,-4.03401
26005,Medio,-0.404,-2.0597794,-6.6982646,4.0722165,0.9101983,3.9133675,-4.9165597,-1.759062,3.6299644,-3.8317118,-1.5596724,2.1213825,-3.0179155
26062,Bajo,-0.78,-4.785396,-4.6305656,3.493386,-2.0798533,4.5115037,-3.4137027,-2.5482674,3.8545425,-1.7118113,-2.7940288,0.047818925,-3.1667416
26008,Bajo,-0.75,-4.2437925,-3.0665452,4.654648,-1.8584081,3.2451894,-4.0371833,-1.6092232,4.624989,-1.8276721,-2.202543,-0.29657376,-3.902252
26028,Muy bajo,-1.414,-6.716365,-3.400816,3.5888624,-3.723242,3.9493303,-3.7788935,-3.2143028,5.0439734,-1.2308774,-3.7333193,-0.50115204,-3.847694
26022,Bajo,-0.855,-5.337027,-4.2162166,4.437176,-2.448455,4.267544,-4.16795,-2.6533673,4.5211234,-2.0147107,-3.006012,0.1249871,-3.7768288
26034,Muy bajo,-1.368,-6.6525326,-3.3962283,3.7021353,-3.6319878,3.9268289,-3.8641453,-3.1293862,5.062566,-1.3183714,-3.642997,-0.45776758,-3.9063332
26032,Muy bajo,-1.334,-6.654934,-3.35365,3.6762955,-3.6396136,3.892574,-3.8455596,-3.1006243,5.0826845,-1.287683,-3.624908,-0.4979641,-3.9179904
26009,Bajo,-0.827,-5.1642327,-4.146905,4.5277863,-2.2922854,4.161923,-4.1999426,-2.4856808,4.507936,-2.0651748,-2.8543637,0.12425917,-3.8035076
26024,Bajo,-0.976,-5.609418,-3.3327,3.018842,-2.9510663,3.8280194,-3.1585617,-2.6095974,4.479045,-1.0307614,-3.1123822,-0.63790405,-3.4110222
26007,Bajo,-1.032,-5.2707314,-2.1835763,2.151546,-3.038176,3.0275972,-2.389196,-2.0830517,4.7176905,-0.16000497,-2.832456,-1.5760127,-3.3638105
26054,Bajo,-0.599,-5.649235,-5.9126425,2.3482797,-2.7584686,5.782295,-2.629209,-3.9201539,3.5536358,-1.5047646,-3.7961652,0.60323507,-2.822003
26044,Bajo,-0.68,-4.881009,-5.0281334,3.6838791,-1.9722946,4.8337216,-3.5729597,-2.7321384,3.6998386,-1.9491316,-2.8512883,0.33331475,-3.1106703
26053,Muy bajo,-1.33,-6.6788754,-3.960971,3.4550152,-3.6616652,4.36765,-3.6735384,-3.4811869,4.71012,-1.3085861,-3.871298,-0.2566769,-3.5858
26046,Bajo,-0.714,-3.3287659,-1.8882353,5.449991,-1.3983411,2.0973597,-4.447118,-0.533712,5.0457697,-2.0607367,-1.4109759,-0.5420062,-4.525889
27004,Muy bajo,-1.483,-11.371073,2.1468024,-1.8887749,-8.965086,0.44164428,-1.2510046,-7.5753393,0.32711786,-0.4080158,-6.435772,1.1093282,0.42155144
27002,Bajo,-0.551,-3.279016,6.3306794,-0.77236,-3.2562768,-1.7180624,-0.8533378,-2.6460881,-0.39545098,1.5782552,-2.5235198,1.2439988,1.1858985
27005,Bajo,-0.807,-6.3241196,0.08617789,-0.18785937,-4.7388105,1.50724,-1.5214702,-4.031351,2.0429513,-0.4038287,-3.7990792,0.2922392,-1.2576916
27008,Medio,-0.225,-2.524248,7.02286,-0.34754077,-2.2353187,-2.3605034,-1.5170517,-1.5622529,-0.46500552,2.415961,0.9261654,-0.19061388,2.9239519
27012,Bajo,-0.566,-3.2869627,6.586746,-0.73397285,-3.2884643,-1.8777194,-1.0697843,-2.7132287,-0.350236,1.8129493,-2.5863862,1.5318123,1.4586929
27006,Medio,-0.361,-2.8298364,6.704207,-0.31057844,-2.6600342,-1.7259598,-1.4085892,-2.0170143,0.23363134,1.7770271,-1.4074279,-0.37239355,-0.2759611
27013,Muy bajo,-1.087,-7.886632,-0.082854755,-0.6438502,-5.666918,1.8076589,-2.0197103,-4.6995,2.5417938,-0.19717951,-4.517985,0.20024005,-1.6594156
27003,Medio,-0.107,-2.6821384,7.719414,-0.8022966,-2.2474256,-3.1710799,-1.4644349,-1.4137263,-1.1755772,2.9231832,1.2663658,0.1599954,3.338645
27014,Muy bajo,-1.234,-8.3508005,-0.339245,-0.24294198,-5.952694,2.3361235,-2.2062657,-5.050322,2.8779655,-0.49159577,-4.934511,0.2885939,-1.8453033
27010,Bajo,-0.791,-6.2131977,-0.16315165,-0.3228099,-4.4121914,1.767295,-1.6992022,-3.5928373,2.4190927,-0.27510706,-3.4731586,-0.17286587,-1.6528072
27001,Medio,-0.045,-0.63704133,3.6568077,-1.5153059,-1.0359488,-1.3507617,0.78169656,-0.41820455,-0.8949417,0.2385761,-0.15258312,0.097848594,0.7287433
27017,Medio,-0.325,-2.1620715,4.238922,-1.8331251,-2.5089216,-1.4907542,0.993207,-1.8632551,-1.2446985,0.32915425,-1.5237262,0.13299863,1.25004
27016,Medio,-0.319,-1.8885186,4.3171015,-2.689866,-2.3674064,-2.0035262,1.2403966,-1.7480808,-1.6411549,0.2177219,-1.3530502,0.21181914,1.3961791
27015,Medio,-0.076,0.63795006,-4.328017,-0.41793838,1.3860928,3.6920187,0.6189965,-0.025278198,0.21304716,-0.60065144,-0.07193016,-0.27340382,-0.26141822
27009,Medio,-0.416,-2.572971,-4.6456532,1.343822,-0.69233567,4.3419585,-1.4847547,-1.3877531,2.5880995,0.08645057,-1.6681235,-0.66595095,-1.8013803
27007,Bajo,-0.878,-6.8583627,2.6432552,-2.689352,-5.7808986,-0.68630594,-0.17454188,-4.7967343,-0.87043935,-0.13974017,-4.0151906,0.61713386,0.99243325
27011,Medio,0.009,-0.48061252,2.834241,-1.9232718,-0.010201854,0.06619885,1.4349821,0.38854125,-0.28331503,-0.69636047,0.38449988,0.11517981,-0.1879381
28032,Muy bajo,-1.43,-10.43498,3.9036946,-2.861327,-8.73694,-0.75870997,-0.13946067,-7.1943207,-0.48782292,0.62079054,-6.1066537,0.7409588,1.576826
28022,Muy bajo,-1.296,-9.699718,4.0854325,-2.77863,-8.203825,-0.849458,0.091433115,-6.7279577,-0.53517914,0.6539223,-5.738678,0.62035745,1.5771453
28027,Muy bajo,-1.441,-10.643531,3.5027494,-3.0949981,-8.843006,-0.803188,-0.5938491,-7.4043217,-0.64746845,0.35421914,-6.209099,1.050672,1.511505
28041,Muy bajo,-1.558,-11.843909,3.768393,-1.8997525,-9.532343,0.060771067,-0.30083868,-7.7766905,0.17218174,0.35605878,-6.6649733,0.6448755,1.0952392
28038,Muy bajo,-1.686,-12.419961,4.783951,-1.3793107,-10.042823,0.24252777,0.41211477,-8.015109,0.58424157,0.9103667,-6.9654293,0.1024628,1.2175978
28003,Muy bajo,-1.259,-9.540216,3.590464,-2.6583414,-7.9583597,-0.65787303,-0.24926811,-6.6185746,-0.4703682,0.3745012,-5.6162815,0.8113179,1.3227742
28009,Muy bajo,-1.69,-12.515971,4.3698797,-1.7813159,-10.089732,0.057487242,-0.0026369353,-8.154746,0.33103147,0.71366984,-7.0200887,0.44778702,1.2598022
28033,Muy bajo,-1.117,-8.368042,3.9430144,-2.5270603,-7.2025867,-0.899366,0.25306857,-5.9698906,-0.87113774,0.26092216,-5.0582705,0.5939652,1.5254474
28021,Bajo,-1.06,-6.754697,3.9293854,-1.7036188,-6.1096635,-0.28172615,0.98747396,-4.961129,-0.29498625,0.18194774,-4.4498754,-0.17963877,1.1041
28040,Bajo,-1.043,-7.006632,4.1811457,-1.8380411,-6.2753263,-0.44590828,0.9698584,-5.0639734,-0.5000458,0.2293571,-4.4791007,-0.057293214,1.2459488
28035,Bajo,-0.51,-3.1136305,4.043853,-1.3025255,-3.1692574,-0.94153965,0.551733,-2.5093176,-0.76101124,0.17025836,-2.2177005,0.3533943,0.84418094
28012,Medio,-0.294,-1.573526,3.5073109,-1.1146753,-2.0125043,-0.8313338,1.6783663,-1.486014,-1.2432951,-0.5181001,-1.147711,0.41053793,0.899066
28039,Alto,0.299,4.1342154,3.8670177,-0.12339837,1.5474292,-3.31282,-0.6253712,1.6154393,-1.5190699,2.3527558,1.8590764,0.07138323,2.351186
28002,Medio,-0.479,-3.0684872,3.7728624,-0.084955245,-2.872719,0.024322378,0.8394477,-2.334864,-0.2851824,-0.39872468,-2.0509539,0.42961672,0.2346728
28025,Muy bajo,-1.559,-11.302227,3.1114233,0.27331096,-9.177916,1.6572261,-0.16324233,-7.510322,1.3205727,-0.34318256,-6.669129,0.11848785,-0.0026347716
28037,Medio,-0.358,-2.7935781,4.3944736,-0.4544422,-2.597049,-0.8306702,0.17281708,-1.9909241,-0.4829667,0.4689763,-1.8145528,0.6187494,0.45586395
28043,Bajo,-0.68,-4.3203735,2.7768192,-0.8566076,-3.8346047,0.17962609,0.47058886,-3.0185952,0.27245456,-0.015648384,-2.7827115,-0.31362963,0.19373058
28016,Medio,-0.081,-0.62895715,3.1429849,-0.3702253,-0.30797818,0.02925626,0.6827881,-0.015508554,-0.33868417,-0.22900252,-0.080445774,0.40664634,-0.20468374
28019,Medio,0.069,1.2640377,-3.1003683,3.6768074,1.1364939,0.67039055,-0.79617345,1.9401062,2.0516934,-0.8662789,1.1817901,-0.48352087,-2.343279
28007,Muy bajo,-1.263,-8.667537,2.067276,0.95201993,-6.878503,2.1221788,-0.32767028,-5.8103733,1.429328,-0.9968853,-5.3580265,0.21821874,-0.6949808
28013,Medio,-0.11,0.65461946,-4.3414516,1.6775478,0.83826864,2.3867905,0.09659132,0.69558644,1.4092469,-1.0171983,0.27057314,-0.17102374,-1.622589
28015,Muy bajo,-1.127,-8.111437,3.6786778,0.8050818,-6.782598,1.5190293,0.7999795,-5.6457944,0.4170861,-1.1184726,-5.1704936,-0.24236391,0.061375942
28017,Medio,-0.349,-2.3456776,3.3584263,-0.72416276,-2.2821853,-0.23440138,0.7844048,-1.6806921,-0.32928917,-0.23728144,-1.4449966,0.16993076,0.23295397
28030,Bajo,-0.658,-3.7996237,2.634967,-0.91270083,-3.5219996,0.15985294,0.75250095,-2.6263013,0.20848216,-0.2433509,-2.4659708,-0.38800162,0.21305493
28029,Medio,-0.252,-2.166282,3.8797581,-0.8394807,-2.1052647,-0.75787103,0.68475085,-1.4855713,-0.653666,0.13949732,-1.2244071,0.35214153,0.51627904
28001,Bajo,-0.558,-3.2603898,3.2965934,0.03595474,-3.078264,0.27972502,1.0770086,-2.5241477,-0.2750479,-0.663696,-2.2120757,0.30287132,0.2339963
28004,Medio,-0.059,1.0409468,-3.9688888,2.2545238,1.0098816,1.8736354,-0.041082773,1.1605147,1.4145935,-1.142755,0.65618235,-0.23197797,-1.7103524
28011,Medio,-0.143,0.9067001,-4.2555304,2.4249067,0.67745453,1.9151874,0.08835095,1.0114013,1.5629138,-1.5010113,0.51525074,-0.036099233,-1.9211866
28034,Alto,0.233,3.3978076,1.4614431,1.2707849,1.7794735,-1.3305008,-0.5755999,1.890248,0.01803161,0.85675585,1.5155588,-0.55589056,0.12826902
28018,Bajo,-0.696,-4.306466,3.7542744,-0.15890452,-4.051302,0.08954694,1.3563192,-3.285376,-0.51487213,-0.48526236,-2.90865,0.03124333,0.7029612
28006,Alto,1.19,8.0406475,3.4295316,0.19487177,4.208451,-4.393964,-1.5746632,3.7709844,-1.1633532,3.7939885,3.768796,-0.6976981,3.136637
28042,Medio,-0.045,0.5663196,-3.2757993,3.4632201,0.81007975,1.3788925,-0.9425486,1.4398296,2.2842433,-1.0591902,0.70108944,-0.47679093,-2.436374
28014,Muy bajo,-1.162,-6.132807,-3.098446,3.5557783,-3.3013275,3.6569228,-3.6511734,-2.7203584,4.953814,-1.1898559,-3.2858477,-0.62603664,-3.8235128
28005,Medio,-0.237,-1.3643745,-4.3082595,4.5498886,0.30297512,2.8434467,-4.146246,0.12599234,4.827082,-0.2770336,-0.95990866,0.44288778,-3.6211727
28024,Muy bajo,-1.098,-5.496672,-2.7947402,2.965768,-3.0332398,3.4584248,-3.0658996,-2.4443617,4.6596823,-0.833385,-3.0572383,-0.8940434,-3.5014768
28008,Alto,0.223,3.7892551,1.7832161,0.9183655,2.0308142,-2.0776854,-0.8037167,1.9559317,-0.4439318,1.5665337,1.8776097,-0.5041568,1.2466717
28023,Medio,-0.17,-1.2968366,-4.3800707,4.5792165,0.471306,2.823077,-4.242175,0.23610392,4.8841476,-0.005130246,-0.81158936,0.74503356,-3.5108066
28026,Alto,0.743,5.9070306,1.9151292,0.634955,3.3261526,-2.8476722,-0.8798404,3.089248,-0.8979482,2.2713912,2.9864573,-0.45761713,1.9023345
28028,Medio,-0.167,0.5512288,-4.4755898,1.4727778,0.77000076,2.5750766,0.20231675,0.5593763,1.3630753,-1.2344968,0.20970973,-0.112155005,-1.6052535
28020,Medio,-0.342,-1.2104311,-2.9745347,3.1581397,-0.30692676,2.2426443,-1.88133,0.12687981,3.1740992,-1.0468724,-0.5691241,-0.5411835,-2.774947
28010,Medio,-0.029,-0.7799955,-3.757844,3.5566459,0.91449624,2.4967847,-3.018147,1.095631,3.1156113,-0.072392754,-0.08260951,-0.28013295,-2.858841
28031,Medio,-0.024,0.3990477,-3.4311423,3.448625,0.83686733,1.4650089,-1.0144857,1.3836879,2.3386388,-0.75823504,0.6025889,-0.46594986,-2.3984199
28036,Alto,0.713,6.700314,3.251442,-0.43550637,3.1637437,-4.362309,-1.0268646,2.9734507,-1.7112349,3.415182,3.1011713,-0.11971867,3.0966072
29033,Muy bajo,-1.687,-12.791339,5.037816,-0.6829296,-10.203352,0.72517043,0.6686947,-7.9318857,1.140026,0.8968861,-7.038166,-0.20495786,0.8556003
29013,Bajo,-0.715,-4.3337655,3.782462,-4.1742706,-4.6645226,-2.030336,2.0881107,-3.693621,-2.2814384,-0.022381602,-3.0227232,-0.21579146,2.2878413
29005,Muy bajo,-1.551,-11.315758,5.372224,-1.269179,-9.424451,0.078498855,0.9831479,-7.3952837,0.5702608,1.2200989,-6.4796343,-0.24688351,1.319027
29025,Bajo,-0.785,-6.727437,4.1304035,-4.915623,-6.235926,-2.6588423,0.67996776,-5.119583,-2.287177,0.35305586,-4.0395575,0.7338944,2.5579247
29010,Muy bajo,-1.249,-6.9731307,4.4043055,-2.9019468,-6.822223,-0.98835963,1.4117919,-5.535197,-0.083188996,1.1902918,-5.008922,-0.38902867,1.6589249
29006,Muy bajo,-1.075,-6.8535204,4.1028514,-3.1748507,-6.4515643,-1.2895086,1.0500647,-5.2370687,-0.7295658,0.8935807,-4.5279427,-0.027585037,1.8062152
29044,Muy bajo,-1.298,-8.075666,5.329622,-3.3722003,-7.6151586,-1.3182558,1.4907049,-6.2975774,-0.83997786,1.3874191,-5.3966475,-0.2553924,2.064653
29034,Medio,-0.43,-2.8496563,2.6480327,-3.0449374,-3.1528068,-0.96665037,2.430344,-1.0722526,-0.16551043,-0.88566494,-1.6825575,-0.7086893,0.93005276
29018,Bajo,-0.791,-4.618766,3.8237076,-4.228897,-5.0455503,-1.9630597,2.2260756,-3.89811,-2.4173188,0.05355011,-3.265657,-0.41664487,2.4242098
29015,Bajo,-0.914,-4.162674,-3.8751523,-0.18426679,-2.3706079,3.85556,-0.69091934,-2.6961236,2.7105792,0.11636822,-2.9572551,-1.2959917,-1.7085915
29043,Muy bajo,-1.338,-8.305845,1.3016336,-1.6273746,-6.849388,0.66322505,-1.4139825,-5.7239122,1.1664635,0.8688712,-5.6114016,-0.65743417,0.34554452
29031,Muy bajo,-1.083,-6.7095594,4.089806,-2.4674864,-6.280175,-0.7409082,1.1876646,-5.0614824,-0.16228889,0.8317912,-4.5492315,-0.30987307,1.4252746
29041,Muy bajo,-1.145,-7.344306,4.829614,-3.2086349,-6.945867,-1.3170041,1.3542885,-5.651278,-0.81612545,1.0959694,-4.893259,-0.15516275,1.9514503
29024,Muy bajo,-1.088,-7.100719,-0.1759957,-0.97712,-4.843471,2.4022384,-1.9545715,-4.0634627,2.6039205,0.16670245,-4.057358,-0.71646154,-1.65485
29023,Bajo,-0.663,-3.1060739,-4.3314595,-0.17679659,-1.253846,4.0357966,-0.2845278,-1.7150401,2.4767077,-0.25431463,-2.1451209,-1.5574415,-1.7975293
29028,Bajo,-0.816,-4.804994,3.7596488,-3.8884919,-5.1282573,-1.7152146,1.973519,-4.030801,-1.9972763,0.1308872,-3.426626,-0.342358,2.1421967
29039,Bajo,-0.854,-5.2760673,2.367761,-3.0318518,-4.9068527,-0.8515146,1.628956,-3.9109323,0.3478523,1.0608019,-3.2301352,-0.88185567,1.1776208
29036,Muy bajo,-1.418,-9.046292,-0.123565264,-0.20810829,-5.577849,2.8728483,-2.3357139,-5.135483,2.8437243,0.011933093,-5.14494,-0.20886624,-1.7391306
29019,Bajo,-1.032,-6.734785,4.3135037,-3.3586884,-6.370229,-1.4848411,1.3117348,-5.124608,-1.0136682,0.97096163,-4.382647,-0.13428557,2.0350115
29026,Bajo,-1.011,-6.695801,0.35194847,-1.6214842,-5.0657754,0.9856041,-1.7639959,-3.9261923,2.0001202,0.54125524,-3.7036202,-0.952505,-1.1846069
29048,Muy bajo,-1.095,-7.4534674,4.8629313,-4.098914,-6.91566,-1.9927151,1.2705091,-5.6730676,-1.7003297,0.853731,-4.6902456,0.14155218,2.431794
29021,Bajo,-0.891,-5.322634,3.900972,-3.201149,-5.3280516,-1.0949597,1.8281184,-4.158099,-1.343007,0.07449141,-3.6454756,-0.5083202,1.7322423
29007,Medio,-0.468,-1.4173208,2.1433148,-5.085591,-2.9180484,-2.1028626,3.5499818,-2.0481706,-2.8008564,-1.3986235,-1.7435071,-0.847491,2.5237029
29004,Medio,-0.012,0.2520266,-4.179987,-0.8950126,1.8671696,3.692072,0.14631592,0.43189391,0.46131235,-1.5690897,0.30371282,-0.30491912,-0.78400475
29038,Muy bajo,-1.135,-6.8681607,3.980581,-3.043142,-6.509184,-1.1417074,0.9858568,-5.299511,-0.24811207,1.0615793,-4.6978765,-0.12284419,1.6791656
29008,Bajo,-0.548,-2.6725502,3.4909015,-4.1010833,-3.381366,-2.0091844,2.4868407,-2.536403,-2.3984065,-0.56752914,-2.070691,-0.38208768,2.1336324
29002,Muy bajo,-1.15,-5.474051,-3.6462002,0.9100287,-3.2805972,4.061723,-1.6974401,-3.0114293,3.9324155,0.028313948,-3.4696674,-1.3553936,-2.6979527
29030,Medio,-0.048,0.18476382,-3.9346266,-0.58491814,1.727374,3.5924513,-0.06158653,0.27719244,0.6836721,-1.0278021,0.1390029,-0.5734304,-0.83653975
29014,Bajo,-0.574,-2.8109987,-4.2586756,0.3740304,-0.95550776,4.035089,-0.61649555,-1.4847258,2.3862047,-0.47922343,-1.8382266,-1.120704,-1.7855788
29042,Muy bajo,-1.498,-10.891072,5.489709,-1.8160069,-9.165931,-0.44773188,1.041497,-7.270196,0.046684567,1.3867836,-6.308158,-0.120312266,1.6932693
29032,Bajo,-0.84,-3.6440866,-4.179012,-0.18770124,-1.7519878,4.119671,-0.473191,-2.1800706,2.9245565,0.12327558,-2.5569015,-1.6723033,-1.9888669
29027,Bajo,-0.897,-5.6720514,4.735508,-3.8832772,-5.806053,-1.5472046,1.994961,-4.5398397,-1.8711623,0.035316564,-3.9599414,-0.33694363,2.1685545
29029,Bajo,-0.969,-4.4265227,-4.0053916,0.16671175,-2.3885722,4.15993,-0.9099548,-2.5602334,3.3095825,0.16026825,-2.950682,-1.5735642,-2.2369494
29001,Muy bajo,-1.253,-7.782103,5.011384,-3.7682357,-7.326479,-1.7198766,1.2490516,-6.08111,-1.1886375,1.2225318,-5.1581135,0.059676036,2.2889798
29050,Bajo,-0.904,-5.425946,4.508025,-4.4279413,-5.7923455,-2.1274636,1.9071072,-4.57614,-2.2805667,0.33862302,-3.8814383,-0.13716672,2.5432796
29017,Bajo,-0.626,-4.5678573,4.4380693,-4.6162844,-4.897526,-2.4070776,2.2710648,-3.6851954,-2.7286763,0.0257556,-2.936999,-0.21132025,2.7315013
29040,Medio,-0.465,-2.0374248,-4.56719,-0.4305543,-0.43517423,3.878018,0.09506344,-0.76503193,1.6117611,-1.1728473,-1.4552158,-1.4520897,-1.4655606
29020,Bajo,-0.536,-2.4084227,-4.6230397,-0.16600409,-0.7014618,3.9987683,0.0037379581,-1.1181818,1.831927,-0.9496891,-1.7972096,-1.3394341,-1.5785128
29037,Medio,-0.062,-0.7504428,4.286072,-4.4219556,-1.5699304,-2.5503192,2.8498275,-0.96812475,-2.8622165,-0.73816764,-0.690599,0.023226358,2.4672084
29058,Bajo,-1.03,-6.10942,4.806513,-3.939223,-6.282128,-1.5626574,1.938022,-4.9687557,-1.8286341,0.32845694,-4.351507,-0.39469174,2.2321596
29012,Medio,-0.216,-0.3845407,-4.977092,-0.45013136,0.84081566,3.825392,0.5659278,-0.016332084,0.8113168,-1.6095614,-0.111808605,0.23778921,-1.1256442
29056,Bajo,-1.043,-7.4135113,4.8846655,-4.1148634,-6.8614306,-2.03692,1.2437912,-5.601086,-1.7200359,0.89566576,-4.629481,0.20153688,2.4472826
29053,Muy bajo,-1.139,-7.734473,4.968238,-3.7898657,-7.213943,-1.7347552,1.1612171,-5.938125,-1.3103863,1.0228457,-5.012449,0.173614,2.2402365
29059,Bajo,-0.575,-2.4333534,-4.701199,-0.5370446,-0.73889524,3.9679086,0.2247156,-0.84552014,1.6378609,-1.5699816,-1.8999866,-1.8676361,-1.5757275
29016,Bajo,-0.828,-5.1120415,4.448451,-4.4568906,-5.452478,-2.185964,2.0139685,-4.267992,-2.3848803,0.18133141,-3.5827868,-0.15307952,2.5475786
29003,Medio,-0.279,-0.9743633,-2.7993965,-0.5838237,1.305806,3.7323143,-0.9919445,-0.27931574,1.6530459,-0.049622014,-0.5839246,-1.5636775,-1.1789862
29045,Bajo,-1.045,-7.3444247,4.3610926,-4.5843754,-6.811786,-2.2584567,0.8922396,-5.6193366,-1.8975339,0.504317,-4.6159606,0.41342998,2.4542542
29022,Bajo,-0.655,-2.6840546,-4.590224,-0.47308433,-0.96641093,4.059664,0.0717926,-1.1989131,1.8304247,-1.1986973,-2.075168,-1.820717,-1.6366901
29052,Bajo,-0.733,-4.929645,4.299239,-4.519767,-5.1464696,-2.1939383,2.1369135,-3.966496,-2.4257982,-0.059061684,-3.2087514,-0.22711666,2.495468
29035,Muy bajo,-1.207,-7.842437,4.948847,-3.756681,-7.3188405,-1.667025,1.1496181,-6.061451,-1.2827523,0.9469173,-5.127776,0.14559692,2.193875
29054,Muy bajo,-1.266,-7.844324,5.193559,-3.631671,-7.364299,-1.5734916,1.4741303,-6.136863,-1.1705471,1.2632904,-5.1703906,-0.16681123,2.2436273
29049,Muy bajo,-1.449,-10.627415,5.195772,-2.032919,-8.909762,-0.5262776,0.7712572,-7.120733,-0.14470977,1.1098913,-6.143598,0.09620888,1.6335102
29009,Bajo,-0.714,-3.3385596,-4.1675124,-0.13685109,-1.4518578,4.0494146,-0.45300326,-1.8797534,2.6595125,-0.073427916,-2.2640288,-1.5805125,-1.8593346
29060,Bajo,-0.588,-2.6488278,-4.571805,-0.44131047,-0.9190391,3.9929192,0.07368457,-1.1562841,1.8327105,-1.1132783,-1.9970561,-1.7478589,-1.6352203
29011,Bajo,-0.686,-3.2643561,-4.209463,-0.087766305,-1.3852414,4.020349,-0.46345693,-1.7959046,2.6365294,-0.18208255,-2.1928768,-1.4998245,-1.8848478
29046,Medio,0.032,0.20119314,-5.0101476,-1.2298051,1.8062475,4.0875387,0.75326276,0.5356645,0.22777018,-2.0849643,0.42672986,0.8492354,-0.84951484
29057,Bajo,-0.748,-3.6167834,-4.131427,-0.057354204,-1.7052134,4.082983,-0.5539805,-2.0807214,2.9055448,0.056235887,-2.4710157,-1.5738143,-1.9952087
29051,Bajo,-1.029,-5.3439207,-3.7959507,1.0142748,-3.0714283,4.1415606,-1.716522,-2.8982468,3.801604,-0.08366216,-3.3328574,-1.2372916,-2.634266
29055,Bajo,-0.615,-3.5795782,-3.757483,0.14887497,-1.6112759,3.8504589,-0.69566715,-1.7643249,2.976583,-0.003495543,-2.2015193,-1.4706992,-2.1019006
29047,Medio,-0.383,-1.0992906,-4.9032907,-0.4786642,0.23743151,4.0173254,0.3932979,-0.40317255,1.127585,-1.5798771,-0.5690949,-0.064132996,-1.2230959
30193,Muy bajo,-1.51,-11.633107,3.5323918,-1.3777317,-9.261079,0.4454711,-0.2958952,-7.529335,0.4425057,0.13437714,-6.507003,0.5341656,0.75881225
30087,Muy bajo,-1.505,-11.590064,4.092692,-1.6124969,-9.352168,0.14143306,0.048667584,-7.5780506,0.23304784,0.4365768,-6.5223837,0.37647256,1.1138561
30039,Muy bajo,-1.383,-10.677742,3.3223996,-2.6709104,-8.781541,-0.41287267,-0.5736127,-7.3161674,-0.36262485,0.015635787,-6.1687784,0.9788821,1.1865107
30044,Bajo,-1.063,-7.636428,4.9735684,-2.531736,-6.9255137,-1.2669656,0.59732264,-5.568132,-0.70985854,1.0008695,-4.8594575,0.42087048,1.7450883
30131,Muy bajo,-1.246,-10.455759,4.8292656,-3.5940092,-8.795631,-1.3911138,-0.39627656,-7.3550763,-0.82692415,0.6098597,-6.0438704,1.1508853,1.6702402
30141,Alto,0.125,0.40531906,4.391722,0.06617108,-0.1639995,-0.942721,0.9679225,0.19834173,-1.3431902,0.2754721,0.017111616,1.4520301,0.55776125
30189,Bajo,-0.991,-5.056277,7.7315106,-1.8887324,-4.844034,-3.1769798,-1.2303483,-4.225016,-1.1968629,2.5166848,-3.9834177,2.0775056,2.2541912
30124,Alto,0.547,7.130145,4.320977,-0.96939784,3.0865684,-5.2351313,-1.0451621,2.9287803,-2.0517983,4.0374484,3.1498349,0.08477013,3.6688974
30108,Bajo,-0.643,-4.4538345,7.720965,-1.7969604,-4.2382703,-3.214464,-1.1777383,-3.5298047,-1.3149426,2.5881727,-3.2389426,2.168121,2.3206382
30028,Muy bajo,-1.722,-13.191776,3.584816,-1.13749,-10.28646,0.8361768,-0.37163764,-8.360685,0.7997192,0.11173443,-7.236362,0.44261897,0.6308501
30048,Bajo,-0.713,-4.8543863,7.507145,-1.8379147,-4.6071258,-2.9805415,-1.0882971,-3.8552864,-1.2368579,2.3212686,-3.53591,1.9367657,2.0951097
30118,Muy bajo,-1.538,-11.252204,5.4399223,-1.3919713,-9.417125,-0.029281745,1.0426878,-7.4674215,0.42510822,1.3196526,-6.484172,-0.25909892,1.4304988
30102,Bajo,-0.678,-4.8175135,5.4116225,-1.8820114,-4.5051956,-1.8485003,0.23260316,-3.6640985,-1.1897833,0.99346644,-3.1963189,0.8153176,1.5936933
30174,Bajo,-0.54,-3.9973025,4.964367,-0.37409878,-3.5536726,-0.91542774,-0.1547422,-2.8349688,-0.3854669,0.66655153,-2.596857,0.8087621,0.53102183
30160,Alto,0.122,5.251911,3.9038532,0.4828107,2.0450156,-3.6703308,-1.4217623,1.9190013,-1.3081323,3.0802143,2.1093452,-0.25125438,2.8752706
