CVE_MUN,GM,IM,Perplexity 100 Component 1,Perplexity 100 Component 2,Perplexity 200 Component 1,Perplexity 200 Component 2,Perplexity 300 Component 1,Perplexity 300 Component 2,Perplexity 400 Component 1,Perplexity 400 Component 2
08016,Bajo,-1.007,-10.634121,-13.554727,-3.2638862,9.347217,-5.405673,-4.063994,-4.7448077,-3.0514379
08061,Bajo,-0.737,-7.4248605,-17.411497,-0.5015925,10.543551,-3.9180446,-5.806954,-3.5873468,-4.540418
08043,Bajo,-0.649,-5.8296866,-15.336299,-0.105812624,8.974751,-3.1203268,-4.800678,-2.856279,-3.747675
08049,Alto,0.096,4.6793256,-2.04773,5.577265,6.3617215,1.2422211,0.36886165,1.134171,0.03980725
08022,Medio,-0.492,-5.2665477,-17.907236,1.2968085,9.525536,-2.3660657,-5.7950683,-2.310421,-4.632849
08058,Muy bajo,-1.157,-11.193379,-14.173036,-3.4450672,10.015842,-5.808338,-4.477654,-5.115879,-3.3891733
08026,Bajo,-0.616,-6.5011516,-17.319675,0.08305048,10.105751,-3.2948382,-5.686517,-3.0705285,-4.459705
08057,Medio,-0.378,-5.6437106,-16.75312,0.6031851,9.634362,-2.8643503,-5.4923306,-2.7024908,-4.293759
08014,Bajo,-0.821,-7.903015,-15.037149,-1.4528381,9.502213,-4.2498837,-4.744132,-3.8183756,-3.6482759
08056,Medio,-0.236,-2.6820161,-17.297764,2.3231063,8.390089,-1.5486624,-5.4354677,-1.6029707,-4.308469
08064,Medio,-0.132,-3.574273,-17.059547,2.5751271,8.745968,-1.6800885,-5.403168,-1.658995,-4.219707
08015,Bajo,-0.603,-8.527287,-17.50161,-0.9641723,10.892143,-4.311096,-5.9013004,-3.8971467,-4.5890574
08041,Muy alto,1.639,17.96351,-0.37789068,16.203785,2.2855089,10.882277,2.9197853,8.935348,2.9061782
08042,Bajo,-0.637,-7.888164,-17.483559,-0.62945735,10.625276,-3.9940996,-5.806134,-3.6297483,-4.5213723
08033,Medio,-0.307,-3.7245915,-16.882687,2.3060136,8.812031,-1.9165593,-5.290865,-1.8726714,-4.1318154
09007,Muy bajo,-1.627,-29.833149,10.327168,-18.048796,0.21749792,-12.273823,4.5883765,-9.563523,3.843665
09005,Muy bajo,-1.728,-31.416977,9.9313965,-18.806135,0.5684271,-12.85629,4.319349,-10.0338745,3.6460733
09010,Muy bajo,-1.779,-32.128525,9.053068,-19.06709,1.2180339,-13.144556,4.253456,-10.255911,3.5525372
09012,Muy bajo,-1.738,-32.171078,9.412862,-19.072079,1.0069828,-13.088603,4.1219006,-10.212935,3.4739516
09003,Muy bajo,-1.994,-34.265823,9.380769,-20.245686,1.102566,-13.961967,3.814815,-10.897473,3.196644
09015,Muy bajo,-1.951,-33.871845,9.300809,-20.0196,1.107282,-13.80008,3.9799738,-10.767818,3.325193
09017,Muy bajo,-1.811,-32.177334,9.541538,-19.223438,0.75538266,-13.167738,4.3742213,-10.281822,3.6862917
09014,Muy bajo,-2.228,-35.040325,8.627877,-20.693838,1.6303275,-14.361169,3.843619,-11.231679,3.159552
09013,Muy bajo,-1.527,-28.839909,10.574958,-17.81906,-0.04352712,-12.128533,4.7792916,-9.445305,4.0016913
09002,Muy bajo,-1.871,-33.272297,9.372379,-19.69298,1.0518701,-13.546242,3.9906526,-10.572158,3.3366365
09006,Muy bajo,-1.885,-33.222874,9.563105,-19.68979,0.900215,-13.537937,4.0643697,-10.566426,3.4190564
09016,Muy bajo,-2.131,-34.765617,8.676968,-20.517511,1.6057702,-14.2219305,3.90107,-11.105148,3.2133524
09011,Muy bajo,-1.537,-28.81596,11.445,-17.46867,-0.40418896,-11.643113,4.8078194,-9.062788,4.0181737
09008,Muy bajo,-1.657,-30.379803,9.100431,-18.252272,1.0756651,-12.594164,4.589365,-9.813475,3.8083472
09004,Muy bajo,-1.822,-32.858685,8.364892,-19.391405,1.6133462,-13.43887,4.2043767,-10.482516,3.465271
09009,Bajo,-1.029,-19.777845,15.729662,-13.545367,-3.6266162,-8.719061,6.20423,-6.9762893,4.882072
10005,Muy bajo,-1.585,-30.966288,10.903279,-18.43245,0.22646222,-12.377605,3.816682,-9.630281,3.1923156
10007,Muy bajo,-1.488,-28.139503,7.959067,-16.965311,1.3859314,-11.7720175,3.619793,-9.203095,2.979764
10012,Muy bajo,-1.215,-23.347471,5.9110556,-14.121916,1.0336927,-9.9286995,3.4727924,-7.8078446,2.8492365
10023,Alto,0.106,15.894243,-1.5791504,-0.8119295,-0.51221144,0.028912634,1.6857126,9.064089,2.8905756
10032,Bajo,-0.676,-10.792472,2.5681431,-8.465012,1.2787113,-6.328251,2.0835626,-5.105675,1.6268986
10014,Muy alto,4.845,17.264318,1.6716306,17.008324,3.6131802,10.597999,4.140196,8.486084,3.9879324
10004,Bajo,-0.728,-11.467321,-0.80331445,-6.282779,3.633866,-5.1713123,-0.20527312,-4.26191,-0.21029902
10008,Bajo,-1.018,-15.424245,6.7600694,-9.750883,1.0648276,-7.19446,2.0831409,-5.8598886,1.4303478
10001,Bajo,-0.822,-14.49616,6.2940593,-8.719307,1.2211621,-5.5387273,0.63209957,-4.617662,0.27443302
10039,Bajo,-1.001,-15.159644,6.977546,-9.520291,0.90237814,-6.8955374,2.053685,-5.559561,1.2305489
10034,Muy alto,1.624,15.731084,0.5063838,15.507603,3.4090397,9.889106,3.509499,8.004157,3.5486832
10013,Bajo,-0.746,-13.995887,9.684379,-9.479203,-0.6224568,-6.574492,3.17847,-5.2419453,2.4276478
10022,Bajo,-0.846,-14.5774145,6.491065,-8.922061,0.9911322,-6.2103024,1.8254983,-4.911845,1.1314026
10036,Bajo,-0.791,-13.776997,6.745143,-8.50323,0.8444279,-5.9398274,1.8071572,-4.7661867,1.2331787
10038,Muy bajo,-1.117,-16.5808,9.074612,-10.995409,-0.19747765,-7.913709,3.5018375,-6.449836,2.9426227
10016,Bajo,-0.731,-11.331161,-0.5431027,-6.2053585,3.1206162,-4.9007726,-0.021190211,-3.9825878,-0.1740089
10026,Medio,-0.26,-9.241039,-3.994082,-4.095444,4.4799957,-3.5207472,-0.69666797,-3.2578678,-0.6376513
10024,Bajo,-0.521,-3.382667,-12.805129,-0.2919529,6.691528,-2.4795196,-3.1093051,-2.2094483,-2.414954
10015,Medio,-0.404,-3.0380414,-13.136077,0.45666608,6.733074,-1.897063,-3.3563435,-1.7136515,-2.595676
10028,Bajo,-0.564,-6.42166,-13.281062,-0.94817436,7.780336,-3.2823784,-3.637542,-2.9250455,-2.775371
10020,Bajo,-0.761,-7.3745437,-14.255293,-1.4262468,8.773466,-3.9807284,-4.164455,-3.550159,-3.1675718
10018,Muy bajo,-1.093,-17.774101,4.834145,-10.94821,2.9633024,-8.66228,1.0343302,-7.0314364,0.7793354
10035,Alto,0.144,5.820572,-1.677037,5.817547,8.824567,0.95694536,1.4569422,1.5680805,1.2262083
10021,Bajo,-0.703,-13.413369,6.8285074,-8.190446,0.511268,-5.490973,2.1115038,-4.305836,1.5516037
10006,Medio,-0.113,1.4118377,-1.4380274,5.941069,6.742398,0.49831778,0.2242012,0.25073144,-0.06023503
10009,Alto,0.233,6.055044,-3.2612832,5.089467,6.6483502,1.7163676,0.43844876,2.0415256,0.37102014
10017,Bajo,-0.561,-6.5216975,-14.283993,-0.79372424,8.7354555,-3.5409348,-4.3569508,-3.1969798,-3.3746963
10037,Alto,0.321,10.388747,1.237773,12.122076,4.436207,5.847768,4.0170364,4.1198134,3.2922235
10031,Medio,-0.43,-2.5656855,-13.577069,1.1010954,7.068699,-1.5334038,-3.8114564,-1.411887,-3.0445821
10033,Medio,-0.218,-2.1591332,-10.286718,0.76952654,6.374291,-1.5796186,-3.120415,-1.4332246,-2.490423
10027,Alto,0.126,20.313648,8.60884,4.183297,-8.386523,7.1400213,-7.384059,5.519543,1.224872
10019,Alto,0.956,11.884775,1.6152729,12.900346,4.4097414,6.5252466,4.0586305,4.8491306,3.579999
10011,Medio,-0.444,-4.2419877,-15.547422,1.0363573,8.091216,-2.143795,-4.3524423,-2.0107644,-3.3741503
10002,Alto,0.45,8.727204,-2.4510627,12.094337,3.1237223,5.859132,2.383916,2.7808383,1.0188833
10003,Medio,-0.419,0.46745187,-0.86071897,4.9805403,7.969845,-0.95063066,-0.2964258,-1.2056947,-0.6675297
10010,Bajo,-0.689,-7.1791377,-13.503367,-1.7052313,8.470623,-4.1067476,-3.9641695,-3.6592667,-3.027421
10025,Medio,-0.103,5.5256205,-1.8486441,5.3254232,8.864223,0.67862535,1.0939803,0.7522447,0.7075694
10029,Medio,-0.482,-5.0776706,-13.862693,-0.14483443,7.5997643,-2.7075267,-3.854257,-2.4417202,-2.9509192
10030,Bajo,-0.503,-4.6424737,-14.779721,0.37650153,7.961742,-2.4908254,-4.154534,-2.2824023,-3.2186053
11020,Muy bajo,-1.494,-30.013601,7.805775,-17.683767,1.6644903,-12.292561,3.6778088,-9.580704,3.070267
11017,Muy bajo,-1.276,-24.554977,6.915257,-15.211118,1.3291078,-10.76696,3.3897665,-8.431271,2.8380919
11007,Muy bajo,-1.386,-25.864267,7.241102,-16.338093,1.4130504,-11.502807,3.286988,-8.974381,2.7469096
11027,Muy bajo,-1.296,-21.938623,5.6092887,-13.996467,2.2951756,-10.765442,2.4949796,-8.536531,2.1267653
11037,Bajo,-0.785,-17.189566,1.1286353,-9.059081,3.984624,-7.2984014,0.7597537,-5.831248,0.93851966
11015,Muy bajo,-1.272,-26.154366,4.532618,-15.964852,2.8949485,-11.664719,2.5083084,-9.174703,2.1473749
11003,Bajo,-0.611,-9.9181,1.1723976,-6.9168134,3.5849087,-5.5456414,0.17054923,-4.534519,0.22257921
11014,Medio,-0.268,-2.1829658,2.043199,-3.7094927,1.0655481,-1.1978546,1.459144,-0.95954335,1.020645
11023,Medio,-0.304,-2.875224,1.1080277,-3.9100509,1.4765673,-1.7193902,0.9727,-1.3863406,0.60900736
11042,Bajo,-0.55,-10.277516,5.9580054,-6.735619,0.46469447,-4.681047,1.849991,-3.699149,1.3643658
11033,Medio,-0.246,-3.066627,2.7766843,-3.6139905,0.16427994,-1.5178075,1.944363,-1.2261518,1.5186563
11031,Bajo,-1.064,-19.760452,3.5983615,-12.320666,3.1105888,-9.4637575,1.8302164,-7.5804996,1.629264
11030,Medio,-0.044,-0.20546839,1.6066715,7.4162126,6.996358,1.1200935,2.1554854,0.9263384,1.6095232
11002,Bajo,-0.861,-16.048618,5.7521276,-9.762211,1.4933743,-7.0779,1.9992673,-5.633679,1.574927
11028,Bajo,-0.639,-11.318261,5.8316774,-7.565399,0.624166,-5.484018,2.038946,-4.4010625,1.5917133
11011,Bajo,-0.967,-18.127985,7.2292857,-11.495699,1.0197394,-8.296774,2.7832673,-6.608711,2.3170536
11005,Bajo,-0.803,-17.027267,0.31241965,-8.229818,4.43452,-6.9063907,0.026014347,-5.5853705,0.22345361
11001,Medio,-0.265,-5.63914,5.86665,-3.9966063,0.5744089,-2.014128,1.2894763,-1.3953825,0.7226393
11035,Medio,-0.431,-8.836853,6.8815155,-6.1851983,-0.6511564,-4.1090426,2.6475623,-3.2369962,2.083972
11009,Medio,-0.2,-3.2357364,2.9416366,-3.4441786,-0.0720423,-1.2829537,2.068441,-0.86601007,1.6739963
11025,Bajo,-1.004,-19.216347,2.8038146,-12.077466,3.8482146,-9.402662,1.5283566,-7.5820346,1.4235541
11032,Bajo,-0.914,-17.731339,0.0920038,-8.773163,5.4640603,-7.647558,-0.83919215,-6.300635,-0.60092056
11046,Medio,-0.419,-9.006518,4.9679117,-5.862726,0.6132876,-3.977064,1.4879403,-3.0396204,0.99075776
11004,Bajo,-0.643,-13.757787,2.248469,-7.8036027,2.5895286,-5.9818363,0.97266173,-4.7305036,0.81789416
11041,Bajo,-1.005,-18.716476,6.956276,-11.539711,1.2654935,-8.215219,2.673392,-6.4322333,2.3441458
11026,Medio,-0.449,-9.626809,5.533601,-5.9401336,0.7711661,-4.0233054,1.4318559,-3.0590336,0.9114519
11044,Bajo,-1.02,-20.223587,8.177452,-12.998443,0.7515934,-9.205499,3.2910926,-7.261938,2.6917973
11021,Muy bajo,-1.197,-18.87878,6.5806465,-11.916529,1.612759,-8.915718,2.4420145,-7.265907,2.061874
11019,Medio,-0.017,2.5755587,-2.0908542,5.7275414,5.4327483,0.9546315,0.04392573,0.7660791,-0.24616854
11029,Alto,0.27,5.1436954,2.182507,9.071442,7.165991,3.033983,3.246253,2.1468112,2.5461187
11008,Medio,-0.425,-9.668169,2.2183578,-5.2968726,2.0010993,-4.1095757,0.6249777,-3.182755,0.42779025
11018,Bajo,-0.795,-13.842286,7.924493,-8.970244,-0.037471827,-6.2396836,2.757919,-4.9666653,2.1386242
11039,Medio,-0.447,-9.648285,5.019529,-6.032081,1.1165832,-4.22448,1.0830183,-3.26421,0.5835547
11012,Medio,-0.483,-9.630656,6.3778596,-6.3134847,-0.12601703,-4.196427,2.2039986,-3.259277,1.6596539
11013,Medio,-0.286,-3.1165016,-0.49980703,-3.0270774,2.6564603,-1.4298877,0.052050184,-1.1418136,-0.07568661
11022,Medio,-0.174,-6.779386,4.483315,-4.1273313,0.8176914,-1.4111677,0.69132835,-0.8998151,0.2085017
11016,Bajo,-0.527,-10.699648,6.270315,-5.281237,1.1077474,-3.4839647,0.5022637,-2.5603206,-0.077008344
11043,Medio,0.059,4.7527947,0.14145662,7.1713824,8.1210985,2.0790093,2.2625725,1.7428324,1.7738612
11040,Alto,0.413,6.217198,1.6992482,9.372488,6.7128634,3.4436486,3.2229028,2.5292854,2.6105473
11038,Bajo,-0.574,-10.635086,6.4874034,-6.770952,0.020466145,-4.5840454,2.155635,-3.6007063,1.6151825
11010,Medio,-0.415,-3.6160483,-14.353216,0.7392618,7.5124497,-2.0530708,-4.111883,-1.9227064,-3.1718118
11024,Medio,-0.411,-3.4953232,-13.842774,0.4976238,7.0699964,-2.0344265,-3.7194712,-1.8851856,-2.8479345
11045,Alto,0.677,8.061805,1.0363636,9.452468,5.53062,4.139836,2.596667,3.239722,2.044813
11036,Medio,-0.388,-2.7935681,-15.855397,1.6057401,7.9586463,-1.743971,-4.8655796,-1.7595247,-3.824335
11034,Alto,0.147,4.7217975,-1.9568151,5.9418964,6.3050156,1.4981807,0.57686335,1.3753278,0.29800957
11006,Alto,0.627,13.246257,8.03336,3.7018244,-10.756626,6.1095724,2.9186673,5.4864597,2.361559
12001,Bajo,-0.768,-14.099699,14.324286,-10.576066,-3.4215798,-7.037395,5.476287,-5.6651278,4.3214493
12029,Bajo,-0.733,-15.948362,16.01337,-11.593289,-4.5762343,-7.4060717,6.6870713,-5.983135,5.4038653
12035,Bajo,-0.58,-15.22563,17.293716,-10.976165,-5.454331,-6.3573613,7.074132,-4.8906827,5.634792
12028,Muy alto,1.791,13.17513,4.290661,13.578168,5.302921,7.3659167,3.772438,5.6361766,3.5141304
12038,Bajo,-0.637,-15.623668,15.445006,-11.121599,-4.1221,-6.9233212,6.0456824,-5.409842,4.680179
12055,Medio,-0.285,-6.874276,10.799819,-5.3497753,-3.0433588,-3.1700983,3.9833956,-2.3930583,3.0458615
12066,Alto,0.619,7.4782834,11.109187,0.10179288,-6.1421213,5.164193,1.7121967,4.112906,1.9686946
12021,Alto,0.56,10.311804,8.719124,10.968578,5.158646,5.5735226,3.1693609,4.3836184,2.447832
12012,Muy alto,2.075,11.622444,4.642278,14.054085,6.246434,7.3740234,4.880746,5.458836,4.4378724
12046,Alto,0.769,10.548154,8.632262,11.214391,5.0568643,6.028905,3.187638,4.8259363,2.5320864
12057,Alto,0.102,-2.959768,3.9528997,-2.5896492,-0.8173996,0.048002165,2.7267041,0.20754004,2.0900893
12011,Alto,0.207,-1.7424552,10.893984,-0.053110708,-2.709883,3.1568758,0.70580703,1.8042655,0.17915292
12058,Alto,0.604,10.631423,8.667895,11.084218,5.054968,6.013654,3.1834083,5.000895,2.46244
12075,Alto,0.21,-2.7164166,16.424868,-0.27957976,-6.4852047,-0.074344404,4.0834537,0.1337288,3.1695416
12053,Alto,0.915,10.810173,7.5357203,11.736677,5.736599,5.9118834,3.7082312,4.6482425,3.0849133
12056,Alto,0.957,8.263084,5.30279,11.985823,7.317239,4.766963,4.7675667,3.4606066,4.074034
12048,Medio,-0.135,-3.0482817,3.928093,-3.2217996,-1.0911715,-1.0820283,3.2113817,-0.8600907,2.6851878
12052,Muy alto,2.066,11.600528,4.7060294,13.981071,6.258602,7.2946835,4.8486724,5.3862157,4.402904
12061,Alto,0.162,-3.3768163,17.945705,-7.2314844,-7.295703,-3.1240396,7.113356,-1.9553586,5.5609365
12022,Muy alto,1.324,13.852868,2.9886599,13.68001,4.013036,7.535895,3.3819222,6.166095,3.078262
12003,Muy alto,1.315,11.256913,3.1867697,12.661312,5.60353,6.3110085,4.079505,4.5791855,3.6832466
12050,Medio,-0.384,-6.4048114,12.73863,-6.060728,-3.92183,-3.7264717,4.7224793,-3.0272033,3.570188
12032,Muy alto,1.806,12.912937,2.672859,13.948195,4.524455,7.844164,4.1032987,5.998349,3.864685
12034,Alto,0.417,22.2715,9.475905,4.264731,-9.651785,8.178857,-7.791903,6.307029,1.6490914
12076,Muy alto,2.632,15.888047,0.596495,15.763112,3.4107513,10.248133,3.3262584,8.193994,3.4784334
12051,Muy alto,1.258,11.557055,2.6951263,12.678132,5.071322,6.610005,3.6928332,4.802397,3.4999545
12059,Alto,0.582,17.725172,5.8411455,5.436774,-7.7376285,7.558173,-6.35272,5.7203913,1.1109544
12007,Medio,-0.14,-3.122811,3.2329562,-3.235177,-0.4086254,-0.79181457,2.6548219,-0.5628081,2.1339836
12071,Muy alto,2.39,25.914248,-9.3126745,14.698179,-5.477132,11.457507,-0.66307116,9.234061,-4.0305595
12054,Muy alto,2.583,14.912716,1.8522786,15.343628,4.5184875,9.007947,4.2695436,7.0288424,4.0879006
12023,Alto,0.575,3.8570857,5.082921,10.155078,5.201523,4.0890617,3.0061102,3.0984113,2.4501498
12010,Muy alto,2.295,25.95334,-6.3242416,14.730177,-5.992745,11.608454,-0.5099381,9.394811,-3.0759356
12002,Muy alto,2.14,13.403337,4.2273393,13.772572,5.07399,7.7835417,3.4678273,5.995025,3.3531156
12068,Alto,0.437,7.0308847,1.4133159,9.478993,5.9092793,3.6919787,2.696455,2.861339,2.1856678
12040,Alto,0.916,18.294657,-5.7250133,7.9532943,-4.5679693,6.8170824,0.47514874,6.319664,-2.5741098
12041,Muy alto,1.665,12.443927,2.7618968,13.541917,4.8909454,7.201903,4.2392454,5.3929477,3.9244695
12045,Muy alto,2.008,13.851745,5.1786523,14.529641,5.1644735,7.8636103,3.741118,6.3975735,3.2010043
12039,Medio,0.078,-2.508178,11.546217,-2.0557477,-4.457103,-0.9404533,3.9405968,-0.4264856,2.8029401
12062,Muy alto,2.768,11.245844,5.2658,14.261426,6.403353,7.5436954,4.929742,5.51418,4.534591
12074,Muy alto,1.862,27.150593,-3.1516087,12.0775,-8.238243,11.771383,-3.397558,9.082368,-1.7194427
12067,Alto,0.305,8.531716,10.473948,0.24986729,-6.5248356,0.6097816,3.6070368,3.8831239,1.5121304
12030,Alto,0.446,9.651725,8.998913,10.842727,5.3182707,2.4911168,4.3527484,3.7868886,2.7279754
12020,Muy alto,2.569,11.145662,5.374402,14.107355,6.5046444,7.337885,4.982184,5.364607,4.532684
12027,Alto,1.02,11.39118,-0.49941984,10.898698,2.188333,7.6559587,1.4633155,6.5512156,-0.9556481
12043,Muy alto,2.908,11.3932905,5.2689147,14.35307,6.3245683,7.6476083,4.903263,5.6337085,4.5159073
12004,Muy alto,2.554,11.092655,5.1374784,14.195961,6.3839283,7.5213003,4.8607974,5.456081,4.4956083
12042,Muy alto,1.744,26.15489,-4.108579,12.058653,-7.0911837,11.098848,-2.7918475,8.468334,-2.4938214
12078,Muy alto,4.744,12.019034,5.802239,14.934705,6.262629,8.067504,5.041888,6.030969,4.638195
12073,Muy alto,1.403,11.29754,2.3088224,12.5724745,4.6079183,6.892043,3.3923497,5.109198,3.2450855
12079,Muy alto,3.324,11.706117,5.390738,14.523616,6.285379,7.7520523,4.958806,5.7609367,4.545613
12025,Muy alto,1.374,9.583679,5.195282,12.543893,6.599775,5.673958,4.6191278,4.24332,4.027771
12014,Medio,-0.24,-3.8390048,3.4795737,-3.7407346,-0.7805319,-2.090298,2.5714111,-1.6688676,2.1167996
12033,Alto,0.129,-1.383396,11.644345,-1.1295785,-3.790803,3.530665,0.3843749,2.7234626,-0.6539348
12019,Muy alto,2.696,13.776943,5.252719,14.735492,5.168585,8.1743555,3.867088,6.6457148,3.3404331
12013,Alto,1.066,15.608376,5.225764,7.4851704,-7.880049,7.047952,2.613211,6.2422876,2.0078933
12060,Alto,0.803,17.052004,5.217778,6.412129,-6.952231,7.4782095,-5.4129343,5.7602034,0.56245714
12018,Alto,0.351,3.827385,5.3485756,10.107289,5.510494,2.6197424,4.2185555,2.055498,3.217821
12077,Alto,0.473,9.145542,9.893109,0.31323344,-6.8170123,1.4751347,3.838507,4.1473284,2.1266115
12017,Alto,0.156,5.5889554,-4.7336287,5.7193217,4.44075,1.8657191,-0.9059636,1.5304133,-0.63932246
12015,Bajo,-0.526,-10.134566,7.8155475,-6.886945,-0.76509035,-4.6506286,2.7884026,-3.673222,2.1489067
12049,Medio,-0.182,-5.4838676,7.3248568,-4.0752296,-1.6664604,-2.3433094,2.5720792,-1.602999,1.7982303
12044,Alto,0.184,-1.6979512,11.818391,-0.47633356,-4.167855,3.9048066,0.8497701,3.625745,-4.115359
12016,Muy alto,2.201,12.206958,4.720141,14.240659,5.92587,7.5144176,4.689996,5.662052,4.264391
12064,Alto,0.199,4.021213,-3.404866,6.39004,3.8996131,2.5019524,-1.9892992,1.9104291,-1.5397905
12069,Muy alto,2.216,13.525463,4.601236,14.018173,5.186873,7.8006573,3.6180875,6.0991096,3.3817172
12036,Muy alto,1.275,11.508941,2.6349826,12.616047,5.138911,6.4660115,3.7694178,4.69672,3.4612532
12072,Muy alto,2.137,26.238256,-6.723731,15.145174,-6.0684543,12.160773,-0.7571025,9.65695,-3.4758031
12006,Alto,0.154,8.864513,10.453113,0.21898682,-6.883498,0.53945875,3.4506245,3.533504,1.9695531
12081,Muy alto,1.318,12.497985,2.0906396,13.346507,4.405429,7.089979,4.0152802,5.3801417,3.6785376
12063,Muy alto,2.196,16.17197,0.55434114,15.962073,3.2986665,10.336614,3.4672866,8.326232,3.5651002
12008,Muy alto,1.349,15.103262,4.904799,7.6110177,-7.5906177,7.0952067,3.0375443,5.94856,2.5575197
12026,Muy alto,1.366,25.332088,5.6824226,6.9369555,-10.568358,10.074903,-7.2885427,7.775805,1.4474684
12024,Alto,1.124,15.324217,3.614794,7.8851786,-6.1118617,7.166758,1.6998935,6.260994,-0.6262672
12080,Alto,0.983,10.432039,2.6825473,11.411351,5.1410956,5.959149,3.1952748,4.400128,2.7898204
12065,Muy alto,1.271,16.568096,4.568252,7.559059,-7.7854195,8.935598,-5.2858987,6.938482,0.28092363
12070,Alto,0.935,20.795336,4.1744876,7.7965775,-7.140677,8.513009,-4.9730167,6.710031,-0.59907365
12047,Muy alto,2.494,12.304478,4.6030955,14.463678,5.756751,7.7843814,4.647187,5.910518,4.254256
12005,Alto,0.558,12.277622,-11.9296665,7.455811,-0.46302384,5.050322,-2.4635355,3.950256,-2.775125
12037,Alto,0.856,16.247074,5.1477547,6.997092,-7.4573016,6.911396,2.6794474,5.904727,1.9557738
12031,Alto,1.197,15.44404,4.7298408,7.4550214,-7.519962,7.1578774,2.9735286,6.04243,2.4689696
