CVE_MUN,GM,IM,linear Component 1,linear Component 2,linear Component 3,rbf Component 1,rbf Component 2,rbf Component 3,cosine Component 1,cosine Component 2,cosine Component 3,sigmoid Component 1,sigmoid Component 2,sigmoid Component 3
14111,Bajo,-1.02,-0.02059360769492498,-0.0010058555446492146,0.010395378142997642,0.016989868367759398,0.009657393180113362,0.053034305243744286,-0.019715360616399332,-0.027049540707475058,0.02385873854927609,-0.02239727923617801,-0.030486118167435725,0.030404041584559664
14010,Bajo,-0.615,-0.012404720203001528,0.006528116877581678,-0.005891270860974825,0.0191118253814627,-0.003020522307490184,-0.03096766330194049,-0.01802499950417435,0.02951348904572289,-0.008880231505941824,-0.010995821416423813,0.018634045699196793,-0.019640399587623834
14107,Bajo,-0.808,-0.01629654367081217,-0.006613750651584504,0.007476260808151023,0.016622761015401166,0.022562017929798773,0.04251057533106836,-0.019360916061614025,-0.029219049607698055,0.014923560964420756,-0.017256530392062895,-0.025398857978470937,0.013519896274481078
14032,Medio,-0.29,-0.00585115526200581,-0.007058460346641674,0.014776134173005403,0.001534589240237525,0.036978592191367475,0.013023659388395208,-0.009566031783262572,-0.0407539324186295,-0.005587222148710821,-0.004834338104757899,-0.01557895894828555,0.003796497872602842
14026,Bajo,-0.666,-0.013435588476965667,-0.008722726454510738,0.007559047011690913,0.011864600971204932,0.021983112649805844,0.04350767548043912,-0.01540915975563008,-0.030702755569995386,0.01757489578098245,-0.013661045118102568,-0.03031835459689961,0.015629069548374182
14102,Bajo,-0.77,-0.015543955561184097,-0.015286408864877928,0.008977315096267554,0.012833195288525539,0.025735457411004935,0.04307263896976562,-0.016796137240798932,-0.035465597730275175,0.005527675791631624,-0.01662983293755903,-0.0394969654126668,0.007348843443779042
14080,Medio,-0.47,-0.009477843806311698,-0.008633744349522254,0.012728737689529906,0.007195582371492155,0.032326670121423276,0.0352775906552812,-0.013042094132287851,-0.039402011143963606,0.01323637945247465,-0.009053821871981579,-0.02726620329308686,0.013772544214049887
14052,Bajo,-0.546,-0.011011035687962724,-0.0033579041114220934,0.012277870546100614,0.010568502219856061,0.03280820588945673,0.032512871462358324,-0.016528625306782428,-0.03692403697822724,0.012000513210084628,-0.010959385399045472,-0.019817361403761984,0.016493726706978122
14041,Bajo,-0.5,-0.010092902209873389,-0.017669054190002396,0.014259646512607716,0.004652262729094787,0.03439484673912605,0.028714516374552065,-0.01115364250033421,-0.041088727502637784,-0.0069662223512615366,-0.010324338065643724,-0.03666933085989169,-0.001091132993179561
14011,Medio,-0.22,-0.004434402636939982,-0.007302440588744609,0.020262700499048453,-0.0012878242041799955,0.035435326532189136,0.020520080110761993,-0.005554443984238553,-0.043135740554106364,0.0053527412296673575,-0.0032668146338828514,-0.02070948839918111,0.008635595960312844
14115,Alto,0.214,0.004322352026937241,0.02562059458319956,0.02258437710311971,-0.008739890988190379,0.008728122454821671,0.02136654775263831,0.005617330498237418,-0.016999222923452705,0.04721694426759177,0.0037844050781039506,-0.0016543395237012114,0.044361936258306776
14112,Bajo,-0.751,-0.015147078414562603,-0.01091537880108435,0.007445960644723661,0.01231557877246201,0.0212260506436226,0.04738959644887892,-0.01597382562522758,-0.03314273175180427,0.016896099193294427,-0.01594547715720611,-0.03682814290423455,0.019685486494083856
14004,Bajo,-0.769,-0.015518135552016853,-0.008416926748077478,0.0046597921577777235,0.016100184447717863,0.025058184348769712,0.03618109851977168,-0.019297820113292875,-0.029242193181871205,0.006816284193220984,-0.01635898668361707,-0.024071148910938384,0.007817293795367814
14054,Bajo,-0.823,-0.01661299782231787,-0.012374812703362027,0.009522961821226514,0.014020701088511087,0.024363151972817965,0.04515222040729751,-0.01773631971416231,-0.03499084277389018,0.007603148723928482,-0.01802408021735025,-0.03804434374912166,0.012369934465584622
14060,Bajo,-0.588,-0.011856692806891335,-0.01591861437626111,0.009476510661785028,0.007504948468870319,0.027236799987006628,0.040049499093142545,-0.012530283653329385,-0.03709500851330128,0.009114463459792855,-0.012194165615698402,-0.038905231418119815,0.01105503992846918
14104,Medio,-0.479,-0.009677608745686718,-0.0077912139411273435,0.012450721520673962,0.005714844798068677,0.03259438585564227,0.0331323899080548,-0.011889808594333423,-0.039855148744925545,0.009037751915000156,-0.009611268866644597,-0.02768971873384705,0.01931925234462579
14106,Medio,-0.036,-0.0007238852672589648,-0.005023497545739171,0.018639241834157775,-0.006975568244240521,0.03214466739478782,0.01532463097213721,0.0020572307157545036,-0.04063774490550094,0.01689780239890513,0.0007854203129438975,-0.015089871446069998,0.014753886120814994
14038,Bajo,-0.558,-0.011265840637017969,-0.0048094245361034495,0.011941338214678594,0.010847572369402675,0.03126482363509499,0.036314777366192375,-0.016305265291904004,-0.03643264603995715,0.017771779785160948,-0.011176668187904885,-0.022223157421389934,0.01726973910995789
14117,Bajo,-0.594,-0.01198091759209134,-0.0061512006522419,0.016438598793608525,0.007165333292036786,0.01947932914762509,0.04643702558075687,-0.011894527165592273,-0.03401349632705398,0.021683630399312592,-0.012175353504973707,-0.03612299962633129,0.027755931530556895
14012,Bajo,-0.88,-0.01775136002584702,-0.0062152100418291075,0.009340519744323456,0.016133658864628315,0.017584202387895854,0.050151199259020236,-0.01872755794991814,-0.030384339050511876,0.018229594221831732,-0.01900931883370849,-0.03342375470997724,0.02084788831341415
14075,Bajo,-0.853,-0.017217422316467883,-0.0032972563929145058,0.008719290370215986,0.01802416656844067,0.019743940708113288,0.04069806505182068,-0.020186624715249984,-0.02638260687499546,0.013000681462095058,-0.018352864865644726,-0.021980938271635136,0.012413723286670843
14089,Bajo,-0.621,-0.012533181568080577,-0.01030650251819786,0.013234407781035466,0.01097492848396661,0.03316610694809197,0.029154619709961475,-0.016720675886439634,-0.036732324899905286,-0.0017817639164849734,-0.013087917414507882,-0.026879949093247122,0.002177923234607757
14057,Bajo,-0.908,-0.01832356221063677,-0.011093823493706346,0.007485223725530068,0.014999708500065403,0.01845477257572476,0.04923831372133828,-0.018240855519953574,-0.032518150300727695,0.01326912622033712,-0.01991095507713497,-0.038748261121002596,0.019002518758087682
14062,Bajo,-0.522,-0.010538309040067055,-0.00408553867038808,0.016070907702081836,0.009188618398717674,0.03179478857770348,0.03510481294397105,-0.015018570318451155,-0.03819405139072635,0.01374568362413586,-0.010374691614266261,-0.0232548561213143,0.01638182895697636
14031,Alto,0.968,0.019533287750662393,0.052064221776692475,0.03192245139947491,-0.010032592550972698,-0.019383810990721978,0.01629937042653826,0.013883205413840955,0.0004157511399482548,0.03259464678346571,0.01614194674904987,0.004412508450232967,0.03668120225551699
14076,Bajo,-0.501,-0.010102865798275887,0.01051605828215138,0.0077299327812479345,0.009050318415087676,0.01579402202509897,0.03971747555116236,-0.012792206808981311,-0.02254396133223454,0.03850855247245667,-0.009485037801529615,-0.006854724854243293,0.043178597733889865
14071,Medio,-0.334,-0.006732299409334465,-0.010214491267159164,0.009482816718523628,0.002846027228071213,0.030761307867665,0.02993875096851822,-0.008647098285541995,-0.03694767237253138,0.015755417791130506,-0.005738268025168625,-0.023552611180412936,0.0133248164896269
14081,Medio,-0.221,-0.004473824031516265,-0.0216296583089622,0.01979441092358437,-0.005017454721228235,0.03198123676208245,0.019529355705193936,-0.001513647512093866,-0.04039997768336737,-0.012521552867765398,-0.003667717776630927,-0.037465165114915384,-0.006362754564492068
14028,Bajo,-0.627,-0.012642131858164733,0.0025798157343490213,0.01448227140928072,0.010001972434816306,0.019805193521555513,0.047784851721487165,-0.014299451475063245,-0.032054543881704284,0.0312312232842379,-0.012826720689208293,-0.023898895088879123,0.040511616964661205
14056,Alto,0.579,0.011678074835308222,0.019767681495003867,0.04579180598395125,-0.012850764441778559,-0.007450121005593973,0.018243715130810953,0.012232278027780723,-0.011524439989125215,0.031483085533092224,0.010807124888461112,-0.012777684205364487,0.03123792290596284
14034,Bajo,-0.759,-0.015314524016199593,-0.012248895326208114,0.009171469051454464,0.012212683360669817,0.023279153690438033,0.046406616817408396,-0.016132679708822366,-0.03492576628156705,0.012192736244346195,-0.01632271673488876,-0.039054941249475006,0.016139329325177067
15033,Muy bajo,-1.588,-0.03203260586078117,0.013507852262606949,-0.010761557143664948,0.03340889584072187,-0.030404981937417957,-0.00555829139603828,-0.027369022988320932,0.0151717767777205,-0.002285374987807745,-0.03394331079011439,0.012058357603465589,-0.008628356403472336
15058,Muy bajo,-1.579,-0.03185490156836042,0.015091129331021361,-0.009514639077049056,0.03378319298873913,-0.031118790845037433,-0.005581663584775029,-0.02742850055948463,0.01628697455414191,-0.0013947598009226758,-0.03369036403224191,0.014436935053075911,-0.010117838380718787
15106,Muy bajo,-1.484,-0.029948902475286178,0.01657995635231075,-0.0114597474125725,0.03492956777967362,-0.027701345640851516,-0.0007154960638517459,-0.027625038856959938,0.013785741717102853,0.007000118943088318,-0.03178541625071675,0.014250611406002117,0.0059726582953979375
15057,Muy bajo,-1.576,-0.03180576516124682,0.015385034101349433,-0.00945939437629469,0.03397358150794136,-0.0309433490603035,-0.003554604200350459,-0.027523530141777407,0.01566101387251792,0.0003312139398374736,-0.03361541709274628,0.014504591291717387,-0.008301842780961792
15104,Muy bajo,-1.711,-0.034534250276264895,0.016079602995673674,-0.009520510964365028,0.03220938359128711,-0.033735090182364376,0.0018422907424348526,-0.027760932361741212,0.013205868098949858,0.001985045212172353,-0.03645436634855794,0.010883387999198219,-0.0030298693696095766
15031,Bajo,-1.073,-0.021639108825909276,0.012069669946685652,-0.014667728818213793,0.026336631949871236,-0.019724298168839596,-0.030541148827834784,-0.022012160680552423,0.03071312751527341,-0.011614374256116018,-0.021824507902428347,0.03240874969077103,-0.02862302354215832
15121,Muy bajo,-1.891,-0.03815143704224872,0.019037860894005075,-0.01222606748099809,0.02706455636908713,-0.03513967025040381,0.01054668137785641,-0.027683963747532823,0.00922227409317559,0.007490613418590968,-0.04003384761768599,0.009805794095299098,0.013015401860062635
15013,Muy bajo,-1.73,-0.03490697598712955,0.01649501529055877,-0.00971287824009556,0.03186007889065438,-0.03412133913069123,0.003062888714972567,-0.027785720728030323,0.012856273162370056,0.0028552987184494324,-0.03682018654810575,0.010799193512251441,-0.0014287168254760105
15109,Muy bajo,-1.668,-0.03365628169128031,0.013996494840470384,-0.010004938809011077,0.03239836996901652,-0.03168751750274073,-0.0011209808840161176,-0.02757377360303006,0.012997492043702541,-0.0011573914341603097,-0.03566360537301668,0.009901734639440673,-0.00583294216735495
15039,Muy bajo,-1.385,-0.02795442791216042,0.017796564253867476,-0.01600673197990064,0.03311112628342704,-0.027938088396234198,-0.013636809069963481,-0.026248602213309546,0.022371473846629353,0.001288236672771022,-0.02931575343553804,0.02773652602548612,-0.005576973245878865
15081,Muy bajo,-1.661,-0.0335187579718408,0.018334183599186555,-0.010446314647160304,0.03153667838698117,-0.033413819496093115,-0.0013601378395702662,-0.027290422143584132,0.016372781166107082,0.0012649197946752054,-0.03535284698365504,0.019942676070987243,-0.0074321423082655685
15060,Muy bajo,-1.315,-0.026522015402851644,0.01423505206349431,-0.01158784992205663,0.03539506403430035,-0.022586174880083774,-0.01256568832925806,-0.02709210185080858,0.018609624926894268,0.000977880444661931,-0.02789965659939003,0.019171593180128493,-0.00592589641748683
15122,Bajo,-1.049,-0.02116317807259294,0.00819524153411188,-0.00967688243784769,0.024308406670656396,-0.018242685894576064,-0.031308832128824106,-0.021005903765673378,0.02945169257868692,-0.01883024377029654,-0.021321171194815948,0.025923189256129655,-0.04135109832811084
15025,Muy bajo,-1.114,-0.022474887991708044,0.013647452069459397,-0.016051127376697904,0.028953320212213467,-0.0198873894558754,-0.027798954259619302,-0.023460223984710156,0.02860515192249893,-0.007302964373853441,-0.02292495056611387,0.032349585834366,-0.019669700517971678
15070,Bajo,-1.028,-0.02073830082573166,0.01993361659347735,-0.022969364164422815,0.024821958759695634,-0.02081242080055487,-0.025373640666183528,-0.021419105620816694,0.03265851236630847,0.002431942408892163,-0.02073582426308052,0.04625760701883523,-0.00604086103756377
15020,Muy bajo,-2.013,-0.04061760256796274,0.020134539569210068,-0.010432064224120857,0.024168254033196654,-0.03623106718327186,0.013657281751718769,-0.027755039962526016,0.007977908480255737,0.008140047711029108,-0.042180730436571334,0.007740855918504798,0.013719811794704443
15037,Muy bajo,-1.752,-0.035355046837426414,0.019196351121487078,-0.008633903961730773,0.02974739974038352,-0.03143973076661761,0.016885321806766572,-0.02779772941526316,0.006353224322525114,0.013442528111747806,-0.03743746896385917,0.009050271093765909,0.017597898841309113
15099,Muy bajo,-1.49,-0.030055522916789045,0.016401931328034164,-0.011515169798415005,0.03457477349348585,-0.02779781572477073,-0.0056628139872829915,-0.027479055870798637,0.01612287921836031,0.002447845087355267,-0.03191631774141987,0.019527234585086466,-0.0024559754152186017
15054,Muy bajo,-1.839,-0.037099181226401275,0.019912013355299144,-0.01065100222634715,0.02855013033732192,-0.03456995458032342,0.012695312357043863,-0.0278286099032284,0.00857227473932389,0.010421855796389011,-0.039072782685411096,0.009656412523053041,0.015715208299221455
15029,Muy bajo,-1.463,-0.029512581448024818,0.014619305547937325,-0.01050592437412678,0.03213108641147617,-0.028604367939756525,-0.013069629819038087,-0.026242366725480647,0.020570580733342572,-0.005446267087558205,-0.03107111138733753,0.02152513424704076,-0.01917807593791075
15120,Muy bajo,-1.248,-0.025175134866373555,0.010278592020981976,-0.00709783905724225,0.0344230034313884,-0.015003624757087934,-0.008432228838432787,-0.02711674106083492,0.013412505326693445,-0.0015194214843186312,-0.02662682351810353,0.013606456095931585,-0.010275104892631993
15118,Muy bajo,-1.188,-0.023959778176338323,0.011390117940470982,-0.007415817858027004,0.0359380144171824,-0.012983121852716434,-0.004290971422267174,-0.02788294996649464,0.011937060731847056,0.00558347208302952,-0.025133325525536546,0.01081838202597151,-0.00011576727641312082
15005,Medio,-0.402,-0.008112671775541765,0.012921774959956975,0.0062250849005985555,0.011580548587592252,0.01910828977215118,0.00022579879901845368,-0.017818749306988953,0.0007535195878010611,0.03028759262626256,-0.007008351629294661,0.01679115701889278,0.01745021207522747
15042,Medio,-0.253,-0.005112433000730609,0.010164369604311265,0.0002804127775276571,0.005124591294257986,0.018857742179598392,-0.02161670946081718,-0.01188735145186872,0.014265517731266312,0.014411036742977524,-0.003928799867399596,0.022078397022454226,0.00917574545637111
15002,Muy bajo,-1.15,-0.02319991286681251,0.020512929996971328,-0.02373296648079548,0.02619791664124793,-0.02164780205828281,-0.016539279239043587,-0.02295263438674018,0.026746670028385464,0.008190768093394704,-0.023970903407968553,0.043079417041957356,0.004197504252959908
15108,Muy bajo,-1.636,-0.03300931799438846,0.015789069997624135,-0.009351857589630178,0.03351300104588043,-0.03209398274543308,-0.0004640005238704469,-0.027730802937420942,0.014147745972024263,0.0013884554789437898,-0.03490510408014794,0.012934768944828826,-0.0054558566362279265
15024,Muy bajo,-1.854,-0.03741775978622486,0.01707187343848953,-0.008514428606785298,0.029468485677668556,-0.03371645712426043,0.01163387486215911,-0.028133861498582116,0.007503216246127283,0.005917890306222874,-0.03940646732899966,0.007607883183248103,0.0073635509818859995
15051,Muy bajo,-1.175,-0.023711412918155345,0.006244306146832252,-0.0017559067074701484,0.03269719965528001,-0.0038681597513398223,0.01432079883842969,-0.027248049060141614,-0.0008448765791138036,0.007599138109521887,-0.025210012975983048,-0.0015297040443816082,0.0018934621834315532
15074,Alto,0.276,0.005567960582712151,0.0206322473708495,0.00013856726129311665,-0.010670417521842156,0.0020347728465393484,0.003577426526345771,0.008288590113837679,0.006613159426914514,0.04987760470513887,0.005443897019761947,0.021829999481375456,0.033684832225641566
15035,Muy bajo,-1.403,-0.028319744967660793,0.013268384443845305,-0.006362738574486732,0.031634535300489486,-0.021874956818268572,-0.0021827819804637687,-0.026398735086854676,0.01304425124289816,-0.00046436210045686804,-0.03007866375334967,0.016665578997773853,-0.011588090428155642
15114,Alto,0.679,0.01370088899050316,0.04493338382139123,0.027806117978871316,-0.010455209149157199,-0.016108580307412662,0.015006960181615733,0.010928913295674407,0.00499254472349572,0.04555582965213082,0.010927240925640992,0.02343768033755709,0.04494628695651548
15087,Medio,-0.166,-0.003353968186732878,-0.0030709515922859327,0.012212613566928314,-0.0006244427849792932,0.029744676575277334,-0.014064690089429037,-0.007657923774252876,-0.01395690085264582,-0.022273601115175023,-0.0019734560144178243,0.0010385113775340715,-0.007258631872775145
15014,Bajo,-0.733,-0.014793266863258112,0.00904564356723155,0.007379353788714782,0.02391515364896728,0.01563657907829336,-0.0014890437800624931,-0.02632678973734123,-0.0012029404413798235,0.006704917877806949,-0.014850383394256435,0.006781038637817059,0.003779892424569114
15088,Medio,-0.411,-0.008302945583764687,0.00398957002255951,0.0022302916594708357,0.009811334453840973,0.02430718021215081,-0.009307742806370017,-0.017386966163110296,-0.002096566775176209,0.006544450484716528,-0.007428392598562685,0.01192439422606753,0.004145022744772147
15095,Muy bajo,-1.431,-0.02887713361101803,0.019883672920062146,-0.015081742813827508,0.033683506040313664,-0.025674905917982604,0.0020801905807784917,-0.027266902568946007,0.013921062138326425,0.013714462196558933,-0.030702271913754204,0.02256122277255631,0.01705036822274266
15124,Alto,0.538,0.010855438816594629,0.0013339476552181912,-0.0037221159596644376,-0.02060325918774423,0.0020354336417160997,-0.0039350945678127205,0.02043226779408264,0.0036393373992071763,0.02943424768893151,0.011579564354719053,0.008352588504748968,0.017369944327972276
15045,Medio,-0.269,-0.0054243820651183,0.018093338864475637,0.018830166122109967,0.003409910479894634,0.021754672247355916,0.008143595706641136,-0.009543997581826147,-0.013928418011060833,0.026592061565529745,-0.005211090039582424,0.010786902248994503,0.026722938319218306
15090,Bajo,-0.714,-0.014408372606689543,0.0018301788761153326,-0.010130469972575324,0.023497708753796375,0.006182573727011127,-0.03453281953040657,-0.023390209212880375,0.022477306571294237,-0.01759100143200583,-0.013969663921808094,0.014848068954770775,-0.018220943694474252
15067,Bajo,-0.599,-0.012088800523185898,-0.004142616611213375,0.00371646317395564,0.017418143884805712,0.02440205831091237,-0.0043214295374237955,-0.023921787775257514,-0.008704091550115128,-0.01264425167292987,-0.01175606414092778,-0.0052109080626433525,-0.011723697181789897
15082,Medio,-0.1,-0.002011621815218005,0.013714587515778203,0.016605153308553982,9.515282442223701e-05,0.015189052748508024,-0.007124734697056798,-0.004805785971659746,0.005948915927119804,0.029075032987378506,-0.0011217084522330023,0.014795482522508558,0.013084708655449782
15101,Bajo,-0.879,-0.017736228386888802,0.0033430301092998056,-0.004199057803122613,0.027023246047540448,0.0025559903279542156,-0.023064688964647025,-0.02460964806143342,0.01445145704382614,-0.015701161056526032,-0.018127535502972057,0.011169710237415215,-0.021126531264329004
15076,Muy bajo,-1.43,-0.02886129914455882,0.015143960746101482,-0.014047670347911833,0.033971745322455775,-0.026122839557627748,-0.010303201016405247,-0.026955104099845053,0.017511895989147815,0.0006655725340098604,-0.030636509893355573,0.01948695393536164,-0.002244507236227329
15047,Medio,-0.305,-0.006149826906475608,-0.0020611667315968097,0.014765470030470138,0.003947380332705882,0.032560034803117234,0.0050247950991562035,-0.012254514064945552,-0.027428467416266967,-0.0017990607330954532,-0.005088541496991178,-0.005467694589231427,0.001298289142447417
15113,Medio,-0.073,-0.0014671685703156361,-0.008899146207438112,0.00921919417391743,-0.006262242249445526,0.03192080472903457,-0.01700997309377802,0.0007031086998461404,-0.020534904139883587,-0.035581184195876296,6.140647488138049e-05,-0.0028400752530007346,-0.009203629992555666
15091,Muy bajo,-1.388,-0.027999438248700513,0.010120064665168663,-0.008533318380568554,0.03469519059335869,-0.023027760608591047,-0.01391897755750739,-0.026996544180106656,0.016501006263093865,-0.007359556939780756,-0.029671974750991453,0.011990794184034575,-0.01715003384333991
15062,Muy bajo,-1.23,-0.02481479090929712,0.007292946267525738,-0.005627091404525256,0.03496591405424929,-0.007414948800834025,0.00394437544171133,-0.028121376459663346,0.0035886758019163766,0.003086103409958616,-0.02657785080368613,0.0031422747984852163,0.0010791508993305762
15001,Alto,0.38,0.007667916074149805,0.017572487567370856,0.0325532360950017,-0.014012794062641536,0.005778199668865315,0.005779645626486144,0.01123476156034822,-0.009100591534124973,0.022118725726853458,0.0076703519306334685,0.0046935341039859345,0.0191000749527183
15110,Bajo,-0.789,-0.015926531294901364,0.01314395648377344,0.0023816010169872026,0.02736898221994866,0.0075751178455188495,0.0024021621822966654,-0.026834325797191187,0.004197684804889264,0.019686747891095428,-0.01572606272258006,0.009473263087567392,0.014582415389478433
15048,Bajo,-0.615,-0.01240426788239128,0.005948786140467631,0.01051996700405085,0.017894166999988276,0.020193915094603807,-0.012270981651584646,-0.02306344145414426,-0.0009791154916390704,-0.006465084423664146,-0.012305439953975603,0.006552588822203072,-0.003948639210858971
15085,Medio,-0.093,-0.001874801925627336,0.00522414020800532,0.022609763376357936,-0.002704035284146653,0.025585539860727435,-0.012089844038189265,-0.003362799542775627,-0.010267024003841396,-0.004851113103262303,-0.0008594141091934434,0.00224897636290515,0.0007942996082110392
15011,Bajo,-1.009,-0.02035205956885948,0.007198898408904814,-0.010935506210491941,0.029019331865455626,-0.004739774861762862,-0.018257007857924466,-0.024855655679856044,0.015988186094839648,-0.005951138319442232,-0.02117390618342723,0.018812906965469254,-0.011827509422697884
15053,Muy bajo,-1.35,-0.02723570704674239,0.012209660847983046,-0.008675298344887377,0.03478184522921577,-0.02104826481850142,-0.005221019734779018,-0.027200596062363448,0.014133998066167589,0.0002615101784671619,-0.028770409203600814,0.014410516260520574,-0.008973285149745606
15092,Muy bajo,-1.29,-0.026031598516888473,0.007965208571893806,-0.007150645843201202,0.03565117823364755,-0.012386763606474279,-0.0009144673841298463,-0.028061594583476127,0.007375505436454172,0.0005225106408144403,-0.027825262426610313,0.0064006376128709205,-0.0034369764216720805
15018,Muy bajo,-1.319,-0.026618336612968623,0.006888257692866203,-0.004611166142122798,0.03561675161184313,-0.012074466830003515,0.006966242359421964,-0.028154349285616467,0.0033774584194256733,0.0024278852093077017,-0.02846427702592026,-0.00016732601465748405,-0.001845063321175084
15111,Alto,0.308,0.006217998529701714,0.012010302592521057,0.019125147925507163,-0.014087005979566173,0.015110492606959009,0.0032119721892833655,0.013074602734557876,-0.011342135910752366,0.03164473921113762,0.006746723345652795,0.004249251532433409,0.01957886456237339
15115,Muy bajo,-1.168,-0.023572214982101183,0.008205980400180592,-0.005424645736753159,0.035649847074764124,-0.00990683178309351,-0.005834951206384286,-0.027958948375248448,0.010361169104530806,8.964925701476821e-05,-0.02478321064972934,0.006644067038462107,-0.007138745808513106
15009,Muy bajo,-1.08,-0.021792541343742162,0.004136260018128325,-0.007143546855159317,0.030780956698410262,-0.0059039487675557065,-0.017423100697353946,-0.02563375561589591,0.013098400903386832,-0.012514937610220468,-0.022870350507893166,0.010171806154493946,-0.02000668793382636
15003,Alto,0.197,0.003985714085508129,0.018339972582213326,0.04091570428129212,-0.010344152522147265,0.008893199399245044,0.009705413016531158,0.0061382992860269285,-0.013887730142386043,0.018733107371801817,0.0037572128810110777,0.001101577600886897,0.017863783549993652
15103,Muy bajo,-1.334,-0.026902849323467707,0.010197862617059402,-0.008279597523435472,0.034627406396118644,-0.01919875379016001,-0.00912204645626896,-0.02713111684214578,0.013860912439763794,-0.004462051217845203,-0.028532606373452448,0.012843041461515258,-0.013130910192764297
15112,Medio,-0.067,-0.0013381094302625472,0.01586210139110998,0.02923049782025533,-0.0025965399239548576,0.017432616100106546,-0.001155811258188666,-0.002374446128488966,-0.006129478889627636,0.014186219081110453,-0.0009944968764199309,0.009501647547414394,0.00840231488073233
15036,Bajo,-0.818,-0.01650588772153245,0.005396804577940973,0.0011463958945477559,0.027751906043664107,0.004436411106656103,-0.02153396147522183,-0.026029140663747688,0.015271882814071519,-0.008513554777985832,-0.016463844319948316,0.008848617395463537,-0.016645659046370123
15023,Muy bajo,-1.215,-0.024516593691427717,0.010620078677479484,-0.010555282868959757,0.03353838531267032,-0.02036473781771886,-0.020355151286354664,-0.02582134284738724,0.021834536678183764,-0.00708992638450904,-0.025367393732180193,0.017532615974629254,-0.019950030589129617
15100,Bajo,-0.843,-0.017019632989844886,0.033510280129925976,-0.04837037168095846,0.0063679799221325085,-0.022362808818687532,-0.003828440710920227,-0.01350457523898753,0.032383555782507185,0.024476503397360017,-0.01770885281856745,0.07268974208790992,0.03146845646792677
15021,Medio,0.018,0.0003594056872330842,0.000107990710223155,0.020826606186421966,-0.008086568074134817,0.027813884903196827,-0.013794159476448027,0.003985240850762828,-0.015399159709170235,-0.013282449596002686,0.0016463667349017942,0.0012600357356843453,-0.0025383309170234737
15059,Bajo,-0.979,-0.019752569278529936,0.008048628939185724,-0.0051629143598553645,0.024604682929145028,-0.007700346659723804,-0.01832077826105461,-0.022099293263833288,0.01815193368600898,-0.010099748738969289,-0.02034249829683831,0.02120034205640886,-0.023941176945002664
15084,Bajo,-0.88,-0.017751189082859636,0.0020317061608140573,-0.002466880431630839,0.0273369031768676,0.008026547321570958,-0.01421086686275439,-0.025965457193419108,0.007442041941927961,-0.010052381294071162,-0.018361527806489596,0.006353159252461321,-0.014493700761889692
15064,Medio,-0.366,-0.007373744999607888,0.004468078309415854,0.015476525926207558,0.007007107331041631,0.027390479730250748,-0.00026172074104792426,-0.014651840744771306,-0.014438794412348062,0.006733115418242292,-0.006585708311595588,0.004194956787989579,0.004570920119761613
15096,Muy bajo,-1.247,-0.025165597471397044,0.017569628091440095,-0.014699157778438707,0.0338529391567809,-0.020286677209198883,-0.008777939693111612,-0.026675098230504707,0.017980124094980114,0.011013910881375169,-0.02650499409006613,0.02286897811702585,0.011216862568766544
15040,Bajo,-0.524,-0.010567869335948023,0.007478185598975246,-0.0032792809908570465,0.017841813169851457,0.015518317936806076,-0.023722124482404405,-0.024232971329617204,0.01820193361664369,0.007348958257550347,-0.009599013275396754,0.017365944761160806,0.0022259641222223073
15019,Muy bajo,-1.259,-0.02540765013304336,0.006001136703915763,-0.0050755696486385945,0.034452910423163015,-0.009540114622624992,-0.0017176620487695804,-0.02767250672914393,0.0058256578306838756,-0.0035455516693319892,-0.02721900101250451,0.0038575809495752598,-0.008276444556831804
15065,Bajo,-1.009,-0.020357363033601233,-4.8597669195674015e-06,0.0028912423899854506,0.02812823160275953,0.011498456061891881,0.01714903082892979,-0.026341091604128918,-0.010755338283629312,0.002032023333989597,-0.021787308002683952,-0.009629806702373775,-0.0013841644158128913
15105,Alto,0.315,0.006367056039963639,0.0022186093953868156,0.02647361641672946,-0.01504966161463079,0.013517049329263921,0.009575921014277771,0.012750793496319242,-0.019082689396768892,0.02359187908778792,0.007203748235400579,-0.008795722154095234,0.017748888443145375
15063,Medio,-0.049,-0.0009780304781039854,-0.011262797108017392,0.006613628365206865,-0.008308073114386695,0.03236707652067308,-0.007732282017473284,0.0033998036117946374,-0.02692524933454685,-0.019595024384705163,0.0005999930398830417,-0.006036851986481506,-0.0037178027822936293
15032,Alto,0.789,0.01591142368585651,0.02267029694224068,0.014694248590931913,-0.020592650319922686,-0.005998954503412738,0.003846762540347133,0.02164554589819036,0.00412941981346953,0.03599182926601477,0.014955995879102233,0.00943420587304344,0.022766997161916373
15086,Alto,0.293,0.005903010431939691,0.012684159861600115,0.04244252493739078,-0.012908461673602174,0.008050590417894942,0.005156631530080945,0.009299844310194916,-0.01251420401866338,0.008775698201518559,0.006063695415268166,-0.0012577984905264468,0.007403997511354795
15015,Medio,-0.483,-0.00973588532004093,-0.0022965372236943998,-0.012790266340734702,0.012658637718345616,0.008084368461685537,-0.041593630578173064,-0.014934983651079717,0.02753501005495946,-0.0291093108202207,-0.00868093878968519,0.018858578328443894,-0.025832846640141464
